dt,traj,x,y,z,converged
0.25,982,NaN,NaN,NaN,1
0.25,983,NaN,NaN,NaN,1
0.25,984,NaN,NaN,NaN,1
0.25,985,NaN,NaN,NaN,1
0.25,986,NaN,NaN,NaN,1
0.25,987,NaN,NaN,NaN,1
0.25,988,NaN,NaN,NaN,1
0.25,989,NaN,NaN,NaN,1
0.25,990,NaN,NaN,NaN,1
0.25,991,NaN,NaN,NaN,1
0.25,992,NaN,NaN,NaN,1
0.25,993,NaN,NaN,NaN,1
0.25,994,NaN,NaN,NaN,1
0.25,995,NaN,NaN,NaN,1
0.25,996,NaN,NaN,NaN,1
0.25,997,NaN,NaN,NaN,1
0.25,998,NaN,NaN,NaN,1
0.25,999,NaN,NaN,NaN,1
0.25,1000,NaN,NaN,NaN,1
0.25,1001,NaN,NaN,NaN,1
0.25,1002,NaN,NaN,NaN,1
0.25,1003,NaN,NaN,NaN,1
0.25,1004,NaN,NaN,NaN,1
0.25,1005,NaN,NaN,NaN,1
0.25,1006,NaN,NaN,NaN,1
0.25,1007,NaN,NaN,NaN,1
0.25,1008,NaN,NaN,NaN,1
0.25,1009,NaN,NaN,NaN,1
0.25,1010,NaN,NaN,NaN,1
0.25,1011,NaN,NaN,NaN,1
0.25,1012,NaN,NaN,NaN,1
0.25,1013,NaN,NaN,NaN,1
0.25,1014,NaN,NaN,NaN,1
0.25,1015,NaN,NaN,NaN,1
0.25,1016,NaN,NaN,NaN,1
0.25,1017,NaN,NaN,NaN,1
0.25,1018,NaN,NaN,NaN,1
0.25,1019,1.60269276e+24,8.22544755e+36,Inf,0
0.25,1020,1.78203863e+24,9.52734753e+36,Inf,0
0.25,1021,1.98081541e+24,1.10271481e+37,Inf,0
0.25,1022,2.20094819e+24,1.2752631e+37,Inf,0
0.25,1023,2.44470203e+24,1.47365967e+37,Inf,0
0.125,0,4.57646602e-05,0,0,1
0.125,1,0.000989931286,0.000852816796,1.03375842e-05,1
0.125,2,0.00196292019,0.00173595536,2.16667104e-05,1
0.125,3,0.00296525611,0.00265005464,3.40394945e-05,1
0.125,4,0.00399747118,0.00359576335,4.7510177e-05,1
0.125,5,0.00506010652,0.00457374286,6.21351501e-05,1
0.125,6,0.00615370646,0.00558465952,7.79730253e-05,1
0.125,7,0.00727882376,0.0066291918,9.50846879e-05,1
0.125,8,0.00843602326,0.00770803262,0.000113533475,1
0.125,9,0.00962586794,0.00882187672,0.000133385111,1
0.125,10,0.0108489376,0.00997143704,0.000154707945,1
0.125,11,0.0121058114,0.0111574298,0.000177572772,1
0.125,12,0.0133970799,0.0123805879,0.000202053343,1
0.125,13,0.01472334,0.0136416508,0.000228225937,1
0.125,14,0.0160852019,0.014941372,0.000256169878,1
0.125,15,0.0174832717,0.0162805114,0.00028596734,1
0.125,16,0.0189181734,0.0176598448,0.000317703758,1
0.125,17,0.0203905329,0.0190801546,0.000351467461,1
0.125,18,0.0219009966,0.0205422435,0.000387350359,1
0.125,19,0.0234501921,0.0220469087,0.000425447332,1
0.125,20,0.0250387806,0.0235949699,0.000465856807,1
0.125,21,0.0266674254,0.025187267,0.000508681289,1
0.125,22,0.028336795,0.0268246345,0.000554026454,1
0.125,23,0.0300475582,0.0285079256,0.000602001674,1
0.125,24,0.0318004079,0.0302380063,0.000652720511,1
0.125,25,0.0335960314,0.0320157558,0.000706300722,1
0.125,26,0.0354351327,0.0338420607,0.000762863667,1
0.125,27,0.0373184234,0.0357178226,0.000822535367,1
0.125,28,0.0392466187,0.0376439616,0.000885446207,1
0.125,29,0.0412204564,0.0396213979,0.000951731345,1
0.125,30,0.0432406552,0.0416510664,0.00102152978,1
0.125,31,0.045307979,0.0437339321,0.00109498634,1
0.125,32,0.0474231653,0.0458709523,0.00117225002,1
0.125,33,0.0495869927,0.0480631031,0.00125347567,1
0.125,34,0.0518002063,0.0503113605,0.00133882195,1
0.125,35,0.0540636182,0.0526167639,0.00142845523,1
0.125,36,0.0563780181,0.0549803115,0.0015225457,1
0.125,37,0.0587441698,0.0574030168,0.00162126881,1
0.125,38,0.0611629225,0.0598859563,0.00172480801,1
0.125,39,0.0636350736,0.0624301657,0.00183335098,1
0.125,40,0.0661614463,0.0650367141,0.00194709224,1
0.125,41,0.0687428713,0.0677066818,0.0020662318,1
0.125,42,0.0713802353,0.0704412088,0.0021909792,1
0.125,43,0.0740743428,0.0732413456,0.00232154643,1
0.125,44,0.0768260881,0.0761082694,0.00245815632,1
0.125,45,0.0796363652,0.0790431127,0.0026010375,1
0.125,46,0.0825060084,0.0820470154,0.00275042374,1
0.125,47,0.0854359418,0.0851211399,0.00290655927,1
0.125,48,0.0884270817,0.0882667005,0.00306969602,1
0.125,49,0.0914803222,0.0914848819,0.00324009196,1
0.125,50,0.0945965871,0.0947768912,0.00341801485,1
0.125,51,0.0977768302,0.0981439725,0.00360373966,1
0.125,52,0.101021998,0.10158737,0.00379755278,1
0.125,53,0.104333021,0.105108328,0.00399974547,1
0.125,54,0.107710861,0.108708106,0.00421061879,1
0.125,55,0.111156516,0.112388022,0.00443048635,1
0.125,56,0.114670992,0.116149396,0.00465967227,1
0.125,57,0.11825525,0.119993508,0.00489850296,1
0.125,58,0.121910319,0.12392173,0.00514732348,1
0.125,59,0.125637174,0.127935365,0.00540648261,1
0.125,60,0.12943691,0.132035866,0.0056763459,1
0.125,61,0.133310542,0.136224523,0.00595728494,1
0.125,62,0.137259096,0.140502781,0.00624968577,1
0.125,63,0.141283631,0.14487204,0.0065539428,1
0.125,64,0.145385265,0.149333745,0.00687046768,1
0.125,65,0.149565041,0.153889343,0.00719967904,1
0.125,66,0.153824061,0.158540279,0.007542009,1
0.125,67,0.158163428,0.163288057,0.00789790507,1
0.125,68,0.16258429,0.168134183,0.0082678264,1
0.125,69,0.167087689,0.173080087,0.00865224097,1
0.125,70,0.171674863,0.178127393,0.00905164145,1
0.125,71,0.176346913,0.183277622,0.0094665261,1
0.125,72,0.181105003,0.188532308,0.00989740901,1
0.125,73,0.185950279,0.193893045,0.0103448192,1
0.125,74,0.190883979,0.199361444,0.0108093033,1
0.125,75,0.195907205,0.204939052,0.0112914201,1
0.125,76,0.201021254,0.210627556,0.011791748,1
0.125,77,0.206227332,0.216428623,0.012310883,1
0.125,78,0.211526603,0.222343847,0.0128494296,1
0.125,79,0.216920331,0.228374913,0.0134080164,1
0.125,80,0.2224098,0.234523565,0.0139872925,1
0.125,81,0.227996245,0.24079147,0.0145879183,1
0.125,82,0.233680949,0.247180387,0.0152105764,1
0.125,83,0.239465192,0.253692061,0.0158559661,1
0.125,84,0.245350227,0.260328174,0.0165248066,1
0.125,85,0.251337409,0.267090619,0.0172178373,1
0.125,86,0.25742802,0.273981094,0.0179358199,1
0.125,87,0.263623416,0.281001419,0.0186795332,1
0.125,88,0.269924909,0.28815347,0.0194497854,1
0.125,89,0.276333869,0.295439065,0.0202473942,1
0.125,90,0.282851607,0.302860022,0.0210732035,1
0.125,91,0.289479643,0.310418367,0.0219280999,1
0.125,92,0.29621914,0.318115711,0.0228129458,1
0.125,93,0.303071618,0.325954169,0.0237286855,1
0.125,94,0.310038477,0.333935618,0.0246762428,1
0.125,95,0.317121208,0.342062056,0.0256566033,1
0.125,96,0.324321091,0.35033533,0.0266707391,1
0.125,97,0.331639618,0.358757436,0.0277196728,1
0.125,98,0.339078218,0.367330372,0.0288044475,1
0.125,99,0.346638381,0.376056075,0.0299261324,1
0.125,100,0.354321539,0.384936631,0.0310858302,1
0.125,101,0.362129211,0.393974036,0.0322846696,1
0.125,102,0.370062858,0.403170347,0.0335238054,1
0.125,103,0.378123999,0.412527621,0.0348044224,1
0.125,104,0.386314213,0.422048002,0.0361277573,1
0.125,105,0.394634843,0.4317334,0.0374950245,1
0.125,106,0.403087527,0.441585958,0.0389075167,1
0.125,107,0.411673754,0.451607823,0.0403665416,1
0.125,108,0.420395106,0.461801112,0.041873455,1
0.125,109,0.429253101,0.472167909,0.0434296168,1
0.125,110,0.438249409,0.482710481,0.0450364575,1
0.125,111,0.447385401,0.493430823,0.0466954112,1
0.125,112,0.456662863,0.504331231,0.0484079644,1
0.125,113,0.466083288,0.515413821,0.050175637,1
0.125,114,0.475648344,0.526680827,0.0519999936,1
0.125,115,0.48535955,0.538134336,0.0538826138,1
0.125,116,0.495218635,0.549776793,0.0558251552,1
0.125,117,0.50522697,0.561610103,0.057829231,1
0.125,118,0.515386462,0.573636651,0.0598966181,1
0.125,119,0.525698543,0.585858524,0.0620290115,1
0.125,120,0.536164999,0.598278284,0.0642282665,1
0.125,121,0.54678756,0.610897958,0.066496186,1
0.125,122,0.557567477,0.623719633,0.0688346103,1
0.125,123,0.568506837,0.63674587,0.0712455362,1
0.125,124,0.579607069,0.649978697,0.073730886,1
0.125,125,0.590870023,0.663420618,0.0762926936,1
0.125,126,0.602297187,0.677073658,0.0789329857,1
0.125,127,0.613890529,0.69094038,0.0816539526,1
0.125,128,0.625651419,0.705022812,0.0844576508,1
0.125,129,0.637581468,0.719323099,0.0873462856,1
0.125,130,0.64968276,0.733843803,0.0903221816,1
0.125,131,0.661956668,0.748587012,0.0933875665,1
0.125,132,0.674405098,0.763555169,0.0965448692,1
0.125,133,0.6870296,0.77875036,0.0997964293,1
0.125,134,0.699831963,0.79417491,0.103144728,1
0.125,135,0.712813735,0.809831023,0.106592275,1
0.125,136,0.725976765,0.825721025,0.11014162,1
0.125,137,0.739322782,0.841847301,0.113795422,1
0.125,138,0.752853334,0.858211756,0.117556334,1
0.125,139,0.766570151,0.874816775,0.121427044,1
0.125,140,0.78047502,0.891664624,0.125410438,1
0.125,141,0.79456979,0.908757687,0.129509345,1
0.125,142,0.808855772,0.926097751,0.133726597,1
0.125,143,0.823334813,0.943687081,0.138065204,1
0.125,144,0.838008642,0.961528063,0.142528206,1
0.125,145,0.852878869,0.979622602,0.147118658,1
0.125,146,0.867947161,0.997972906,0.151839733,1
0.125,147,0.883215129,1.01658106,0.156694621,1
0.125,148,0.89868468,1.03544927,0.161686689,1
0.125,149,0.914357185,1.05457938,0.166819125,1
0.125,150,0.930234551,1.07397377,0.172095537,1
0.125,151,0.946317971,1.09363401,0.177519187,1
0.125,152,0.962609529,1.11356246,0.183093786,1
0.125,153,0.979110599,1.13376081,0.188822806,1
0.125,154,0.995822668,1.15423083,0.194709986,1
0.125,155,1.01274765,1.17497492,0.200759068,1
0.125,156,1.02988684,1.19599462,0.206973881,1
0.125,157,1.04724157,1.21729136,0.213358164,1
0.125,158,1.06481397,1.23886752,0.219916046,1
0.125,159,1.08260512,1.26072466,0.22665149,1
0.125,160,1.10061669,1.28286433,0.233568549,1
0.125,161,1.11885023,1.30528831,0.240671456,1
0.125,162,1.13730693,1.32799804,0.247964352,1
0.125,163,1.1559881,1.35099483,0.255451441,1
0.125,164,1.17489564,1.37428069,0.2631374,1
0.125,165,1.19403088,1.39785707,0.271026582,1
0.125,166,1.213395,1.4217248,0.279123366,1
0.125,167,1.23298907,1.4458853,0.287432402,1
0.125,168,1.25281501,1.47034025,0.29595843,1
0.125,169,1.2728734,1.49509025,0.304706097,1
0.125,170,1.29316592,1.52013671,0.313680202,1
0.125,171,1.31369388,1.54548073,0.322885811,1
0.125,172,1.33445811,1.57112312,0.332327664,1
0.125,173,1.35546005,1.59706497,0.342010915,1
0.125,174,1.37670064,1.62330687,0.351940632,1
0.125,175,1.39818096,1.64984941,0.362122029,1
0.125,176,1.41990209,1.67669356,0.372560322,1
0.125,177,1.44186521,1.70384014,0.383260965,1
0.125,178,1.46407104,1.73128891,0.394229174,1
0.125,179,1.48652041,1.75904036,0.405470401,1
0.125,180,1.50921416,1.78709495,0.41699025,1
0.125,181,1.53215337,1.81545258,0.428794205,1
0.125,182,1.55533886,1.84411407,0.440888286,1
0.125,183,1.57877088,1.87307858,0.453277916,1
0.125,184,1.60245049,1.90234613,0.465968966,1
0.125,185,1.62637794,1.93191624,0.47896722,1
0.125,186,1.65055418,1.96178913,0.492278785,1
0.125,187,1.67497921,1.99196362,0.505909503,1
0.125,188,1.69965422,2.02243948,0.519865572,1
0.125,189,1.7245791,2.05321622,0.534153163,1
0.125,190,1.74975407,2.08429193,0.548778296,1
0.125,191,1.77517951,2.11566639,0.563747168,1
0.125,192,1.8008554,2.14733815,0.579066038,1
0.125,193,1.82678223,2.17930603,0.594741583,1
0.125,194,1.85295987,2.21156836,0.610779762,1
0.125,195,1.87938821,2.2441237,0.627187371,1
0.125,196,1.90606689,2.27696991,0.643970609,1
0.125,197,1.93299592,2.31010509,0.661136031,1
0.125,198,1.96017528,2.34352779,0.678690553,1
0.125,199,1.9876045,2.37723517,0.696640372,1
0.125,200,2.01528311,2.41122532,0.714992523,1
0.125,201,2.04321074,2.44549489,0.733753324,1
0.125,202,2.07138586,2.48004103,0.752929449,1
0.125,203,2.09980893,2.51486182,0.772527814,1
0.125,204,2.12847877,2.54995346,0.792555451,1
0.125,205,2.15739441,2.58531237,0.81301856,1
0.125,206,2.18655515,2.62093568,0.833924294,1
0.125,207,2.21595907,2.65681887,0.855279326,1
0.125,208,2.24560666,2.69295979,0.877090991,1
0.125,209,2.27549481,2.72935152,0.899364948,1
0.125,210,2.30562282,2.76599145,0.922108769,1
0.125,211,2.33598924,2.80287504,0.945329189,1
0.125,212,2.36659288,2.83999729,0.969033003,1
0.125,213,2.3974309,2.87735295,0.993226469,1
0.125,214,2.42850256,2.9149375,1.01791716,1
0.125,215,2.45980549,2.95274496,1.04311121,1
0.125,216,2.4913373,2.99076986,1.06881523,1
0.125,217,2.52309656,3.02900672,1.09503651,1
0.125,218,2.55508065,3.06744909,1.12178111,1
0.125,219,2.58728719,3.10609102,1.14905596,1
0.125,220,2.61971307,3.14492536,1.17686701,1
0.125,221,2.65235591,3.18394566,1.20522094,1
0.125,222,2.68521357,3.22314572,1.23412466,1
0.125,223,2.71828246,3.26251721,1.26358378,1
0.125,224,2.75155926,3.3020525,1.29360437,1
0.125,225,2.78504133,3.3417449,1.32419324,1
0.125,226,2.81872559,3.38158607,1.35535634,1
0.125,227,2.85260773,3.4215672,1.38709903,1
0.125,228,2.88668442,3.46168041,1.41942728,1
0.125,229,2.92095184,3.50191689,1.45234728,1
0.125,230,2.95540619,3.54226756,1.4858638,1
0.125,231,2.99004364,3.58272314,1.5199827,1
0.125,232,3.02486062,3.62327576,1.55471039,1
0.125,233,3.05985117,3.66391325,1.59004974,1
0.125,234,3.09501123,3.70462656,1.62600684,1
0.125,235,3.13033676,3.74540567,1.66258669,1
0.125,236,3.16582322,3.78624105,1.69979429,1
0.125,237,3.20146441,3.82712007,1.73763251,1
0.125,238,3.237257,3.86803389,1.77610755,1
0.125,239,3.27319407,3.90896964,1.81522191,1
0.125,240,3.30927134,3.94991755,1.85498095,1
0.125,241,3.34548306,3.99086475,1.89538705,1
0.125,242,3.38182306,4.03179979,1.93644416,1
0.125,243,3.41828632,4.07271099,1.97815537,1
0.125,244,3.45486546,4.11358547,2.02052307,1
0.125,245,3.49155617,4.15441132,2.06355143,1
0.125,246,3.52835083,4.19517517,2.10724115,1
0.125,247,3.56524372,4.23586464,2.15159607,1
0.125,248,3.60222721,4.27646637,2.19661617,1
0.125,249,3.63929558,4.31696653,2.24230385,1
0.125,250,3.67644167,4.35735226,2.288661,1
0.125,251,3.71365857,4.39761019,2.33568859,1
0.125,252,3.75093818,4.43772507,2.3833859,1
0.125,253,3.78827429,4.4776845,2.43175459,1
0.125,254,3.82565951,4.51747322,2.48079538,1
0.125,255,3.86308479,4.55707645,2.53050566,1
0.125,256,3.90054393,4.59648132,2.58088708,1
0.125,257,3.93802834,4.63567162,2.63193774,1
0.125,258,3.97552967,4.67463303,2.68365526,1
0.125,259,4.01303959,4.71334982,2.73603821,1
0.125,260,4.05055094,4.75180817,2.78908634,1
0.125,261,4.0880537,4.78999186,2.84279466,1
0.125,262,4.12554073,4.82788658,2.89716196,1
0.125,263,4.16300297,4.86547709,2.95218515,1
0.125,264,4.20043135,4.90274715,3.00785947,1
0.125,265,4.23781681,4.93968201,3.06418157,1
0.125,266,4.27514982,4.97626448,3.12114525,1
0.125,267,4.31242275,5.01248169,3.17874908,1
0.125,268,4.34962511,5.048316,3.23698473,1
0.125,269,4.38674831,5.08375359,3.29584813,1
0.125,270,4.42378187,5.1187768,3.35533142,1
0.125,271,4.46071768,5.15337181,3.41543007,1
0.125,272,4.49754477,5.18752241,3.47613621,1
0.125,273,4.53425455,5.22121286,3.53744173,1
0.125,274,4.57083607,5.25442839,3.59933996,1
0.125,275,4.60728073,5.28715324,3.66182327,1
0.125,276,4.64357662,5.31937218,3.72487879,1
0.125,277,4.67971563,5.35106945,3.78850126,1
0.125,278,4.7156868,5.38223124,3.85268021,1
0.125,279,4.75148106,5.41284227,3.91740561,1
0.125,280,4.78708696,5.44288731,3.98266602,1
0.125,281,4.82249594,5.4723525,4.04845381,1
0.125,282,4.85769606,5.50122261,4.11475325,1
0.125,283,4.89267731,5.52948332,4.18155384,1
0.125,284,4.92743015,5.55712128,4.24884415,1
0.125,285,4.96194363,5.58412218,4.31661224,1
0.125,286,4.99620819,5.61047268,4.3848424,1
0.125,287,5.03021336,5.6361599,4.45352459,1
0.125,288,5.06394815,5.66117001,4.52264214,1
0.125,289,5.09740353,5.68549061,4.59218311,1
0.125,290,5.13056898,5.70910931,4.66213179,1
0.125,291,5.16343355,5.73201418,4.73247433,1
0.125,292,5.19598722,5.75419283,4.80319214,1
0.125,293,5.22822046,5.77563381,4.8742733,1
0.125,294,5.26012325,5.79632664,4.94569969,1
0.125,295,5.29168558,5.81625986,5.01745605,1
0.125,296,5.32289696,5.83542347,5.08952475,1
0.125,297,5.35374737,5.85380697,5.1618886,1
0.125,298,5.38422823,5.87140226,5.23453045,1
0.125,299,5.41432858,5.8881979,5.30743408,1
0.125,300,5.4440403,5.9041872,5.38057995,1
0.125,301,5.47335243,5.91936064,5.45394993,1
0.125,302,5.50225639,5.93371058,5.52752686,1
0.125,303,5.5307436,5.94723034,5.6012907,1
0.125,304,5.5588026,5.95991182,5.67522144,1
0.125,305,5.58642817,5.97175026,5.74930668,1
0.125,306,5.61360836,5.98273802,5.82351732,1
0.125,307,5.64033556,5.99287033,5.8978405,1
0.125,308,5.66660118,6.00214195,5.97225475,1
0.125,309,5.69239664,6.01054955,6.0467391,1
0.125,310,5.71771383,6.01808739,6.12127542,1
0.125,311,5.74254513,6.02475357,6.19584227,1
0.125,312,5.7668829,6.03054523,6.27042294,1
0.125,313,5.79071903,6.03545952,6.34499264,1
0.125,314,5.81404591,6.03949404,6.41953373,1
0.125,315,5.83685684,6.04264879,6.49402571,1
0.125,316,5.85914469,6.04492283,6.56844759,1
0.125,317,5.88090277,6.04631519,6.64277887,1
0.125,318,5.90212393,6.04682636,6.71700096,1
0.125,319,5.92280245,6.04645777,6.79109335,1
0.125,320,5.94293213,6.04521084,6.8650341,1
0.125,321,5.96250629,6.04308701,6.93880463,1
0.125,322,5.98152113,6.04008961,7.01238537,1
0.125,323,5.99996901,6.03622055,7.08575439,1
0.125,324,6.01784658,6.03148508,7.15889359,1
0.125,325,6.03514767,6.02588606,7.23178196,1
0.125,326,6.05186844,6.01942778,7.30440283,1
0.125,327,6.06800461,6.01211643,7.3767333,1
0.125,328,6.08355141,6.00395775,7.44875717,1
0.125,329,6.0985055,5.99495697,7.52045441,1
0.125,330,6.11286306,5.98512077,7.59180641,1
0.125,331,6.12662029,5.97445679,7.66279364,1
0.125,332,6.13977528,5.96297264,7.73339939,1
0.125,333,6.1523242,5.95067596,7.80360556,1
0.125,334,6.16426563,5.93757582,7.87339497,1
0.125,335,6.17559576,5.92368126,7.94274759,1
0.125,336,6.18631458,5.9090023,8.01164818,1
0.125,337,6.19641924,5.89354658,8.08008194,1
0.125,338,6.2059083,5.87732506,8.14803314,1
0.125,339,6.21478128,5.86035013,8.2154808,1
0.125,340,6.22303677,5.84263182,8.28241253,1
0.125,341,6.23067474,5.82418013,8.34881401,1
0.125,342,6.23769426,5.80500889,8.41466808,1
0.125,343,6.24409676,5.7851305,8.47996235,1
0.125,344,6.24988079,5.7645545,8.54468155,1
0.125,345,6.2550478,5.74329662,8.60881233,1
0.125,346,6.25959826,5.72136784,8.6723423,1
0.125,347,6.26353312,5.69878197,8.7352581,1
0.125,348,6.26685476,5.67555428,8.79754639,1
0.125,349,6.2695632,5.65169621,8.85919762,1
0.125,350,6.27166176,5.62722349,8.92019844,1
0.125,351,6.27315187,5.60214996,8.98053741,1
0.125,352,6.27403593,5.57648993,9.04020596,1
0.125,353,6.27431679,5.55025816,9.09919357,1
0.125,354,6.27399683,5.52346945,9.15749073,1
0.125,355,6.27307987,5.49613953,9.21508694,1
0.125,356,6.27156925,5.46828318,9.27197456,1
0.125,357,6.26946783,5.43991613,9.32814503,1
0.125,358,6.2667799,5.41105223,9.3835907,1
0.125,359,6.26350927,5.38170958,9.43830299,1
0.125,360,6.25966024,5.3519001,9.49228001,1
0.125,361,6.25523758,5.32164383,9.54551029,1
0.125,362,6.25024509,5.29095268,9.59798908,1
0.125,363,6.24468899,5.25984526,9.64971256,1
0.125,364,6.23857307,5.2283349,9.70067501,1
0.125,365,6.23190355,5.19643974,9.7508707,1
0.125,366,6.22468519,5.16417313,9.80029869,1
0.125,367,6.21692467,5.13155413,9.84895229,1
0.125,368,6.20862579,5.09859467,9.89683056,1
0.125,369,6.19979668,5.06531334,9.94392872,1
0.125,370,6.19044256,5.03172445,9.99024582,1
0.125,371,6.1805687,4.99784279,10.0357809,1
0.125,372,6.1701827,4.96368408,10.0805311,1
0.125,373,6.15929079,4.92926455,10.1244965,1
0.125,374,6.14790058,4.89459991,10.167676,1
0.125,375,6.13601637,4.85970306,10.2100677,1
0.125,376,6.12364769,4.82459116,10.2516756,1
0.125,377,6.11080074,4.78927851,10.2924976,1
0.125,378,6.09748268,4.75377798,10.3325357,1
0.125,379,6.08370018,4.71810722,10.3717909,1
0.125,380,6.06946182,4.68227816,10.410264,1
0.125,381,6.05477381,4.64630556,10.447958,1
0.125,382,6.03964376,4.61020231,10.4848757,1
0.125,383,6.02408028,4.5739851,10.521019,1
0.125,384,6.00809193,4.53766632,10.5563908,1
0.125,385,5.99168253,4.50125647,10.5909958,1
0.125,386,5.97486401,4.46477222,10.624836,1
0.125,387,5.95764208,4.42822504,10.657917,1
0.125,388,5.94002485,4.39162779,10.6902418,1
0.125,389,5.92202139,4.35499287,10.7218151,1
0.125,390,5.90363836,4.31833172,10.7526426,1
0.125,391,5.88488483,4.28165865,10.7827272,1
0.125,392,5.86576748,4.24498272,10.8120756,1
0.125,393,5.84629536,4.2083168,10.8406935,1
0.125,394,5.82647657,4.17167091,10.8685865,1
0.125,395,5.80631828,4.13505745,10.8957605,1
0.125,396,5.78583002,4.09848595,10.9222212,1
0.125,397,5.76501894,4.06196785,10.9479752,1
0.125,398,5.74389267,4.02551365,10.9730272,1
0.125,399,5.72246075,3.98913145,10.9973879,1
0.125,400,5.70072937,3.95283151,11.02106,1
0.125,401,5.6787076,3.91662431,11.044054,1
0.125,402,5.65640354,3.88051796,11.0663738,1
0.125,403,5.63382387,3.84452009,11.0880289,1
0.125,404,5.61097908,3.80864239,11.109026,1
0.125,405,5.58787346,3.77289057,11.1293716,1
0.125,406,5.56451893,3.73727489,11.1490746,1
0.125,407,5.5409193,3.70179987,11.1681423,1
0.125,408,5.51708555,3.66647577,11.1865826,1
0.125,409,5.4930234,3.63130927,11.2044029,1
0.125,410,5.46873999,3.59630585,11.221612,1
0.125,411,5.44424534,3.5614748,11.2382174,1
0.125,412,5.41954517,3.52682018,11.2542276,1
0.125,413,5.39464712,3.4923501,11.2696495,1
0.125,414,5.36955833,3.45806885,11.2844925,1
0.125,415,5.34428596,3.4239819,11.2987661,1
0.125,416,5.31883955,3.3900969,11.3124762,1
0.125,417,5.29322243,3.35641718,11.3256311,1
0.125,418,5.26744509,3.32294917,11.3382406,1
0.125,419,5.24151325,3.28969741,11.3503113,1
0.125,420,5.21543217,3.25666595,11.3618536,1
0.125,421,5.18921232,3.22385883,11.3728743,1
0.125,422,5.16285706,3.19128013,11.3833828,1
0.125,423,5.13637447,3.15893459,11.3933849,1
0.125,424,5.10976982,3.12682343,11.4028921,1
0.125,425,5.08305216,3.09495425,11.411912,1
0.125,426,5.05622482,3.06332612,11.4204512,1
0.125,427,5.02929783,3.03194547,11.4285192,1
0.125,428,5.00227356,3.00081253,11.4361248,1
0.125,429,4.97516012,2.96993113,11.4432745,1
0.125,430,4.94796371,2.93930316,11.4499779,1
0.125,431,4.92068768,2.90893102,11.4562407,1
0.125,432,4.89334202,2.87881804,11.4620743,1
0.125,433,4.86593008,2.84896374,11.4674854,1
0.125,434,4.83845663,2.81937146,11.4724798,1
0.125,435,4.81092834,2.79004192,11.4770689,1
0.125,436,4.78335047,2.76097751,11.4812574,1
0.125,437,4.75572824,2.73217797,11.4850559,1
0.125,438,4.72806692,2.70364547,11.4884701,1
0.125,439,4.7003727,2.67538214,11.4915066,1
0.125,440,4.67264843,2.64738536,11.4941759,1
0.125,441,4.6449008,2.61965871,11.4964828,1
0.125,442,4.61713409,2.59220099,11.4984379,1
0.125,443,4.58935261,2.56501365,11.5000448,1
0.125,444,4.56156158,2.53809571,11.5013142,1
0.125,445,4.53376484,2.51144791,11.5022507,1
0.125,446,4.50596714,2.48506975,11.502862,1
0.125,447,4.47817326,2.45896173,11.5031548,1
0.125,448,4.450387,2.43312311,11.5031376,1
0.125,449,4.4226141,2.40755486,11.5028162,1
0.125,450,4.3948555,2.38225412,11.5021973,1
0.125,451,4.36711693,2.35722136,11.5012875,1
0.125,452,4.33940172,2.33245516,11.5000925,1
0.125,453,4.31171513,2.30795646,11.498621,1
0.125,454,4.28405857,2.28372264,11.4968777,1
0.125,455,4.2564373,2.2597537,11.4948692,1
0.125,456,4.22885513,2.23604798,11.4926033,1
0.125,457,4.20131397,2.21260428,11.4900837,1
0.125,458,4.17381716,2.18942142,11.487318,1
0.125,459,4.14636898,2.16649842,11.4843111,1
0.125,460,4.11897278,2.14383364,11.4810705,1
0.125,461,4.09163141,2.12142682,11.4776001,1
0.125,462,4.06434536,2.09927297,11.4739065,1
0.125,463,4.03711939,2.07737303,11.4699955,1
0.125,464,4.00995731,2.05572462,11.4658718,1
0.125,465,3.98286104,2.03432751,11.4615421,1
0.125,466,3.95583296,2.01317787,11.4570103,1
0.125,467,3.92887545,1.992275,11.4522839,1
0.125,468,3.90199137,1.97161627,11.4473648,1
0.125,469,3.87518358,1.95120072,11.4422607,1
0.125,470,3.84845281,1.93102479,11.4369755,1
0.125,471,3.8218019,1.91108775,11.4315128,1
0.125,472,3.79523444,1.8913877,11.4258814,1
0.125,473,3.76875114,1.87192154,11.4200821,1
0.125,474,3.74235368,1.85268736,11.4141207,1
0.125,475,3.71604419,1.8336823,11.4080019,1
0.125,476,3.68982577,1.81490636,11.4017305,1
0.125,477,3.66369677,1.7963531,11.3953094,1
0.125,478,3.63766503,1.77802587,11.3887472,1
0.125,479,3.61172533,1.75991774,11.382041,1
0.125,480,3.58588505,1.74202967,11.3752012,1
0.125,481,3.56014109,1.72435594,11.3682289,1
0.125,482,3.53449726,1.70689631,11.3611298,1
0.125,483,3.50895452,1.68964791,11.3539047,1
0.125,484,3.48351431,1.67260861,11.3465605,1
0.125,485,3.45817685,1.65577483,11.3390999,1
0.125,486,3.43294501,1.63914585,11.3315258,1
0.125,487,3.40781832,1.62271738,11.323842,1
0.125,488,3.38279915,1.60648823,11.3160543,1
0.125,489,3.35788798,1.59045577,11.3081627,1
0.125,490,3.33308458,1.57461715,11.3001719,1
0.125,491,3.30839229,1.55897081,11.2920856,1
0.125,492,3.28381014,1.54351234,11.2839079,1
0.125,493,3.25933886,1.52824032,11.2756395,1
