traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
302,-1.89287388,-1.76512206,-1.40393662,-0.536408305,-0.0760497674,8.09155273,-0.865606606,5.71373367,-3.25052571,0.0834999233,6.5617528,-7.23363256,-1.88910544,9.18544483,-2.21224427,-6.05277634,-5.60284901,7.41866732,5.59666491,-5.94402122,1.4002068,12.9419909,2.93675399,-2.83251953,3.32287741,5.92919588,3.26411676,3.12951064,5.63482571,6.76286221,-0.16877988,-4.65904188
303,-1.88162315,-1.77076578,-1.40148878,-0.536833704,-0.0849917829,8.11797905,-0.775696814,5.73618889,-3.22438741,0.101327173,6.57874727,-7.24231529,-1.9001596,9.20901394,-2.26435804,-5.99934769,-5.66442299,7.36719465,5.61080265,-5.97611523,1.36703742,12.9683523,2.89079261,-2.85263515,3.32435441,5.95998573,3.27281809,3.13891816,5.65887356,6.75411654,-0.238835961,-4.65491009
304,-1.86958492,-1.77039301,-1.39675975,-0.532156944,-0.0562558919,8.11575222,-0.741847754,5.78244591,-3.17967033,0.130632415,6.58517075,-7.26546144,-1.91702211,9.21854496,-2.30419302,-5.95193243,-5.72054148,7.31194639,5.62084103,-6.00633812,1.33334458,12.9988346,2.84642196,-2.87389469,3.32429433,5.99015951,3.28125644,3.14836001,5.68333769,6.74609375,-0.307687074,-4.64955235
305,-1.85858309,-1.77403927,-1.39340639,-0.531187296,-0.0534294099,8.13287067,-0.669859231,5.80990553,-3.14746237,0.153994903,6.5964427,-7.28214455,-1.931566,9.23493576,-2.34852529,-5.90223646,-5.77892971,7.25972986,5.63288641,-6.03746033,1.29959345,13.025919,2.80094147,-2.89379621,3.32478309,6.02095699,3.28997231,3.15774727,5.7074728,6.73664618,-0.377299577,-4.64394188
306,-1.8470099,-1.77427435,-1.38815165,-0.526728034,-0.0320338011,8.13618565,-0.626287282,5.84893417,-3.11209917,0.174462527,6.60826397,-7.30157709,-1.94726527,9.24933434,-2.39214754,-5.84714365,-5.83531141,7.20067883,5.64661551,-6.06712866,1.26663065,13.056077,2.75614858,-2.91440892,3.32403517,6.05132627,3.29872346,3.16724777,5.73185205,6.72734737,-0.4461236,-4.63725758
307,-1.83594334,-1.77572572,-1.38326359,-0.523704827,-0.0192337427,8.14552402,-0.570954442,5.88055944,-3.08079171,0.194405332,6.61984015,-7.32147312,-1.96356606,9.26356602,-2.43426251,-5.79394293,-5.89171076,7.14332438,5.66024876,-6.09671164,1.23367751,13.0849056,2.71060109,-2.93421865,3.32326174,6.08205223,3.30755711,3.17666411,5.75609875,6.71725845,-0.515099585,-4.63003302
308,-1.82627845,-1.77878678,-1.38043523,-0.52235806,-0.0115815019,8.15941811,-0.503026903,5.90992975,-3.04304242,0.221803367,6.62887526,-7.33881187,-1.97796607,9.28034019,-2.47655082,-5.73995543,-5.94684553,7.0910902,5.67251682,-6.12837601,1.19834614,13.110877,2.66631532,-2.95293856,3.32323933,6.11295176,3.31638336,3.18601537,5.78010464,6.70606756,-0.584573984,-4.62262011
309,-1.81645751,-1.78119218,-1.37661004,-0.520449281,-0.00287880423,8.17210293,-0.438902259,5.93780756,-3.00925374,0.245706573,6.63860226,-7.35829449,-1.99377012,9.29558277,-2.51730514,-5.68567276,-6.00159502,7.03638458,5.6855979,-6.15886402,1.16388369,13.1376324,2.62151217,-2.97157621,3.3224926,6.14386845,3.32534409,3.19542885,5.80419207,6.69447899,-0.653760791,-4.61434937
310,-1.80642462,-1.78207469,-1.37161112,-0.516862631,0.013591174,8.17899323,-0.387525201,5.9700532,-2.97526908,0.267167568,6.64883566,-7.37959576,-2.01042438,9.30948925,-2.55687165,-5.62871647,-6.05482864,6.97822189,5.69948483,-6.18839693,1.12976015,13.1658554,2.57688141,-2.99037528,3.32098961,6.17472553,3.33431745,3.20479608,5.82830429,6.68271208,-0.722423196,-4.60530233
311,-1.79750538,-1.7867943,-1.36836207,-0.516933918,0.00543075753,8.20446491,-0.297868252,5.98245859,-2.95377707,0.284368426,6.66343594,-7.39414978,-2.02439976,9.33049011,-2.6010294,-5.56871557,-6.11011314,6.92357922,5.71523762,-6.21925259,1.09550309,13.1904182,2.53152132,-3.0077529,3.32005477,6.20615435,3.34363532,3.21416092,5.85208702,6.66943169,-0.791778028,-4.59597206
312,-1.78818655,-1.78566337,-1.36329257,-0.5120309,0.0364353731,8.20028019,-0.267219663,6.02540112,-2.90673208,0.314869076,6.66653442,-7.42208529,-2.04373932,9.33837891,-2.63347244,-5.51506376,-6.15948868,6.86615324,5.72671127,-6.24869108,1.05982912,13.218791,2.48825097,-3.02621913,3.31792736,6.23679972,3.35257888,3.22350907,5.87623215,6.6568656,-0.860029578,-4.58570004
313,-1.77993846,-1.78964245,-1.35999107,-0.511841834,0.0339233428,8.22127438,-0.18566446,6.04011011,-2.87855601,0.338760078,6.67517328,-7.44298172,-2.06043363,9.35376453,-2.67080998,-5.4598527,-6.21205044,6.81315851,5.74011946,-6.27933788,1.02438128,13.2427692,2.44371176,-3.0429275,3.31647277,6.26827431,3.3619926,3.23287582,5.8999896,6.64251804,-0.9290995,-4.57513189
314,-1.77135909,-1.78913999,-1.35502422,-0.507381856,0.0588089749,8.22185326,-0.145590201,6.07692957,-2.83813381,0.363622457,6.68231535,-7.46688557,-2.07827616,9.36642933,-2.70600629,-5.3989501,-6.26074076,6.75416136,5.75418377,-6.30870771,0.988950014,13.2703667,2.40006256,-3.06044006,3.31389737,6.29922628,3.37116671,3.24215317,5.92392492,6.62862396,-0.997151136,-4.56372547
315,-1.76311743,-1.79020989,-1.35021603,-0.504346132,0.0728090033,8.23045921,-0.0899947807,6.10327435,-2.80456972,0.386573821,6.69004822,-7.49106741,-2.09645462,9.37915897,-2.74022365,-5.33977127,-6.30973721,6.69652987,5.76836014,-6.33804274,0.953576326,13.2965422,2.35631704,-3.07722926,3.31126785,6.33035469,3.38052201,3.25149393,5.9477849,6.61379862,-1.06536055,-4.55173874
316,-1.75577521,-1.79227078,-1.34656298,-0.502620041,0.0819051862,8.24279499,-0.025025446,6.12549114,-2.76962256,0.412875414,6.6961484,-7.51453257,-2.1143415,9.39304829,-2.77409124,-5.28070879,-6.35839605,6.64166069,5.7820406,-6.36834097,0.917273104,13.320837,2.3127892,-3.09318948,3.30884242,6.36178064,3.39001536,3.26075792,5.97142124,6.5980587,-1.13368261,-4.5394001
317,-1.74850285,-1.79383647,-1.34238553,-0.50035578,0.0929086432,8.25371361,0.036477603,6.14820051,-2.73562837,0.437652797,6.70260096,-7.53891897,-2.13269401,9.40638351,-2.80690432,-5.2203908,-6.40598631,6.58539534,5.79620314,-6.39807653,0.881162405,13.3455601,2.26938176,-3.1089747,3.3059423,6.39314127,3.39957833,3.27003789,5.99505472,6.5818553,-1.20171046,-4.52640152
318,-1.74047089,-1.7935822,-1.33606148,-0.496156126,0.110331595,8.25920296,0.0831314847,6.17382956,-2.70700908,0.455595046,6.71089792,-7.56696796,-2.15330791,9.41613579,-2.836689,-5.16001368,-6.45233107,6.52402067,5.81157446,-6.42544746,0.846618116,13.3727789,2.22488451,-3.1252234,3.30168653,6.42442369,3.40939975,3.27935314,6.01881027,6.56562662,-1.26897871,-4.51245213
319,-1.73470414,-1.79626572,-1.33353603,-0.495192111,0.11819084,8.27303982,0.153828233,6.19367027,-2.66691685,0.487145901,6.71390676,-7.5904274,-2.17088103,9.43120003,-2.86855698,-5.09824467,-6.49800777,6.47202921,5.82457876,-6.45706034,0.808278501,13.39468,2.18329644,-3.13965797,3.299227,6.45595455,3.41892362,3.28854156,6.04216909,6.54782057,-1.33705509,-4.49862432
320,-1.7284776,-1.79793704,-1.3295083,-0.493280798,0.127564132,8.28516102,0.218231797,6.21251059,-2.63339901,0.512753963,6.71871758,-7.61648655,-2.19023657,9.44386482,-2.89821649,-5.03688478,-6.54319572,6.41639376,5.83874369,-6.48675632,0.771437287,13.4181242,2.14051771,-3.15424871,3.29563498,6.48750591,3.42879486,3.29778862,6.0655694,6.52974033,-1.40454721,-4.48397589
321,-1.72183454,-1.79792619,-1.32393432,-0.48935017,0.145803794,8.29067135,0.266836852,6.23783636,-2.59946132,0.534993947,6.72442245,-7.64475727,-2.21062779,9.45443916,-2.92569757,-4.97346687,-6.58612871,6.35719204,5.85350037,-6.51507902,0.73498559,13.4435349,2.09785843,-3.16915393,3.29117751,6.51887035,3.43867183,3.30699897,6.08904266,6.51156998,-1.47142458,-4.46856737
322,-1.71671784,-1.8010534,-1.32104397,-0.489222139,0.146623909,8.30910397,0.345578909,6.24733877,-2.5675714,0.563578963,6.72674274,-7.67156458,-2.2305584,9.46709633,-2.95337057,-4.91393089,-6.63079309,6.3047967,5.8669982,-6.54563236,0.697231591,13.4643774,2.05564451,-3.18237519,3.28761101,6.55078506,3.44875884,3.31614447,6.11211014,6.4919014,-1.53879166,-4.45304394
323,-1.7111007,-1.80101931,-1.31617749,-0.485621989,0.165882468,8.31392384,0.394263327,6.27302933,-2.52988291,0.58875531,6.73035812,-7.7000246,-2.25125647,9.47828007,-2.97930574,-4.8486557,-6.67171955,6.24696827,5.88171434,-6.57458496,0.659910977,13.4885426,2.01382971,-3.19631696,3.28295255,6.58216381,3.45878577,3.32536483,6.13542891,6.47240305,-1.60536325,-4.43666363
324,-1.706092,-1.80316436,-1.31224096,-0.484373808,0.170782983,8.32936859,0.46540013,6.28401089,-2.49934125,0.614691913,6.73300838,-7.7289238,-2.27228475,9.48933411,-3.00429893,-4.78748131,-6.71405554,6.19235563,5.89571762,-6.60407352,0.622302234,13.5102015,1.97190607,-3.20922709,3.27845025,6.61404419,3.46908951,3.33448577,6.15841436,6.45182085,-1.67197454,-4.41994953
325,-1.70107901,-1.80513501,-1.30775893,-0.482595176,0.175235838,8.34549522,0.537046611,6.29313517,-2.47311592,0.6366117,6.738482,-7.75650597,-2.29272842,9.50220299,-3.02991891,-4.72174072,-6.75506353,6.13610363,5.91111279,-6.63315153,0.585108399,13.5323238,1.93000555,-3.22193909,3.27348423,6.64584923,3.47951579,3.34363365,6.18136358,6.43067217,-1.73829055,-4.4026289
326,-1.69660354,-1.80551612,-1.30342591,-0.479892075,0.191744924,8.35212135,0.590014577,6.3142786,-2.43396664,0.665353596,6.7377758,-7.78853941,-2.31546068,9.51053238,-3.05096221,-4.65994692,-6.79410982,6.08051062,5.92455912,-6.66230392,0.546642661,13.5545387,1.8891809,-3.23460364,3.26830816,6.67746353,3.4898169,3.35270619,6.20429039,6.40928984,-1.8041234,-4.3848567
327,-1.69174361,-1.80375171,-1.2974534,-0.474635601,0.220050186,8.3503294,0.623681903,6.34637403,-2.39266062,0.689481258,6.74004507,-7.8201623,-2.3379817,9.51951981,-3.07158279,-4.59142017,-6.82986593,6.02076912,5.93956184,-6.69011927,0.508720636,13.5792904,1.84834862,-3.24765277,3.26221561,6.70872021,3.50017619,3.36187339,6.22742748,6.3877759,-1.86945987,-4.36624479
328,-1.68827474,-1.80726123,-1.29451573,-0.475108743,0.215580195,8.37278843,0.71039027,6.34458637,-2.36627102,0.71724242,6.73989344,-7.85073948,-2.3603189,9.53026104,-3.09290361,-4.53087568,-6.87020636,5.96903801,5.95334768,-6.72025967,0.470184386,13.5979223,1.80762839,-3.25848627,3.25719404,6.74092531,3.51092505,3.37090087,6.24990845,6.36438179,-1.93528128,-4.347682
329,-1.68448305,-1.80821681,-1.29002583,-0.472787976,0.226222888,8.3841629,0.772437453,6.35724211,-2.33421278,0.742327511,6.74095774,-7.88218021,-2.38307524,9.54015446,-3.11255217,-4.46531487,-6.90698671,5.91346836,5.96791935,-6.74914122,0.431755841,13.619154,1.76717532,-3.26987338,3.25125122,6.77274799,3.52164125,3.37990236,6.27248716,6.34105539,-2.00033331,-4.32842064
330,-1.68102324,-1.80679214,-1.28506565,-0.468444586,0.253494114,8.3829689,0.808692992,6.38759136,-2.28862882,0.770812333,6.738873,-7.91559839,-2.40708804,9.54816055,-3.12949467,-4.39770842,-6.94046974,5.85639763,5.98216057,-6.77775288,0.392578453,13.6417112,1.72767675,-3.28153849,3.24485207,6.80410671,3.5322876,3.38899708,6.29523945,6.31756783,-2.06491566,-4.30856037
331,-1.67743528,-1.80660343,-1.27969837,-0.464917451,0.270348608,8.3898344,0.860115588,6.40540171,-2.25398207,0.795122445,6.73908567,-7.94938612,-2.43111539,9.55604744,-3.14579368,-4.33137274,-6.9743495,5.79951048,5.99672699,-6.80580282,0.353906274,13.6636372,1.68786204,-3.29267144,3.23807764,6.83575392,3.54325366,3.3980329,6.31776476,6.29329205,-2.12920594,-4.28820133
332,-1.67502379,-1.80934131,-1.27663255,-0.464979768,0.269552588,8.40955353,0.941125393,6.40417957,-2.22530055,0.823933721,6.73596382,-7.98286486,-2.45545864,9.56479263,-3.16223454,-4.26992178,-7.01102066,5.74781704,6.01037598,-6.8356204,0.314584494,13.6814461,1.64845872,-3.30215931,3.2320416,6.86798143,3.55436206,3.40693665,6.33985043,6.26764679,-2.19367051,-4.26774693
333,-1.67232561,-1.81015944,-1.27214921,-0.462776542,0.280014932,8.42112064,1.00324321,6.41385269,-2.19270015,0.850192428,6.73389292,-8.01747036,-2.48031545,9.57245255,-3.17674184,-4.20499992,-7.04444742,5.69316721,6.02457333,-6.86436796,0.275296122,13.7013025,1.60945046,-3.31217957,3.22515678,6.89984035,3.56558251,3.41589427,6.36202145,6.24188519,-2.25748229,-4.24663973
334,-1.66996729,-1.81016278,-1.26764321,-0.460000694,0.296074122,8.42841244,1.0566777,6.42953587,-2.15498543,0.877881467,6.73020172,-8.05284786,-2.50586247,9.57941723,-3.18963528,-4.13925409,-7.07626438,5.63845253,6.03858709,-6.89305019,0.23560831,13.7212849,1.57088554,-3.32189465,3.21805835,6.9316206,3.57676744,3.4247818,6.38413525,6.21572685,-2.32089376,-4.22510338
335,-1.6678201,-1.81035841,-1.26310587,-0.457371801,0.310404927,8.43713284,1.1128844,6.44258118,-2.11905575,0.904919624,6.7265954,-8.0884409,-2.53162742,9.58646679,-3.20174599,-4.07306862,-7.10734367,5.58396673,6.05274773,-6.9216938,0.19585529,13.7408905,1.53263187,-3.33127761,3.2106986,6.96341324,3.58815336,3.43368006,6.40611267,6.18888712,-2.38396525,-4.20311117
336,-1.66577637,-1.81152594,-1.25859594,-0.455524147,0.317004085,8.45188522,1.18113065,6.44566488,-2.09067082,0.929937303,6.72409964,-8.1241312,-2.55737162,9.5937252,-3.21337652,-4.00752783,-7.13862467,5.53012371,6.06715012,-6.95024347,0.15635626,13.7597113,1.49443567,-3.34003687,3.20315695,6.99533558,3.59975863,3.44257712,6.42791605,6.16122723,-2.44675565,-4.18068266
337,-1.66422665,-1.81101704,-1.25407839,-0.452474087,0.336073458,8.45694637,1.22962356,6.46332216,-2.04980993,0.958690941,6.71780109,-8.16147327,-2.58453441,9.59916401,-3.22240973,-3.94154239,-7.16747379,5.47596884,6.08086824,-6.97887421,0.115892529,13.7789268,1.45711792,-3.34890938,3.19531727,7.02705002,3.61134863,3.45142126,6.44967747,6.13335896,-2.50900149,-4.15788364
338,-1.66273737,-1.81156075,-1.24957836,-0.450276107,0.346832037,8.46848774,1.29114258,6.47020435,-2.01687145,0.985483706,6.71255541,-8.19901943,-2.61171842,9.60474396,-3.23099589,-3.87651873,-7.1966753,5.42255402,6.09478188,-7.00738239,0.0757199004,13.7973166,1.41982567,-3.35705733,3.18735218,7.05894661,3.62309766,3.4602313,6.47128391,6.10464907,-2.57106614,-4.13464403
339,-1.66141963,-1.81023192,-1.24441028,-0.446193665,0.370425671,8.47056961,1.3321861,6.4919405,-1.97462916,1.01246393,6.70675468,-8.23674011,-2.63937569,9.61022758,-3.23776364,-3.80729175,-7.22221136,5.36787128,6.10892487,-7.03558779,0.0350534543,13.8170328,1.38317657,-3.36552691,3.17886353,7.09046412,3.63485765,3.4690392,6.4928937,6.0757823,-2.63251877,-4.1109457
340,-1.66054273,-1.8108511,-1.24022162,-0.444346994,0.380345523,8.48270702,1.3951714,6.49699831,-1.94117355,1.04024839,6.69957161,-8.27531338,-2.66761613,9.61501217,-3.2441051,-3.74285555,-7.25016403,5.31544685,6.12261486,-7.06426001,-0.00554990768,13.8344088,1.34670305,-3.37289405,3.17055559,7.12240171,3.64687634,3.47776651,6.51416874,6.04586744,-2.69376016,-4.08699083
341,-1.65960991,-1.81265247,-1.23592782,-0.443346709,0.380638272,8.50232124,1.47270215,6.48880386,-1.91811669,1.06538796,6.69378805,-8.31458282,-2.6959641,9.61929226,-3.24979329,-3.68030953,-7.2787261,5.2633605,6.1365056,-7.09274292,-0.0458035693,13.8509588,1.3103137,-3.3797226,3.16199541,7.15454626,3.65921926,3.48644924,6.53517389,6.01514482,-2.75459242,-4.06269407
342,-1.65882957,-1.8133142,-1.23118508,-0.440952539,0.38740012,8.51745701,1.54041708,6.48770475,-1.89547288,1.08553588,6.69354153,-8.34870243,-2.72187591,9.62894058,-3.25696826,-3.60654116,-7.30322504,5.21021652,6.15257072,-7.12098265,-0.0853845179,13.8687725,1.27377069,-3.38636804,3.15301037,7.18641233,3.67159462,3.49513793,6.55616093,5.98408222,-2.81490421,-4.0379467
343,-1.65882897,-1.81207383,-1.22691429,-0.438038111,0.411940128,8.51817417,1.57935345,6.50984335,-1.8420645,1.12217247,6.6747818,-8.39558411,-2.75565195,9.6250782,-3.25507236,-3.55113864,-7.32860327,5.15851831,6.16323566,-7.14963865,-0.128367186,13.8855047,1.23978007,-3.3934598,3.14403486,7.2180953,3.68387723,3.50379562,6.57716179,5.95276403,-2.87483597,-4.01286411
344,-1.65847468,-1.81278622,-1.22225857,-0.436004311,0.418685645,8.53330231,1.64682233,6.50759506,-1.81529403,1.14664567,6.66830969,-8.43524075,-2.78491735,9.62932491,-3.25747728,-3.48491025,-7.35292101,5.10646343,6.1775012,-7.17790651,-0.169075131,13.9021635,1.20464301,-3.39955997,3.13471508,7.2499404,3.69650602,3.5124259,6.59785461,5.92051792,-2.9343276,-3.98743629
345,-1.65867722,-1.81205606,-1.2178086,-0.433209062,0.43726176,8.53899956,1.69520688,6.52086639,-1.77285981,1.17692423,6.65514421,-8.47812557,-2.81681991,9.62978745,-3.2563858,-3.42227244,-7.37591934,5.0548172,6.19016933,-7.20636892,-0.211151496,13.9186344,1.1706686,-3.40572906,3.12524128,7.2816329,3.70915413,3.52104521,6.6185298,5.88791943,-2.99340177,-3.96161604
346,-1.65859413,-1.8128556,-1.21303093,-0.43112433,0.44167164,8.55617046,1.76615667,6.51401377,-1.75149572,1.19835746,6.65093565,-8.51639366,-2.84558964,9.63563251,-3.25775409,-3.35256958,-7.39799881,5.00324917,6.20529318,-7.234478,-0.251530051,13.9349976,1.1358614,-3.4109509,3.11547899,7.31350088,3.72206783,3.52957153,6.63889408,5.85452318,-3.05198669,-3.93550181
347,-1.65933585,-1.81156826,-1.20868897,-0.428167611,0.46474418,8.5583868,1.80728102,6.53275537,-1.70133018,1.23223913,6.63230181,-8.56276989,-2.88020587,9.6323328,-3.25277615,-3.29424,-7.41987562,4.95228004,6.21675682,-7.26300001,-0.294630826,13.9507246,1.10326159,-3.41669607,3.10564995,7.34509373,3.73496342,3.53813672,6.65929079,5.8208766,-3.11012435,-3.9090569
348,-1.65997362,-1.81111896,-1.20412898,-0.42553857,0.479707301,8.56721401,1.86121309,6.53966475,-1.66414833,1.2602247,6.61949253,-8.60595417,-2.91285348,9.63267422,-3.24904418,-3.2305243,-7.44056702,4.90136194,6.22986984,-7.29133415,-0.336754531,13.9663601,1.0703007,-3.42177677,3.0955689,7.37675953,3.74803257,3.5466373,6.6794734,5.78650999,-3.16787052,-3.88228512
349,-1.66075706,-1.81075084,-1.19957983,-0.423008293,0.493670315,8.57684422,1.91646135,6.54472923,-1.62799644,1.28799999,6.60612249,-8.64963436,-2.94598293,9.63241005,-3.24415731,-3.16750789,-7.46070242,4.85085583,6.24291325,-7.31961203,-0.378917098,13.9816504,1.03773892,-3.42644978,3.08532667,7.40842009,3.76120162,3.55503869,6.69942713,5.75165749,-3.22503233,-3.85528803
350,-1.66176009,-1.80965495,-1.19484997,-0.419822037,0.512838066,8.58264732,1.96340978,6.55650139,-1.58694184,1.31614053,6.5917697,-8.69345093,-2.97972107,9.63193607,-3.23775125,-3.10304999,-7.47883606,4.80049038,6.25591326,-7.34788322,-0.421436667,13.9971323,1.00576591,-3.43102622,3.07484102,7.43990946,3.77451491,3.56350327,6.71935177,5.71627951,-3.28177309,-3.82786369
351,-1.66264403,-1.81052339,-1.19041014,-0.418402761,0.516174614,8.60058403,2.03530145,6.54565144,-1.56184387,1.34235442,6.57834387,-8.73878574,-3.01374722,9.63003731,-3.23119283,-3.04360104,-7.499753,4.75069904,6.26883936,-7.37609959,-0.463525921,14.0110292,0.973860741,-3.43480253,3.06422448,7.47181416,3.78824735,3.57185149,6.73886442,5.67994642,-3.3380785,-3.80025744
352,-1.66347301,-1.81083453,-1.18543756,-0.415346891,0.518939197,8.61984539,2.10886145,6.53219509,-1.55784512,1.35024107,6.58862543,-8.76503658,-3.03624558,9.64789963,-3.23206663,-2.95283723,-7.51189041,4.70205069,6.28780842,-7.40415287,-0.502359569,14.0271921,0.939753652,-3.43771338,3.05301166,7.50346613,3.8021791,3.58016062,6.758214,5.64329004,-3.39367795,-3.77235579
353,-1.66545093,-1.80898118,-1.18134117,-0.412999809,0.54834795,8.61697197,2.13828397,6.55880165,-1.48412454,1.39912963,6.5450387,-8.82988834,-3.08451152,9.62483311,-3.21263027,-2.92040539,-7.53463745,4.65171766,6.29403543,-7.43270826,-0.549349606,14.0395956,0.912240744,-3.44228005,3.0424099,7.53489685,3.81568813,3.58845448,6.777668,5.60638237,-3.4490788,-3.74423313
354,-1.66658211,-1.80969536,-1.17652822,-0.411092967,0.550176919,8.6366806,2.21227169,6.54324007,-1.46649086,1.42050314,6.53574896,-8.87281799,-3.11752748,9.625494,-3.20420694,-2.85497832,-7.55138302,4.60287952,6.3081665,-7.46076918,-0.59103173,14.0534172,0.881100893,-3.4450314,3.03112268,7.56662941,3.82984996,3.59666324,6.79665756,5.56847811,-3.50383258,-3.71582127
355,-1.66876161,-1.80740309,-1.17216432,-0.407618284,0.579114199,8.63479233,2.24281931,6.5682168,-1.40831375,1.45507717,6.50934649,-8.92278671,-3.15749502,9.61713123,-3.18946671,-2.79914284,-7.56691027,4.55385065,6.31896019,-7.48932171,-0.635754287,14.0668898,0.852550387,-3.44868517,3.0198307,7.59786654,3.84385753,3.60494876,6.81576443,5.53053093,-3.55810332,-3.68711901
356,-1.67041361,-1.80753076,-1.16764534,-0.405733794,0.586390018,8.6500473,2.3076694,6.5603137,-1.37935686,1.48186886,6.49144459,-8.97064686,-3.19469714,9.61162949,-3.17662334,-2.74180889,-7.58391333,4.50531101,6.33129883,-7.51749754,-0.678842723,14.0795984,0.823239863,-3.45113111,3.00833964,7.6295104,3.85823631,3.61306334,6.83441877,5.49166536,-3.61181164,-3.65827608
357,-1.67183959,-1.80786502,-1.16258848,-0.403019041,0.587882638,8.67071247,2.3826797,6.5417161,-1.37314439,1.49408901,6.49364471,-9.00459957,-3.22253394,9.62189388,-3.1688652,-2.66039371,-7.59379959,4.45889902,6.34828711,-7.54556131,-0.719005823,14.0938959,0.791941404,-3.45250249,2.99635315,7.6610508,3.8729229,3.62114,6.85285902,5.45227623,-3.66490316,-3.62915087
358,-1.67392802,-1.80708766,-1.15805376,-0.400573611,0.602540612,8.68045235,2.43582559,6.54383421,-1.33361626,1.52413583,6.47027254,-9.05518723,-3.26262093,9.61309433,-3.15218568,-2.60566688,-7.60885191,4.41082096,6.35972643,-7.57389259,-0.763128698,14.1061792,0.764160156,-3.45480394,2.98450518,7.69244576,3.88757396,3.62920237,6.87120008,5.41248989,-3.71758246,-3.59987497
359,-1.67641175,-1.80579722,-1.15381074,-0.398372352,0.622854054,8.68523693,2.47863388,6.55520582,-1.27823317,1.56260908,6.43333483,-9.11416817,-3.30928564,9.59372711,-3.13079572,-2.56601501,-7.62701702,4.36168432,6.36829519,-7.60218287,-0.8092255,14.1171932,0.738321185,-3.45717001,2.97277689,7.72381163,3.9021647,3.63723803,6.8894825,5.37217283,-3.76986551,-3.5702796
360,-1.67907119,-1.80384159,-1.1493907,-0.395154655,0.64679879,8.68772697,2.51662874,6.57144594,-1.22772574,1.59341955,6.40712976,-9.16372776,-3.35059524,9.58463287,-3.11176896,-2.50960803,-7.63917255,4.31436253,6.37961626,-7.6306901,-0.853951573,14.1292114,0.7117998,-3.45920205,2.96066236,7.75494051,3.91697431,3.64523768,6.90755749,5.33156395,-3.82148552,-3.54056764
361,-1.68080783,-1.8045069,-1.14437079,-0.392937452,0.644539297,8.71156502,2.59674668,6.5447464,-1.22377837,1.60785139,6.40365839,-9.20316982,-3.38237977,9.5884552,-3.09795618,-2.43677068,-7.64844799,4.26915359,6.39513874,-7.65880203,-0.89515388,14.1417904,0.682915688,-3.45951986,2.948071,7.78643084,3.93237567,3.65308213,6.9251256,5.29004288,-3.87239051,-3.51070738
362,-1.68332982,-1.80354226,-1.13981855,-0.390387177,0.658662558,8.7219944,2.64991474,6.54454517,-1.18677711,1.63578403,6.37957668,-9.25345612,-3.42369819,9.57847214,-3.07754469,-2.38210964,-7.66060448,4.22238302,6.40673685,-7.68712616,-0.939488709,14.1530371,0.656933486,-3.46058011,2.93563843,7.81766033,3.94766688,3.66098905,6.94271755,5.24814749,-3.92288661,-3.4805963
363,-1.68621087,-1.8021009,-1.13555157,-0.388128936,0.678675532,8.72738743,2.69277382,6.55443144,-1.13209391,1.67285168,6.34005404,-9.31289482,-3.47264576,9.55666351,-3.0524044,-2.34394574,-7.67659235,4.17382145,6.41537714,-7.71542168,-0.986032844,14.162818,0.633164883,-3.46204901,2.92323303,7.84886551,3.96301365,3.66883636,6.96015358,5.20578671,-3.97297764,-3.45031881
364,-1.68858099,-1.80144906,-1.13062263,-0.385026366,0.686523378,8.74358273,2.75669527,6.54214334,-1.11698568,1.68830633,6.33398056,-9.35159302,-3.50567889,9.56020546,-3.03468776,-2.26916575,-7.6816206,4.13059378,6.43060732,-7.74381828,-1.02787304,14.1750278,0.605991602,-3.4617126,2.91030645,7.8799715,3.97868562,3.67657852,6.97727251,5.16294956,-4.02228451,-3.41989899
365,-1.69133759,-1.80031908,-1.12602675,-0.382282197,0.700450957,8.75448895,2.80977869,6.54036713,-1.08300924,1.71372056,6.31117153,-9.40032578,-3.54693961,9.55075645,-3.01188922,-2.21260262,-7.69097281,4.0853405,6.44254446,-7.7722497,-1.07221055,14.1856079,0.581207275,-3.46191788,2.8973732,7.91106701,3.99450135,3.68428946,6.99421167,5.11963129,-4.07109833,-3.38934875
366,-1.69465995,-1.79840922,-1.12196779,-0.380219847,0.724887729,8.75633335,2.84475279,6.55770111,-1.01477766,1.75675261,6.25805902,-9.46680355,-3.60331702,9.51832771,-2.98117638,-2.18767238,-7.70866585,4.03536177,6.4491477,-7.80054092,-1.12064934,14.193634,0.560419559,-3.46328044,2.88469076,7.94212627,4.01024294,3.69195461,7.01100969,5.07588387,-4.11946487,-3.35867023
367,-1.69712651,-1.79795349,-1.11693263,-0.377181798,0.729294062,8.77561188,2.91364408,6.53805351,-1.00649107,1.77014673,6.25336599,-9.50554371,-3.63653183,9.52135468,-2.96053648,-2.1129725,-7.71146488,3.99386787,6.46439981,-7.82903862,-1.16250682,14.2050877,0.534423411,-3.46194696,2.87129641,7.97315502,4.02649117,3.69950461,7.02744341,5.03153849,-4.167068,-3.32785296
