traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
210,-3.90686345,-1.46119905,-1.61821723,-0.824088812,-0.83485949,6.47047806,-3.80704904,-1.45967758,-5.61573172,0.361547738,4.33809853,-7.28025579,-1.09472227,7.34556675,3.72163105,-6.37321806,0.523288965,9.20295429,6.19539452,-2.63472295,2.99197602,9.24547386,6.32662058,0.27276051,2.63617635,3.72677183,2.56771064,2.27491379,3.51867437,5.61524248,4.88176489,-2.13229513
211,-3.88659954,-1.46077442,-1.61793196,-0.820247233,-0.829816878,6.49660969,-3.82077742,-1.35457492,-5.61295462,0.317533523,4.37155676,-7.2764349,-1.1030004,7.36701679,3.65942359,-6.40617752,0.478357911,9.22600746,6.1715107,-2.67625499,2.99195647,9.29112816,6.30739117,0.233407304,2.64424872,3.74333262,2.57506394,2.28360415,3.5386889,5.64067411,4.85229874,-2.18738961
212,-3.86602783,-1.46059382,-1.61759973,-0.816423416,-0.824712574,6.52254725,-3.83320618,-1.24935901,-5.60926437,0.274685174,4.40482473,-7.27236319,-1.11118329,7.38845301,3.5968442,-6.43870068,0.432517886,9.24823093,6.14781284,-2.71768093,2.99157929,9.33676338,6.2877183,0.1940552,2.65243125,3.76004386,2.58242297,2.29230762,3.55877304,5.66595411,4.82215691,-2.24202561
213,-3.84513927,-1.46063256,-1.61721361,-0.812605917,-0.819528401,6.54830599,-3.84435081,-1.14395797,-5.60464668,0.232973933,4.43793535,-7.26802063,-1.11925399,7.40990114,3.53384542,-6.47078657,0.385740757,9.26961422,6.12422895,-2.75906157,2.99081945,9.38243866,6.26756334,0.154589534,2.66069651,3.77692294,2.58981729,2.30102515,3.57891726,5.69108915,4.79133177,-2.29627419
214,-3.82395077,-1.46090245,-1.61677897,-0.808804691,-0.814278722,6.57385826,-3.85420036,-1.03858197,-5.59915018,0.192434579,4.47087336,-7.2634449,-1.12722111,7.43136454,3.47055459,-6.50235462,0.338110268,9.29023647,6.10073471,-2.80024147,2.98978066,9.42819023,6.24677277,0.115145765,2.66915321,3.79397416,2.59716129,2.30975175,3.599154,5.71608496,4.75982189,-2.35005379
215,-3.80239654,-1.46139038,-1.61628377,-0.805007935,-0.808941424,6.59925222,-3.86277032,-0.932998478,-5.59274673,0.153017476,4.50366545,-7.25860882,-1.13510418,7.45284462,3.40672183,-6.53349447,0.289469659,9.30995274,6.07736111,-2.84148335,2.98826909,9.47393799,6.22562742,0.075515382,2.67759967,3.81118894,2.6046145,2.31853318,3.61949372,5.74096584,4.72757483,-2.40345359
216,-3.78057122,-1.46208584,-1.61574447,-0.80122447,-0.803542078,6.62442732,-3.87004256,-0.827509224,-5.585495,0.11478126,4.5362401,-7.25357914,-1.14291215,7.47429705,3.34263229,-6.56413126,0.239986658,9.32884026,6.05423212,-2.88251662,2.98646879,9.5196991,6.20390701,0.0360068046,2.68623948,3.82852435,2.61194253,2.3272934,3.63990998,5.76569939,4.69464874,-2.45641398
217,-3.75849628,-1.46299124,-1.61516309,-0.79746139,-0.798090219,6.64940071,-3.87602115,-0.722141147,-5.57742453,0.077702038,4.5686202,-7.2483654,-1.15067542,7.49573612,3.27818418,-6.59423542,0.189597636,9.34692097,6.03114128,-2.9234612,2.98430085,9.5655365,6.18159103,-0.00362718781,2.69498134,3.84609628,2.6193459,2.33606958,3.66037464,5.79024315,4.6610651,-2.50887227
218,-3.73614883,-1.46409857,-1.61452901,-0.793711245,-0.792558432,6.67419291,-3.88072038,-0.61672622,-5.5684886,0.041774638,4.6008215,-7.24292421,-1.15831137,7.5171771,3.21340585,-6.62388897,0.138359979,9.36397457,6.00857782,-2.96429133,2.98170972,9.61118889,6.15904665,-0.0431886613,2.70371032,3.86371303,2.62677026,2.3449111,3.68094277,5.81462097,4.62678146,-2.56085587
219,-3.71346474,-1.46541011,-1.61383295,-0.789967716,-0.786934674,6.69879723,-3.88415337,-0.511391759,-5.55872822,0.00698301662,4.6328764,-7.23728848,-1.16589332,7.53865051,3.14820385,-6.65297127,0.0861754864,9.38025856,5.9859643,-3.00500846,2.97880435,9.65702057,6.13571644,-0.0828165114,2.71267462,3.8816185,2.63416743,2.35375619,3.70164156,5.83889961,4.59175825,-2.61238146
220,-3.69061446,-1.46690404,-1.61310649,-0.786249638,-0.781270325,6.72318745,-3.8862977,-0.406311274,-5.54819918,-0.0266460348,4.66470861,-7.23151016,-1.17343616,7.56009054,3.08273339,-6.68149376,0.033151608,9.39567471,5.96356678,-3.04558539,2.97553778,9.70283985,6.11191225,-0.122390188,2.72172236,3.89961672,2.64150333,2.36259294,3.72237277,5.86295176,4.556108,-2.6633954
221,-3.66745234,-1.46857667,-1.61231971,-0.782535374,-0.775508046,6.74739552,-3.88718367,-0.301275104,-5.53684378,-0.0591514781,4.69639778,-7.22552633,-1.18085921,7.58156919,3.01688695,-6.70949554,-0.020741133,9.41009331,5.94152641,-3.08607841,2.97183895,9.74857616,6.08772945,-0.162005752,2.73079848,3.91778851,2.64888477,2.37144685,3.74319625,5.88687658,4.51973581,-2.71398902
222,-3.6440537,-1.47043216,-1.61148596,-0.778837562,-0.769678771,6.77139664,-3.88680291,-0.196496397,-5.52473497,-0.0905011371,4.72787046,-7.21942043,-1.1882633,7.60301352,2.95072222,-6.73691082,-0.0755103678,9.42363834,5.91963053,-3.12647843,2.96775913,9.79435349,6.06296349,-0.201665044,2.73997831,3.93615627,2.65627718,2.38032961,3.76411605,5.91062498,4.48267317,-2.76405835
223,-3.62044644,-1.47245514,-1.61060107,-0.775155544,-0.763777792,6.79520464,-3.8851676,-0.091953218,-5.51186323,-0.120728955,4.75918627,-7.21314859,-1.19555593,7.62449551,2.88429737,-6.76375961,-0.131054714,9.436203,5.8982296,-3.16668177,2.96331358,9.83997822,6.03785849,-0.241190299,2.74917436,3.95460701,2.66371298,2.38929296,3.7851429,5.93417263,4.44493103,-2.81357169
224,-3.59662199,-1.47464693,-1.60967422,-0.77149123,-0.757805705,6.81882524,-3.88226891,0.0124071706,-5.49823427,-0.149846599,4.79032707,-7.20674181,-1.20282519,7.64597321,2.8174727,-6.78999996,-0.187525004,9.44786739,5.87689161,-3.20683241,2.95846295,9.88571739,6.01207542,-0.280828416,2.75852251,3.97331572,2.67108083,2.39818907,3.80621338,5.95754766,4.40651131,-2.86262131
225,-3.57262278,-1.47698712,-1.60869706,-0.767840743,-0.751761794,6.84222698,-3.87813473,0.116349109,-5.48391056,-0.177806333,4.82123375,-7.20025778,-1.21006691,7.66741323,2.75040007,-6.81563234,-0.244794488,9.45857716,5.85590601,-3.24687195,2.95320201,9.93134975,5.98594141,-0.320381641,2.76788807,3.99215055,2.6785059,2.40714645,3.82736492,5.98070192,4.36745214,-2.91108918
226,-3.54839039,-1.47949505,-1.60767782,-0.764209628,-0.745660186,6.86541796,-3.87275839,0.219933927,-5.46888733,-0.20468092,4.851964,-7.19366026,-1.21723306,7.68885565,2.68312335,-6.84063292,-0.302813739,9.46834087,5.83523989,-3.28672314,2.94758391,9.97697163,5.95923233,-0.359906048,2.77735376,4.01113939,2.68586493,2.41611338,3.84863305,6.00369358,4.32766199,-2.95905018
227,-3.52403402,-1.48213673,-1.60660911,-0.760595322,-0.739476144,6.8884263,-3.86615157,0.323222041,-5.45315361,-0.230441108,4.88251495,-7.1869688,-1.22437215,7.71030474,2.6155262,-6.86500216,-0.361663818,9.47712803,5.81492329,-3.32645011,2.94156814,10.0225325,5.93202448,-0.399425805,2.78686452,4.03035688,2.69331431,2.42510176,3.86993456,6.02643299,4.28727484,-3.00641775
228,-3.4994576,-1.48492718,-1.60549355,-0.756994069,-0.733217955,6.91122723,-3.85833311,0.426077187,-5.4367485,-0.255111456,4.91289043,-7.18018389,-1.23144746,7.73176622,2.54766059,-6.88869762,-0.421303183,9.48496437,5.79489422,-3.36607528,2.93514371,10.0680351,5.90440083,-0.438808233,2.79646516,4.04968262,2.70064044,2.43407083,3.89134264,6.04902077,4.24617052,-3.05330801
229,-3.47476888,-1.4878509,-1.60433364,-0.753416002,-0.726896763,6.9338336,-3.84928393,0.528566897,-5.4196701,-0.278706014,4.94307709,-7.17333412,-1.23850548,7.75321054,2.47951245,-6.91175127,-0.481739104,9.49178505,5.77528286,-3.40555739,2.92832446,10.1134596,5.8763051,-0.478183448,2.80606818,4.06917143,2.70806217,2.44312239,3.9128356,6.07134008,4.2044301,-3.09954572
230,-3.44988728,-1.49090087,-1.60312092,-0.749848187,-0.720487833,6.95623827,-3.83903742,0.630610824,-5.40193033,-0.301212221,4.97308683,-7.16641426,-1.24550331,7.77467299,2.41111279,-6.93411827,-0.542931199,9.49760532,5.75600576,-3.444942,2.92107511,10.1588259,5.84775162,-0.517546177,2.81571651,4.08885717,2.71547651,2.45216227,3.93440485,6.0934782,4.16201687,-3.14527202
231,-3.42486739,-1.49408197,-1.60186875,-0.746302366,-0.71402657,6.97842693,-3.82760191,0.732075572,-5.38360548,-0.322640091,5.00285482,-7.15950203,-1.25252712,7.79606533,2.34255219,-6.95578051,-0.604854107,9.50247478,5.73704624,-3.48415208,2.91346192,10.2041721,5.81861734,-0.556808829,2.82546973,4.10872364,2.72283268,2.46120906,3.95607066,6.11540079,4.11892509,-3.19041276
232,-3.39970398,-1.49736667,-1.600559,-0.742765129,-0.707464993,7.00044107,-3.81497145,0.833203673,-5.36459255,-0.343035221,5.0325222,-7.15247297,-1.25943983,7.81755209,2.27368379,-6.97674608,-0.667512476,9.50627518,5.71865463,-3.52322435,2.90543962,10.2493258,5.78920269,-0.595955431,2.83516359,4.12865925,2.73023772,2.47032523,3.97783303,6.13709164,4.07516193,-3.23500562
233,-3.37447119,-1.5007695,-1.59921098,-0.73925221,-0.70084542,7.02223158,-3.80118108,0.933667362,-5.34503174,-0.362359375,5.06193972,-7.14548969,-1.2663995,7.83896065,2.2046175,-6.99696589,-0.730937898,9.50913143,5.70042038,-3.56221128,2.89699173,10.2945309,5.75912523,-0.635078967,2.84502554,4.14893436,2.73758149,2.47934985,3.99960208,6.15853786,4.03084373,-3.27895951
234,-3.34914207,-1.50427425,-1.59782338,-0.735760331,-0.694170237,7.04381132,-3.78623509,1.03350174,-5.32490396,-0.380665481,5.09117699,-7.13848257,-1.27327931,7.86038303,2.13551974,-7.01645565,-0.794889033,9.51096249,5.68281412,-3.60094714,2.88819551,10.3395205,5.72872877,-0.674044371,2.85481715,4.1692524,2.74497604,2.48847342,4.02148581,6.17972088,3.98585796,-3.32230139
235,-3.32370687,-1.50788164,-1.59638429,-0.732283175,-0.687409818,7.0651989,-3.77012205,1.13283682,-5.30418015,-0.397929907,5.12020874,-7.13149977,-1.28020358,7.88176441,2.06607223,-7.03519821,-0.859691441,9.51173878,5.66548252,-3.63968515,2.87891006,10.3844881,5.69784737,-0.713038504,2.86464095,4.18980074,2.75238442,2.4975934,4.04343557,6.2006669,3.94023347,-3.3650496
236,-3.29816651,-1.51157928,-1.59490025,-0.728822351,-0.680583775,7.08638096,-3.7528758,1.23151779,-5.28292036,-0.414197236,5.14905739,-7.12453365,-1.28710926,7.90313864,1.99650729,-7.05315161,-0.925118089,9.51154137,5.64854813,-3.67822099,2.86926126,10.4293814,5.66641808,-0.751898944,2.87452912,4.21054411,2.75975609,2.50670576,4.06545877,6.22137737,3.89396548,-3.40721226
237,-3.27257657,-1.51536846,-1.59337389,-0.725381851,-0.673688591,7.10736418,-3.73449063,1.32959855,-5.26110125,-0.429472834,5.17773247,-7.1175704,-1.29396939,7.92452431,1.92676425,-7.07034874,-0.991183937,9.51025486,5.63214588,-3.71665168,2.85917902,10.4741068,5.63468409,-0.790646255,2.8843863,4.23139906,2.76711845,2.51584268,4.08755732,6.2418189,3.8470788,-3.44875073
238,-3.24690104,-1.51924253,-1.59178758,-0.721956611,-0.666694701,7.12816238,-3.71499228,1.42709732,-5.23872232,-0.443748593,5.20625114,-7.11062288,-1.30080867,7.94593573,1.85680795,-7.08672667,-1.05791533,9.50793171,5.61618805,-3.75494552,2.84868503,10.5187197,5.60248661,-0.829339743,2.8942194,4.25247192,2.77460837,2.52506828,4.10977077,6.26199865,3.79955721,-3.48960614
239,-3.22122574,-1.52319169,-1.59017694,-0.71855706,-0.659673393,7.14873123,-3.69440866,1.52371383,-5.21592045,-0.457042962,5.23448944,-7.10381556,-1.30771852,7.96722984,1.78683341,-7.10230684,-1.12522614,9.50461197,5.6006465,-3.79310203,2.83779335,10.5632267,5.56987429,-0.867822766,2.90411115,4.27366877,2.78195286,2.53423333,4.13201237,6.28190041,3.75146937,-3.52985525
240,-3.19543934,-1.52722001,-1.58851087,-0.715169013,-0.652561307,7.16910505,-3.67273068,1.61970258,-5.19258833,-0.469401598,5.26258945,-7.0970211,-1.31457138,7.98857212,1.71673846,-7.11706161,-1.19309211,9.50025368,5.58560133,-3.83107066,2.82652068,10.6076231,5.53675747,-0.906224012,2.91399908,4.29505634,2.78930569,2.54341578,4.15435457,6.30156803,3.7026999,-3.5695231
241,-3.16965485,-1.53131127,-1.58679652,-0.711801529,-0.645371735,7.18929482,-3.64995146,1.71505153,-5.16874695,-0.480800003,5.29050589,-7.09030342,-1.32146037,8.00988674,1.64639962,-7.13095951,-1.26166737,9.4948225,5.57094955,-3.86897659,2.81479406,10.6519232,5.50318909,-0.944532752,2.92389774,4.31666756,2.79669881,2.55263138,4.17676878,6.32092953,3.65335608,-3.60848284
242,-3.14386439,-1.53546345,-1.58504355,-0.708452582,-0.638119042,7.20927477,-3.62614012,1.80955207,-5.14446878,-0.491268635,5.3182292,-7.08366871,-1.32830989,8.03120422,1.57612097,-7.1440196,-1.33063376,9.48837948,5.55692625,-3.90663981,2.80273461,10.6960144,5.46927881,-0.98260498,2.93376303,4.33837318,2.80406022,2.56185913,4.19924688,6.34000778,3.6034224,-3.64682961
243,-3.11803865,-1.53968036,-1.58323622,-0.70512116,-0.630777419,7.22907639,-3.60124016,1.9034394,-5.11967707,-0.500818312,5.34580326,-7.07709885,-1.33516598,8.05253792,1.50560832,-7.15619326,-1.40025902,9.48085117,5.54328632,-3.94424033,2.79020739,10.7400236,5.43489885,-1.02064002,2.94361687,4.36030865,2.81145358,2.57111049,4.22181797,6.35880947,3.55286717,-3.68450904
244,-3.09223843,-1.54393923,-1.58138978,-0.701807022,-0.62338376,7.24865532,-3.57534432,1.99636912,-5.09452486,-0.509449422,5.37310839,-7.07071543,-1.34209394,8.07376575,1.43513668,-7.16750669,-1.47034931,9.4722929,5.53017378,-3.981704,2.77727699,10.7838488,5.40019655,-1.05848598,2.95343089,4.38237047,2.81883168,2.58037186,4.24444008,6.37730217,3.50176287,-3.72152567
245,-3.06646943,-1.54825091,-1.57950974,-0.698519111,-0.615945935,7.26803207,-3.54842925,2.0884409,-5.0689764,-0.517202139,5.40020132,-7.06447124,-1.34904265,8.09494495,1.36464417,-7.17794085,-1.54091239,9.46267414,5.51761532,-4.01903725,2.76394367,10.8274899,5.36515045,-1.09616983,2.96319509,4.40457821,2.82621551,2.58964372,4.26711321,6.39547825,3.45011115,-3.75786781
246,-3.04069328,-1.55260324,-1.57756889,-0.695240855,-0.608388901,7.28723717,-3.52047443,2.17988253,-5.04291821,-0.524071693,5.42719746,-7.05827665,-1.35595238,8.11621475,1.29398811,-7.18742085,-1.6120075,9.45202255,5.50545359,-4.05619049,2.75021768,10.8710728,5.32946968,-1.13375497,2.97300172,4.42708492,2.83359838,2.59889817,4.28985929,6.41337252,3.39785051,-3.79356766
247,-3.01495075,-1.55699229,-1.57559109,-0.691983044,-0.600790977,7.30622482,-3.49156189,2.27034116,-5.01654196,-0.530092895,5.45393372,-7.05228567,-1.36292624,8.13737583,1.22340405,-7.19601488,-1.68351328,9.44032764,5.4938693,-4.09324265,2.73608255,10.9144239,5.29360914,-1.171085,2.98272586,4.44962025,2.84094334,2.60820365,4.31270123,6.43095112,3.34500694,-3.82859302
248,-2.98923898,-1.56142545,-1.57356381,-0.688745797,-0.593114555,7.32502794,-3.46164322,2.36002231,-4.98973799,-0.535247803,5.48049068,-7.04643631,-1.36992073,8.15852547,1.1527487,-7.20367908,-1.75548744,9.42754173,5.48283529,-4.13014984,2.7215519,10.9576349,5.25726891,-1.20828855,2.99243021,4.4723978,2.84831905,2.61753345,4.33563519,6.44822025,3.2915802,-3.86290216
249,-2.96360683,-1.56587481,-1.5714947,-0.685523868,-0.585370064,7.34363651,-3.43078375,2.4487803,-4.96258926,-0.539569855,5.50684786,-7.04076529,-1.37694848,8.17964458,1.08212876,-7.21037865,-1.82784748,9.41374397,5.47223091,-4.16695642,2.70657516,11.0006714,5.22058344,-1.24537754,3.00205326,4.49535656,2.85572863,2.62685084,4.35857773,6.46514559,3.23766732,-3.89655995
250,-2.93802476,-1.57035601,-1.56937456,-0.682318985,-0.577533901,7.36207676,-3.3989408,2.5367918,-4.93501472,-0.543079257,5.53308439,-7.03519917,-1.38395488,8.20082188,1.01142716,-7.21609402,-1.90063441,9.3988905,5.46220875,-4.2035718,2.69125271,11.0435495,5.18348885,-1.2822001,3.01166916,4.51847124,2.86308217,2.6361773,4.38161135,6.48176193,3.18317866,-3.92953539
251,-2.91257977,-1.57485139,-1.5672369,-0.679144919,-0.569696307,7.38029242,-3.36621165,2.62365556,-4.90722847,-0.545791328,5.55898952,-7.02995825,-1.39110625,8.22179794,0.940926254,-7.22089815,-1.97372985,9.38300133,5.45268011,-4.24011087,2.67548347,11.0862312,5.14604712,-1.31889939,3.02121043,4.54179287,2.8704505,2.64546657,4.40463066,6.4980011,3.12826037,-3.96179819
252,-2.88710761,-1.57936931,-1.56502068,-0.675971866,-0.561713517,7.39833546,-3.3325448,2.70980597,-4.87899399,-0.547694623,5.58480453,-7.02481461,-1.39821637,8.24287701,0.870311916,-7.22466087,-2.04723787,9.36606121,5.44368124,-4.27648687,2.65933776,11.1287613,5.1081872,-1.35539448,3.03070402,4.56528521,2.87783384,2.65482569,4.42781544,6.51396799,3.07266045,-3.99339533
253,-2.86181664,-1.58389997,-1.56278372,-0.672829092,-0.553703845,7.41619062,-3.29797769,2.79495358,-4.8504858,-0.548834562,5.6103878,-7.01991129,-1.40538454,8.26387882,0.799851298,-7.22746897,-2.12098908,9.3480835,5.43529558,-4.3127265,2.64281225,11.1710415,5.07012558,-1.39164627,3.04008818,4.58884192,2.88519335,2.66420054,4.45102501,6.52953482,3.0166235,-4.0242734
254,-2.83655477,-1.58843672,-1.56047964,-0.669692814,-0.545581937,7.43387079,-3.26250005,2.87928843,-4.82160139,-0.549190164,5.63581991,-7.0151906,-1.4125818,8.2848978,0.729336441,-7.22922993,-2.19513464,9.32904434,5.4274106,-4.34884977,2.6258769,11.2131662,5.03161192,-1.42773879,3.04941821,4.61265087,2.89260507,2.67360377,4.47433805,6.54478931,2.95998788,-4.05446339
255,-2.8114717,-1.59297383,-1.55815732,-0.66658318,-0.537455142,7.45133162,-3.22622943,2.96241283,-4.79256725,-0.548840046,5.66094637,-7.01079893,-1.4198885,8.30574703,0.659146905,-7.23003912,-2.26941371,9.30905247,5.42000532,-4.38482332,2.60855126,11.2551079,4.99271202,-1.46362531,3.05870366,4.63667011,2.89995766,2.68292618,4.49761391,6.55966234,2.90298581,-4.08395052
256,-2.78647423,-1.59752226,-1.55577326,-0.663487792,-0.529211462,7.46863985,-3.18903732,3.04480338,-4.76312256,-0.547739387,5.68598032,-7.00653791,-1.42717493,8.32669449,0.588872075,-7.2297678,-2.34402728,9.2879734,5.41327095,-4.42067051,2.59087038,11.2967844,4.95367765,-1.49920368,3.06784844,4.66068459,2.90734696,2.69240665,4.52108765,6.57417631,2.84533691,-4.1126914
257,-2.76163173,-1.60205424,-1.55335748,-0.660411239,-0.520933032,7.48574686,-3.151052,3.12607646,-4.73349047,-0.545933306,5.71074009,-7.0026145,-1.43458009,8.34750175,0.518830836,-7.22848654,-2.41883254,9.26591587,5.40692282,-4.45639849,2.57274842,11.3383341,4.91406679,-1.53470135,3.07695913,4.68508911,2.91475487,2.70175815,4.54448032,6.58831882,2.78734446,-4.14075613
258,-2.73689318,-1.60659289,-1.55089092,-0.657351673,-0.512569189,7.50268316,-3.11223674,3.20642519,-4.7035656,-0.543398559,5.73531103,-6.99894619,-1.44204676,8.36828423,0.44889608,-7.22614527,-2.49386263,9.24284649,5.40115166,-4.49199295,2.55426383,11.3796539,4.874259,-1.56988418,3.08596921,4.70953608,2.92212152,2.7111876,4.56802368,6.60211468,2.72877002,-4.16809797
259,-2.71232915,-1.61111748,-1.54838848,-0.654309452,-0.504145741,7.51943731,-3.07261753,3.28577137,-4.67340088,-0.540199757,5.75968552,-6.99552774,-1.44955862,8.38903046,0.379123449,-7.22275782,-2.56904244,9.21876335,5.39597511,-4.5274477,2.53541899,11.4207411,4.8341608,-1.60481381,3.0948813,4.73412895,2.92945838,2.72058964,4.59157848,6.61551762,2.66976428,-4.19475365
260,-2.68791986,-1.61562121,-1.54583204,-0.65128094,-0.495634466,7.53602457,-3.03218937,3.36419249,-4.6429472,-0.536308289,5.78389215,-6.99234629,-1.45709395,8.40978718,0.309453189,-7.21828794,-2.64438224,9.19364166,5.39135933,-4.56281281,2.51615953,11.4615755,4.7938118,-1.63960743,3.10362124,4.75892162,2.93695068,2.73006105,4.61519289,6.62851381,2.61030817,-4.22066021
261,-2.66366243,-1.62011242,-1.54323447,-0.648268163,-0.487055302,7.55243063,-2.99100065,3.44158602,-4.61228228,-0.531745076,5.8078618,-6.98950577,-1.4647522,8.43044853,0.240000874,-7.21273613,-2.71987653,9.16757011,5.38716698,-4.59803247,2.49651408,11.5022659,4.75301075,-1.67413235,3.11233783,4.78394461,2.94433928,2.73946071,4.63883877,6.64115429,2.55039787,-4.24588251
262,-2.63961196,-1.62458742,-1.54060316,-0.645277381,-0.478431255,7.56866455,-2.94905472,3.51793385,-4.58141708,-0.526548803,5.83161449,-6.9869647,-1.47247624,8.45104885,0.170770243,-7.20612574,-2.79544115,9.14048862,5.38359404,-4.63314104,2.47650504,11.5426836,4.7120204,-1.708395,3.12091517,4.8090868,2.95174909,2.74888325,4.66252232,6.65337658,2.49007893,-4.27037334
263,-2.61574459,-1.62904692,-1.53792953,-0.642307341,-0.469744027,7.58471918,-2.90639496,3.59323621,-4.5503664,-0.520739317,5.85516071,-6.98472786,-1.4802736,8.47159672,0.101787888,-7.19842577,-2.87106013,9.1124754,5.38056564,-4.66809845,2.45616174,11.5828724,4.67082214,-1.74231935,3.12938166,4.83428526,2.95913053,2.75838947,4.68634701,6.66520166,2.42927599,-4.29406929
264,-2.59205508,-1.63346517,-1.53521311,-0.639346361,-0.460994065,7.60059977,-2.86304927,3.66745877,-4.51915884,-0.514313161,5.87846088,-6.98285055,-1.48818076,8.49204826,0.0330974087,-7.18965101,-2.94670224,9.08351612,5.37797785,-4.70294905,2.43539739,11.6228495,4.62920237,-1.77613318,3.13770175,4.85979319,2.96661329,2.76783824,4.71012449,6.67661572,2.3681035,-4.31711149
265,-2.56853962,-1.63787162,-1.53244388,-0.636400521,-0.45214805,7.61632538,-2.81893539,3.74078274,-4.48767376,-0.507252455,5.90160084,-6.98124552,-1.49613404,8.51251411,-0.0354420505,-7.17974043,-3.02241206,9.05354977,5.37604094,-4.73764706,2.41432834,11.6625767,4.58739424,-1.80957007,3.14592457,4.88536882,2.97402406,2.77733231,4.73403025,6.68764496,2.30642867,-4.33940649
266,-2.54521179,-1.64224267,-1.52963555,-0.633467555,-0.443242043,7.63188696,-2.7741437,3.81304741,-4.4560256,-0.499603808,5.92451429,-6.97998857,-1.50419343,8.53290176,-0.103718378,-7.16869068,-3.09815907,9.02266598,5.37446117,-4.77228165,2.39280081,11.7021046,4.54528141,-1.84281576,3.15403485,4.91117001,2.98139024,2.78673267,4.75790739,6.69828415,2.24437356,-4.36105633
267,-2.52214026,-1.64657676,-1.52679026,-0.630555451,-0.434283614,7.64726639,-2.72870755,3.88422203,-4.42424011,-0.49139151,5.94718409,-6.97908401,-1.51233137,8.55320549,-0.17165482,-7.15659952,-3.17379928,8.9907999,5.37356281,-4.80680799,2.37094355,11.7413092,4.50306511,-1.87586904,3.16188622,4.93703222,2.98896551,2.79632258,4.78191614,6.70842743,2.18190312,-4.38185692
268,-2.49931955,-1.6508733,-1.52391279,-0.627661526,-0.425275356,7.66249466,-2.68262172,3.95432687,-4.3923192,-0.482613057,5.96961689,-6.97857141,-1.52059972,8.5734129,-0.239252225,-7.1433773,-3.24939585,8.95805454,5.3731122,-4.84119701,2.34873056,11.7802973,4.46051645,-1.9085772,3.16968274,4.96316242,2.99645305,2.80577302,4.80585146,6.71816683,2.11918712,-4.40198135
269,-2.47666979,-1.65514088,-1.52097869,-0.624775112,-0.416167617,7.67756557,-2.63587928,4.0234623,-4.36020041,-0.473277569,5.99187231,-6.97837973,-1.52895129,8.59361172,-0.306576908,-7.12898827,-3.3249464,8.92443657,5.37316799,-4.87538528,2.32623291,11.8190975,4.41762877,-1.94088781,3.17739701,4.98939323,3.00383782,2.81523824,4.82989788,6.72751522,2.05597115,-4.42140436
270,-2.45427346,-1.65936697,-1.51800954,-0.621907711,-0.406998038,7.69248056,-2.58850527,4.09155989,-4.32792091,-0.463383168,6.01390028,-6.97855186,-1.53738439,8.61375237,-0.373584121,-7.11347771,-3.40038419,8.88987255,5.37374353,-4.90953827,2.30331421,11.8575974,4.37465906,-1.97302151,3.18489909,5.01578283,3.01132035,2.82472706,4.85396814,6.73640871,1.99242258,-4.44008303
271,-2.43217015,-1.66354597,-1.51501083,-0.619058669,-0.397798926,7.70722389,-2.54058814,4.15848827,-4.29559898,-0.452998281,6.03563547,-6.97916889,-1.54597127,8.63372135,-0.440144092,-7.09689474,-3.47566366,8.85442257,5.37478256,-4.94361782,2.28000283,11.8958225,4.33149767,-2.00493979,3.19220853,5.04234457,3.01889682,2.83424449,4.87804556,6.74481964,1.9286114,-4.45799303
272,-2.41024375,-1.66768777,-1.51195705,-0.616216302,-0.38849622,7.72183084,-2.49202681,4.22448015,-4.26306486,-0.442085803,6.0572257,-6.98008823,-1.55461776,8.65373707,-0.506421804,-7.0790925,-3.55083036,8.81816864,5.37623596,-4.97749138,2.25638437,11.9338741,4.28794003,-2.03649092,3.19942617,5.06905985,3.02636766,2.84373403,4.90220928,6.75283861,1.86430919,-4.4752326
273,-2.38858867,-1.67178011,-1.50886428,-0.613390863,-0.379127562,7.73628473,-2.44289351,4.28942823,-4.23040152,-0.430647284,6.0785675,-6.98140764,-1.56336689,8.67366791,-0.572309554,-7.06018353,-3.62577915,8.78098774,5.37832642,-5.01129818,2.23244023,11.9715824,4.24438524,-2.06775999,3.20643568,5.09588718,3.03391528,2.85325503,4.92639923,6.76039314,1.79972148,-4.49171495
274,-2.36720037,-1.67582738,-1.50573695,-0.61057812,-0.369707733,7.75058889,-2.39320397,4.35329866,-4.19765568,-0.418730289,6.09964943,-6.98317719,-1.57229173,8.69347,-0.637768388,-7.0401268,-3.7005794,8.74298954,5.38080549,-5.04496717,2.20814347,12.0090942,4.20047951,-2.0987103,3.21331811,5.12289572,3.0414207,2.86274052,4.95060015,6.76749325,1.73481631,-4.50749874
275,-2.34609604,-1.67982459,-1.50257313,-0.607783616,-0.360234052,7.76474428,-2.34300208,4.41607857,-4.16482592,-0.406345636,6.12048769,-6.98534822,-1.5813123,8.71319485,-0.702773809,-7.01896954,-3.77508497,8.70415211,5.38382816,-5.07854319,2.18352127,12.0462914,4.15651321,-2.12937546,3.2199986,5.15003967,3.04900503,2.87226415,4.97484303,6.77412033,1.66963172,-4.52250481
