framework,algorithm,phase,mode,tier,n,setting_kind,setting,sample,time_ms
cubie,tsit5,performance,adaptive,default,8192,tol,1e-08,19,4.417850999743678
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,0,4.5155030020396225
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,1,3.3007160018314607
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,2,3.572188004909549
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,3,4.269363998901099
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,4,3.3236330054933205
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,5,3.297892995760776
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,6,4.541608002909925
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,7,4.450005006219726
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,8,4.424430000653956
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,9,4.623631000868045
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,10,3.4126690006814897
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,11,3.2712120009819046
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,12,3.2474319959874265
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,13,3.3125900008599274
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,14,4.437530995346606
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,15,4.5669079991057515
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,16,3.1963190049282275
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,17,3.1986969988793135
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,18,3.281998993770685
cubie,tsit5,performance,adaptive,pi,8192,tol,1e-08,19,3.2719129958422855
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,0,6.841154005087446
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,1,6.78989700099919
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,2,6.0705619980581105
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,3,5.383509000239428
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,4,3.9610490057384595
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,5,4.7602159975213
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,6,4.265286996087525
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,7,3.974956998717971
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,8,4.160998993029352
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,9,4.078382000443526
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,10,3.8980309982434846
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,11,3.851797999232076
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,12,3.847610001685098
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,13,3.831973997876048
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,14,3.8878979976288974
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,15,3.855380004097242
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,16,4.0779980045044795
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,17,3.9525860047433525
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,18,3.8436239992734045
cubie,tsit5,performance,fixed,fixed,32768,dt,0.0009765625,19,3.9829779998399317
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,0,5.81586999760475
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,1,5.868009997357149
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,2,4.741869001009036
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,3,3.705233997607138
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,4,4.969688998244237
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,5,4.021683998871595
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,6,3.7302269993233494
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,7,3.9526469990960322
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,8,3.715288003149908
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,9,3.8552939950022846
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,10,4.970031004631892
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,11,3.9066110039129853
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,12,4.932361000101082
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,13,3.7374780004029162
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,14,3.6940260033588856
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,15,4.790250997757539
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,16,3.7375519968918525
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,17,3.905040997778997
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,18,4.777558999194298
cubie,tsit5,performance,adaptive,default,32768,tol,1e-08,19,3.7010480009485036
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,0,5.606096005067229
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,1,6.725487000949215
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,2,6.124341998656746
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,3,4.562933005217928
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,4,4.8043599963421
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,5,4.264261995558627
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,6,3.981553003541194
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,7,3.7763520012958907
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,8,3.608123995945789
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,9,3.5671400037244894
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,10,3.634387998317834
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,11,3.535021998686716
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,12,3.5832770008710213
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,13,3.7533369977609254
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,14,3.492613999696914
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,15,3.4604129978106357
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,16,4.725631006294861
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,17,3.5131810000166297
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,18,3.5195529999327846
cubie,tsit5,performance,adaptive,pi,32768,tol,1e-08,19,3.724434005562216
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,0,8.137933000398334
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,1,8.089599003142212
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,2,8.026367002457846
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,3,8.019032000447623
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,4,7.999730994924903
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,5,8.00919599714689
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,6,8.494513000186998
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,7,10.872386999835726
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,8,8.670988005178515
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,9,8.244796001235954
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,10,11.42439399700379
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,11,10.899941997195128
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,12,8.897770996554755
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,13,8.098267004243098
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,14,8.012635000341106
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,15,7.982934999745339
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,16,7.985680997080635
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,17,8.027867006603628
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,18,7.950279003125615
cubie,tsit5,performance,fixed,fixed,131072,dt,0.0009765625,19,8.039988999371417
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,0,4.1837059980025515
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,1,3.974658000515774
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,2,5.425631999969482
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,3,6.867026000691112
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,4,6.5217350056627765
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,5,4.237094995914958
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,6,4.503452000790276
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,7,4.07776799693238
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,8,4.025998001452535
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,9,4.034375997434836
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,10,4.017080995254219
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,11,4.079056001501158
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,12,3.9004709979053587
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,13,5.072518004453741
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,14,3.964169998653233
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,15,3.873293004289735
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,16,5.024969999794848
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,17,4.168822000792716
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,18,3.9353810061584227
cubie,tsit5,performance,adaptive,default,131072,tol,1e-08,19,4.057411999383476
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,0,4.78904000192415
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,1,3.8088030050857924
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,2,4.717987001640722
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,3,3.6063730003661476
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,4,4.689018001954537
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,5,3.9000600008876063
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,6,5.444291004096158
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,7,4.2716359967016615
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,8,4.330765004851855
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,9,6.926173002284486
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,10,5.882587000087369
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,11,4.612147997249849
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,12,4.856573999859393
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,13,3.726923998328857
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,14,3.9575549963046797
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,15,4.413554001075681
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,16,5.006004001188558
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,17,4.007317002105992
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,18,3.93717699625995
cubie,tsit5,performance,adaptive,pi,131072,tol,1e-08,19,3.7670189994969405
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,0,33.30173399444902
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,1,29.270719998748973
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,2,29.23911299876636
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,3,31.503910999163054
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,4,29.74059600092005
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,5,29.214558002422564
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,6,34.31428500334732
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,7,34.079033001034986
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,8,34.62814300291939
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,9,34.25252500164788
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,10,34.508983000705484
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,11,29.286236996995285
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,12,29.352377998293377
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,13,33.0110130016692
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,14,29.39330299705034
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,15,29.200371995102614
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,16,29.630335004185326
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,17,34.39923499536235
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,18,29.28819700173335
cubie,tsit5,performance,fixed,fixed,524288,dt,0.0009765625,19,29.205727005319204
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,0,9.024596001836471
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,1,9.01549099944532
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,2,8.986677996290382
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,3,8.977558005426545
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,4,9.01088699902175
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,5,9.153935003268998
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,6,9.01460799650522
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,7,9.035105002112687
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,8,8.992063005280215
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,9,9.051597997313365
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,10,9.04672899923753
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,11,9.307970001827925
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,12,9.144875999481883
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,13,9.374405999551527
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,14,9.025854000356048
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,15,8.994529998744838
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,16,9.04491200344637
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,17,10.101774998474866
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,18,10.043625996331684
cubie,tsit5,performance,adaptive,default,524288,tol,1e-08,19,9.109247999731451
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,0,8.123068997520022
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,1,8.466756997222546
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,2,9.938663002685644
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,3,8.341356995515525
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,4,8.251535997260362
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,5,10.423677995277103
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,6,8.641560001706239
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,7,8.156927993695717
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,8,8.162853999237996
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,9,8.099433005554602
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,10,8.516821995726787
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,11,8.116106000670698
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,12,8.082263004325796
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,13,8.107638997898903
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,14,11.131288003525697
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,15,8.648994997201953
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,16,8.127458997478243
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,17,8.099560996924993
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,18,8.10671199724311
cubie,tsit5,performance,adaptive,pi,524288,tol,1e-08,19,8.123143998091109
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,0,119.78713600547053
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,1,124.97394700039877
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,2,119.02291099977447
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,3,121.74573700031033
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,4,118.9013659968623
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,5,121.2956210001721
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,6,117.77672499738401
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,7,117.53142499946989
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,8,118.09624500165228
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,9,128.27170200034743
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,10,112.59623499790905
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,11,112.50210300204344
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,12,112.76805700617842
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,13,113.16143199655926
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,14,112.57228400063468
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,15,112.53430299984757
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,16,113.08024099707836
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,17,129.47895300021628
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,18,112.80697400070494
cubie,tsit5,performance,fixed,fixed,2097152,dt,0.0009765625,19,117.59723900468089
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,0,32.01579700544244
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,1,31.972404998668935
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,2,31.96374800609192
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,3,36.890621995553374
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,4,32.27130499726627
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,5,31.839734001550823
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,6,32.117584996740334
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,7,32.18689700588584
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,8,32.027181005105376
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,9,37.0800410019001
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,10,32.07646200462477
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,11,31.81757499987725
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,12,38.985694001894444
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,13,32.37827500561252
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,14,31.887356999504846
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,15,37.83813199697761
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,16,32.087845997011755
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,17,31.913438004266936
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,18,31.889560996205546
cubie,tsit5,performance,adaptive,default,2097152,tol,1e-08,19,32.14450299856253
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,0,28.594258001248818
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,1,29.22891799971694
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,2,32.54146499966737
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,3,28.30900700064376
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,4,28.272108997043688
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,5,28.34088900272036
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,6,28.303543993388303
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,7,28.21652899729088
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,8,30.83429999969667
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,9,28.80919200106291
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,10,28.76043400465278
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,11,28.618367003218736
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,12,28.603837003174704
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,13,28.539488004753366
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,14,28.24772000167286
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,15,32.3154580037226
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,16,30.581386999983806
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,17,28.493872996477876
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,18,28.266355002415366
cubie,tsit5,performance,adaptive,pi,2097152,tol,1e-08,19,33.278467002674006
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,0,472.76002100261394
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,1,457.84310700400965
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,2,447.4994010015507
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,3,466.7967600034899
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,4,464.4758790018386
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,5,477.2882270044647
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,6,465.09742100170115
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,7,477.9147110020858
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,8,468.3789689952391
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,9,476.23059199395357
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,10,467.14830599376
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,11,473.18600799917476
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,12,461.32670000224607
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,13,467.92185799859
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,14,462.57001100457273
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,15,477.0290859960369
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,16,466.91986600490054
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,17,477.44567599875154
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,18,466.15987699624384
cubie,tsit5,performance,fixed,fixed,8388608,dt,0.0009765625,19,477.63807400042424
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,0,125.51593699754449
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,1,129.92987900361186
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,2,124.83111799519975
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,3,130.55310400523013
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,4,130.7820170040941
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,5,130.19509799778461
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,6,124.75417699897662
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,7,129.6539710019715
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,8,131.7924859977211
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,9,130.45705499826
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,10,129.49345100059872
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,11,135.83079400268616
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,12,124.92890500288922
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,13,135.33825899503427
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,14,125.06481200398412
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,15,130.2218879936845
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,16,125.12311700265855
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,17,135.37540099787293
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,18,130.40690300113056
cubie,tsit5,performance,adaptive,default,8388608,tol,1e-08,19,134.11896400066325
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,0,113.86688299535308
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,1,116.29638100566808
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,2,116.90254700079095
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,3,115.93497300054878
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,4,110.52738099533599
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,5,121.35456500254804
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,6,115.6001350027509
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,7,115.67752900009509
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,8,113.76395000115735
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,9,119.5989119951264
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,10,110.84463400038658
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,11,116.25729800289264
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,12,111.23565099842381
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,13,120.69237300602254
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,14,110.68627599888714
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,15,120.82050900062313
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,16,111.35497500072233
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,17,116.37412600248354
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,18,111.50074999750359
cubie,tsit5,performance,adaptive,pi,8388608,tol,1e-08,19,115.24444500537356
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,0,1828.2593879994238
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,1,1802.2896780021256
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,2,1801.2795850008843
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,3,1803.8909320021048
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,4,1802.3404159976053
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,5,1802.583296004741
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,6,1800.8044989983318
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,7,1801.5167249977821
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,8,1802.7503009943757
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,9,1802.8443700022763
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,10,1801.014862001466
cubie,tsit5,performance,fixed,fixed,33554432,dt,0.0009765625,11,1803.4498100023484
