framework,algorithm,phase,mode,tier,transfers,n,setting_kind,setting,sample,time_ms
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,8,289.328763
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,8,196.406453
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,9,289.597351
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,9,196.722206
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,10,289.296988
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,10,196.425197
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,11,289.978168
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,11,196.34595
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,12,290.065717
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,12,196.376482
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,13,289.499078
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,13,196.582245
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,14,289.850183
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,14,196.383645
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,15,290.065338
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,15,196.346838
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,16,289.95362
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,16,196.304393
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,17,290.046887
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,17,196.431488
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,18,289.915341
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,18,196.361502
julia,tsit5,performance,adaptive,julia,both,8388608,tol,1.0e-8,19,290.399509
julia,tsit5,performance,adaptive,julia,none,8388608,tol,1.0e-8,19,196.387979
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,0,2498.070116
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,0,2123.920582
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,1,2510.236799
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,1,2123.646459
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,2,2497.085842
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,2,2124.178338
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,3,2499.26495
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,3,2125.534874
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,4,2495.24749
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,4,2125.619665
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,5,2501.473536
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,5,2125.155533
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,6,2499.86959
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,6,2125.46762
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,7,2498.860103
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,7,2125.070462
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,8,2499.157462
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,8,2124.967603
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,9,2498.866541
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,9,2124.712692
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,10,2499.209918
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,10,2124.762913
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,11,2497.921963
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,11,2124.850779
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,12,2500.047018
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,12,2125.249305
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,13,2499.495524
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,13,2126.778612
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,14,2499.759843
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,14,2125.467046
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,15,2498.890062
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,15,2125.028724
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,16,2502.998804
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,16,2125.924046
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,17,2500.162737
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,17,2124.539631
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,18,2499.547954
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,18,2126.145005
julia,tsit5,performance,fixed,fixed,both,33554432,dt,0.0009765625,19,2499.954328
julia,tsit5,performance,fixed,fixed,none,33554432,dt,0.0009765625,19,2126.025841
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,0,1130.629747
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,0,755.057415
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,1,1158.835625
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,1,754.863442
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,2,1129.093113
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,2,755.043322
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,3,1128.637355
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,3,755.161397
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,4,1143.740164
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,4,755.003304
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,5,1127.293696
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,5,754.868921
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,6,1128.649842
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,6,755.039371
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,7,1127.200961
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,7,755.093236
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,8,1128.730556
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,8,754.749391
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,9,1128.156394
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,9,754.743696
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,10,1129.132034
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,10,755.202043
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,11,1129.304418
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,11,754.923402
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,12,1128.633616
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,12,754.990264
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,13,1129.988417
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,13,755.453932
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,14,1129.751847
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,14,755.146386
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,15,1128.461587
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,15,755.045522
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,16,1130.024746
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,16,755.521413
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,17,1128.742175
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,17,755.042612
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,18,1129.47444
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,18,755.142916
julia,tsit5,performance,adaptive,julia,both,33554432,tol,1.0e-8,19,1128.741258
julia,tsit5,performance,adaptive,julia,none,33554432,tol,1.0e-8,19,755.198491
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.125,0,0.071177
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.125,0,0.036324
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.0625,0,0.082079
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.0625,0,0.040245
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.03125,0,0.081904
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.03125,0,0.045558
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.015625,0,0.094633
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.015625,0,0.056527
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.0078125,0,0.117791
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.0078125,0,0.081244
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.00390625,0,0.164182
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.00390625,0,0.125273
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.001953125,0,0.331008
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.001953125,0,0.270037
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.0009765625,0,0.500008
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.0009765625,0,0.450614
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.00048828125,0,0.868911
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.00048828125,0,0.814691
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.000244140625,0,1.611727
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.000244140625,0,1.558969
julia,tsit5,numerical,fixed,fixed,both,1024,dt,0.0001220703125,0,3.069381
julia,tsit5,numerical,fixed,fixed,none,1024,dt,0.0001220703125,0,3.018507
julia,tsit5,numerical,adaptive,julia,both,1024,tol,0.010000000000000002,0,0.092858
julia,tsit5,numerical,adaptive,julia,none,1024,tol,0.010000000000000002,0,0.051929
julia,tsit5,numerical,adaptive,julia,both,1024,tol,0.001,0,0.096629
julia,tsit5,numerical,adaptive,julia,none,1024,tol,0.001,0,0.05767
julia,tsit5,numerical,adaptive,julia,both,1024,tol,0.0001,0,0.104638
julia,tsit5,numerical,adaptive,julia,none,1024,tol,0.0001,0,0.067251
julia,tsit5,numerical,adaptive,julia,both,1024,tol,1.0e-5,0,0.120164
julia,tsit5,numerical,adaptive,julia,none,1024,tol,1.0e-5,0,0.081208
julia,tsit5,numerical,adaptive,julia,both,1024,tol,1.0e-6,0,0.144996
julia,tsit5,numerical,adaptive,julia,none,1024,tol,1.0e-6,0,0.105738
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,0,0.550488
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,0,0.077277
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,1,0.614461
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,1,0.077404
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,2,0.5499
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,2,0.076499
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,3,0.55705
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,3,0.075093
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,4,0.559724
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,4,0.075617
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,5,0.554957
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,5,0.074125
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,6,0.548897
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,6,0.074156
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,7,0.546343
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,7,0.073932
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,8,0.549816
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,8,0.073969
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,9,0.647146
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,9,0.07572
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,10,0.550458
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,10,0.074386
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,11,0.566725
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,11,0.07766
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,12,0.552186
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,12,0.076332
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,13,0.548126
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,13,0.075631
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,14,0.551698
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,14,0.074576
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,15,0.558229
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,15,0.074284
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,16,0.556035
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,16,0.073681
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,17,0.555533
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,17,0.07412
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,18,0.546483
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,18,0.074578
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0625,19,0.554849
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0625,19,0.0741
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,0,0.597976
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,0,0.112212
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,1,0.595846
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,1,0.11022
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,2,0.577918
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,2,0.110422
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,3,0.646159
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,3,0.110108
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,4,0.585866
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,4,0.109154
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,5,0.588696
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,5,0.110108
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,6,0.582606
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,6,0.109213
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,7,0.587595
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,7,0.109428
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,8,0.584515
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,8,0.108976
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,9,0.584725
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,9,0.109577
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,10,0.653256
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,10,0.109767
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,11,0.581882
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,11,0.109201
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,12,0.59187
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,12,0.109383
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,13,0.582206
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,13,0.109149
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,14,0.578436
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,14,0.110073
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,15,0.578064
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,15,0.10835
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,16,0.5912
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,16,0.108487
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,17,0.586875
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,17,0.109798
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,18,0.593609
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,18,0.107548
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.03125,19,0.583511
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.03125,19,0.10863
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,0,0.546088
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,0,0.256925
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,1,0.530041
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,1,0.257286
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,2,0.547853
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,2,0.213715
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,3,0.451286
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,3,0.21334
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,4,0.556926
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,4,0.220891
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,5,0.449284
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,5,0.213465
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,6,0.447127
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,6,0.210409
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,7,0.448779
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,7,0.213324
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,8,0.444683
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,8,0.210224
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,9,0.444348
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,9,0.217879
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,10,0.443284
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,10,0.180409
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,11,0.445538
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,11,0.209784
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,12,0.449349
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,12,0.213963
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,13,0.447835
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,13,0.210433
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,14,0.443278
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,14,0.20985
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,15,0.452529
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,15,0.2139
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,16,0.446682
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,16,0.212891
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,17,0.455261
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,17,0.216098
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,18,0.447081
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,18,0.210585
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.015625,19,0.451669
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.015625,19,0.213153
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,0,0.627146
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,0,0.362297
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,1,0.675839
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,1,0.371426
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,2,0.640647
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,2,0.366935
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,3,0.606403
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,3,0.327575
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,4,0.656943
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,4,0.369089
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,5,0.632587
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,5,0.369383
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,6,0.640466
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,6,0.368709
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,7,0.637456
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,7,0.333567
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,8,0.594827
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,8,0.32645
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,9,0.63391
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,9,0.379712
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,10,0.634905
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,10,0.369373
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,11,0.632979
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,11,0.373783
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,12,0.593204
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,12,0.328521
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,13,0.593473
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,13,0.359325
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,14,0.638855
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,14,0.368791
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,15,0.645445
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,15,0.370963
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,16,0.640532
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,16,0.335016
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,17,0.600506
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,17,0.326703
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,18,0.645057
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,18,0.368236
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,19,0.638357
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,19,0.341897
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,0,0.955862
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,0,0.646605
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,1,0.941837
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,1,0.649249
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,2,0.922196
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,2,0.612111
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,3,0.877596
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,3,0.602997
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,4,0.906833
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,4,0.646774
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,5,0.921453
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,5,0.646548
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,6,0.924516
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,6,0.646042
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,7,0.91705
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,7,0.612096
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,8,0.871811
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,8,0.640172
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,9,0.912812
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,9,0.645193
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,10,0.914943
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,10,0.650374
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,11,0.911793
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,11,0.647133
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,12,0.919847
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,12,0.646451
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,13,0.923837
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,13,0.610815
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,14,0.910724
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,14,0.645381
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,15,0.880282
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,15,0.639908
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,16,0.922092
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,16,0.646479
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,17,0.917802
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,17,0.611836
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,18,0.913353
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,18,0.64584
