framework,algorithm,phase,mode,tier,transfers,n,setting_kind,setting,sample,time_ms
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,0,0.4111050002393313
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,1,0.6990929978201166
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,1,0.4058090053149499
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,2,0.695953996910248
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,2,0.40547599928686395
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,3,0.7006340019870549
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,3,0.40612799784867093
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,4,0.7010599947534502
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,4,0.41114700434263796
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,5,0.704680998751428
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,5,0.40557899774285033
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,6,0.7026559978839941
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,6,0.4051849973620847
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,7,0.7018010001047514
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,7,0.4053049997310154
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,8,0.6938310034456663
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,8,0.4127670035813935
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,9,0.7012179994489998
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,9,0.40558099863119423
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,10,0.7061200012685731
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,10,0.4073890013387427
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,11,0.7052549990476109
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,11,0.4110299996682443
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,12,0.6947450019652024
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,12,0.40433100366499275
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,13,0.7049909982015379
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,13,0.40585299575468525
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,14,0.7001449994277209
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,14,0.4060990031575784
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,15,0.6969579990254715
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,15,0.4126759959035553
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,16,0.703040997905191
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,16,0.40540899499319494
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,17,0.705553000443615
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,17,0.4065550019731745
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,18,0.6997970049269497
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,18,0.40781199641060084
cubie,tsit5,performance,adaptive,pi,both,128,tol,1e-08,19,0.6982790000620298
cubie,tsit5,performance,adaptive,pi,none,128,tol,1e-08,19,0.41217599937226623
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,0,0.9027400010381825
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,0,0.6089089947636239
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,1,0.9062059980351478
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,1,0.6064489934942685
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,2,0.9063949983101338
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,2,0.6124159990577027
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,3,0.9148890021606348
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,3,0.6058689978090115
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,4,1.0704390006139874
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,4,0.6068290022085421
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,5,0.9049209984368645
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,5,0.605503999395296
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,6,0.9088890001294203
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,6,0.6113229974289425
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,7,0.8995419993880205
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,7,0.6072440010029823
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,8,0.9061599994311109
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,8,0.6067270005587488
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,9,0.9050809967448004
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,9,0.6108240049798042
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,10,0.9039990036399104
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,10,0.6060509986127727
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,11,0.9019650024129078
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,11,0.6048850045772269
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,12,0.9041469966177829
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,12,0.6097619989304803
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,13,0.9044849939527921
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,13,0.603856002271641
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,14,0.9028580025187694
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,14,0.6065499983378686
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,15,0.9096229987335391
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,15,0.6493079999927431
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,16,0.9070719970623031
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,16,0.6707560023642145
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,17,0.9020939978654496
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,17,0.6046549970051274
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,18,0.9002409933600575
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,18,0.6061649983166717
cubie,tsit5,performance,fixed,fixed,both,512,dt,0.0009765625,19,0.9036760020535439
cubie,tsit5,performance,fixed,fixed,none,512,dt,0.0009765625,19,0.6122089980635792
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,0,0.9065949998330325
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,0,0.44515400077216327
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,1,0.7522999949287623
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,1,0.4492719963309355
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,2,0.7453090001945384
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,2,0.44373700075084344
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,3,0.7515429970226251
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,3,0.4478209957596846
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,4,0.7454520018654875
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,4,0.44796000292990357
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,5,0.7426310039591044
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,5,0.44345599599182606
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,6,0.7488600022043101
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,6,0.4451470013009384
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,7,0.7432379934471101
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,7,0.4471950014703907
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,8,0.7467600007657893
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,8,0.44325300405034795
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,9,0.7838899982743897
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,9,0.44784800411434844
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,10,0.7489220006391406
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,10,0.44231699575902894
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,11,0.7461300046998076
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,11,0.44318599975667894
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,12,0.7431150006595999
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,12,0.44906600669492036
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,13,0.7462630019290373
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,13,0.4436830058693886
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,14,0.7475569946109317
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,14,0.44510899897431955
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,15,0.7409230020130053
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,15,0.4508580022957176
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,16,0.7436450032400899
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,16,0.44343799527268857
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,17,0.749863000237383
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,17,0.4439369949977845
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,18,0.7441440029651858
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,18,0.4440079937921837
cubie,tsit5,performance,adaptive,default,both,512,tol,1e-08,19,0.7402449991786852
cubie,tsit5,performance,adaptive,default,none,512,tol,1e-08,19,0.4435130031197332
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,0,4.465958001674153
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,0,0.43237899808445945
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,1,0.7395200009341352
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,1,0.4152770052314736
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,2,0.7338110008276999
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,2,0.41465200047241524
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,3,0.7293349990504794
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,3,0.42012300400529057
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,4,0.7301900041056797
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,4,0.4104879990336485
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,5,0.7316069968510419
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,5,0.415276997955516
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,6,0.7293250018847175
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,6,0.4203529970254749
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,7,0.7306349943974055
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,7,0.41493200114928186
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,8,0.7583010010421276
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,8,0.41349299863213673
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,9,0.7294099996215664
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,9,0.4177350056124851
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,10,0.7324599937419407
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,10,0.41348100057803094
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,11,0.7314329996006563
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,11,0.4155850037932396
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,12,0.7281369980773889
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,12,0.42015100189018995
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,13,0.7314899994526058
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,13,0.41430800047237426
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,14,0.7345269987126812
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,14,0.4143459955230355
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,15,0.7354169938480482
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,15,0.41778699960559607
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,16,0.7262499930220656
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,16,0.41231599607272074
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,17,0.7279339988599531
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,17,0.4124429979128763
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,18,0.7283379964064807
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,18,0.4925879984511994
cubie,tsit5,performance,adaptive,pi,both,512,tol,1e-08,19,0.7014760049059987
cubie,tsit5,performance,adaptive,pi,none,512,tol,1e-08,19,0.4121240053791553
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,0,0.9278979996452108
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,0,0.6147110034362413
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,1,0.9205739988829009
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,1,0.6087240035412833
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,2,0.9194320009555668
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,2,0.6074570046621375
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,3,0.9197820036206394
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,3,0.6147890017018653
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,4,0.9221899963449687
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,4,0.6075450000935234
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,5,0.9101559990085661
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,5,0.6085040004109032
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,6,0.9234289973392151
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,6,0.6156599993119016
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,7,0.9217260012519546
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,7,0.6107450026320294
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,8,0.9148879980784841
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,8,0.6078169972170144
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,9,0.9133290004683658
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,9,0.6095669959904626
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,10,0.9208470000885427
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,10,0.6119259996921755
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,11,0.9178010004688986
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,11,0.6091270042816177
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,12,0.9179299959214404
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,12,0.6113070048741065
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,13,0.91683299979195
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,13,0.6149039982119575
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,14,0.9213829980581068
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,14,0.6085179993533529
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,15,0.9116610017372295
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,15,0.6084390042815357
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,16,0.9200610002153553
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,16,0.6137780001154169
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,17,0.9169629993266426
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,17,0.6482500029960647
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,18,0.9119280002778396
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,18,0.6087830042815767
cubie,tsit5,performance,fixed,fixed,both,2048,dt,0.0009765625,19,0.9171819983748719
cubie,tsit5,performance,fixed,fixed,none,2048,dt,0.0009765625,19,0.608248999924399
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,0,0.761800998589024
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,0,0.44308299402473494
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,1,0.7473930018022656
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,1,0.4482869990170002
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,2,0.744212004065048
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,2,0.43954900320386514
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,3,0.7518029960920103
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,3,0.4425910010468215
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,4,0.7503229935537092
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,4,0.4429640030139126
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,5,0.7496499965782277
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,5,0.44189500476932153
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,6,0.7526319968746975
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,6,0.4478129994822666
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,7,0.755280998419039
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,7,0.44213500223122537
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,8,0.7486239992431365
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,8,0.4419189936015755
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,9,0.7503460001316853
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,9,0.4482340009417385
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,10,0.7502670050598681
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,10,0.44231100036995485
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,11,0.7550570007879287
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,11,0.44169300235807896
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,12,0.7495120007661171
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,12,0.44673399679595605
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,13,0.753790998714976
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,13,0.4431609995663166
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,14,0.7488259943784215
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,14,0.43981299677398056
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,15,0.7500479987356812
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,15,0.4424599974299781
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,16,0.7556030031992123
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,16,0.44193200301378965
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,17,0.7550880036433227
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,17,0.44481099757831544
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,18,0.7446649979101494
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,18,0.4417969976202585
cubie,tsit5,performance,adaptive,default,both,2048,tol,1e-08,19,0.7498109989683144
cubie,tsit5,performance,adaptive,default,none,2048,tol,1e-08,19,0.4542640017461963
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,0,0.7170840035541914
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,0,0.4038300030515529
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,1,0.7150980018195696
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,1,0.4059330021846108
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,2,0.7111710001481697
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,2,0.4083180028828792
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,3,0.7094059983501211
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,3,0.4038010010845028
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,4,0.7130720041459426
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,4,0.4047539987368509
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,5,0.7141099995351397
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,5,0.4046850008307956
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,6,0.7069400016916916
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,6,0.41166199662256986
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,7,0.7084280005074106
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,7,0.40531999547965825
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,8,0.7072670050547458
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,8,0.4050169955007732
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,9,0.7111449958756566
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,9,0.41095900087384507
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,10,0.710248998075258
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,10,0.40406999323749915
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,11,0.7367870057350956
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,11,0.4351780007709749
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,12,0.712378001480829
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,12,0.4023220026283525
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,13,0.709894004103262
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,13,0.4098549979971722
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,14,0.7042729994282126
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,14,0.4055330064147711
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,15,0.7126310010789894
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,15,0.40407999767921865
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,16,0.7094419997883961
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,16,0.4115249976166524
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,17,0.7092129962984473
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,17,0.4057409969391301
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,18,0.7403380004689097
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,18,0.4036519967485219
cubie,tsit5,performance,adaptive,pi,both,2048,tol,1e-08,19,0.7140590023482218
cubie,tsit5,performance,adaptive,pi,none,2048,tol,1e-08,19,0.4118230062886141
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,0,1.0976129997288808
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,0,0.7694300002185628
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,1,1.0939210042124614
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,1,0.7674279986531474
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,2,1.1009349982487038
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,2,0.7730090001132339
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,3,1.0972310046781786
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,3,0.7716760010225698
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,4,1.0955970064969733
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,4,0.7745769980829209
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,5,1.0983809988829307
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,5,0.7724609968136065
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,6,1.0924090020125732
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,6,0.7747130002826452
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,7,1.0992989991791546
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,7,0.7677429966861382
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,8,1.0986530032823794
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,8,0.7680510025238618
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,9,1.0982880048686638
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,9,0.7664700024179183
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,10,1.099103996239137
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,10,0.7680530034122057
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,11,1.0997570061590523
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,11,0.7685349992243573
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,12,1.0942389999399893
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,12,0.7675980014028028
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,13,1.0955329998978414
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,13,0.7681439965381287
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,14,1.0910190030699596
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,14,0.7691499995416962
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,15,1.0911489953286946
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,15,0.7681589995627292
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,16,1.0920470012933947
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,16,0.7665379962418228
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,17,1.0930239950539544
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,17,0.7682750001549721
cubie,tsit5,performance,fixed,fixed,both,8192,dt,0.0009765625,18,1.0916869941866025
cubie,tsit5,performance,fixed,fixed,none,8192,dt,0.0009765625,18,0.7669719998375513
