traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
211,-3.88662624,-1.46078098,-1.61794615,-0.82025671,-0.829847097,6.4965601,-3.82074523,-1.35481799,-5.6130085,0.31761229,4.37145185,-7.27650738,-1.10305464,7.36693335,3.65958047,-6.40614939,0.478432924,9.22602654,6.17152834,-2.67620277,2.99197912,9.2911129,6.30739355,0.233448178,2.64424253,3.74329948,2.57505751,2.28361821,3.53869152,5.64065647,4.8523035,-2.18736291
212,-3.86607838,-1.46058679,-1.61761236,-0.816429675,-0.824732065,6.52252674,-3.83319163,-1.24947393,-5.60928631,0.274712056,4.40479183,-7.27238894,-1.11118841,7.38843155,3.59693694,-6.43867588,0.432573169,9.24824429,6.14782143,-2.7176342,2.99160218,9.33676052,6.28769016,0.194094598,2.65246844,3.76006317,2.58237791,2.29224539,3.55871224,5.66592598,4.82221365,-2.24202514
213,-3.84516907,-1.46064234,-1.61722481,-0.812615514,-0.819555283,6.54827738,-3.84433103,-1.14411414,-5.60468388,0.232999697,4.43789291,-7.26805687,-1.11928797,7.40986824,3.53392673,-6.47074461,0.385775208,9.2696867,6.12411499,-2.759027,2.99086499,9.38251019,6.26744938,0.154600844,2.66076422,3.77695179,2.58976841,2.30099416,3.57890081,5.69107628,4.79135561,-2.29624152
214,-3.82395792,-1.46090889,-1.61679113,-0.808812201,-0.814311326,6.57380915,-3.85417295,-1.03881586,-5.59921265,0.192507371,4.47075176,-7.26352978,-1.12729406,7.43125582,3.47068429,-6.50234318,0.338156551,9.29025078,6.10071373,-2.80024767,2.9897809,9.42820454,6.24675322,0.115144543,2.66917849,3.7939961,2.59713888,2.30972695,3.59914279,5.71608448,4.75983238,-2.35004139
215,-3.80240154,-1.46139741,-1.61629355,-0.805013955,-0.808967113,6.59922552,-3.86275363,-0.933140695,-5.59278488,0.153047055,4.50360394,-7.25865555,-1.13515043,7.45279026,3.40678596,-6.53348589,0.289491713,9.30997562,6.07737637,-2.84144855,2.98830032,9.47393894,6.22561264,0.075599052,2.67763615,3.81115198,2.60454702,2.31852913,3.61951303,5.74097824,4.72756624,-2.40345025
216,-3.78060985,-1.46209252,-1.61576557,-0.801236808,-0.803587615,6.62438583,-3.87001348,-0.827750564,-5.58556318,0.114838466,4.53612947,-7.25366306,-1.14299166,7.4741993,3.34277654,-6.56411743,0.240049765,9.32886982,6.05425644,-2.8824532,2.9865067,9.51968861,6.20388508,0.0360845141,2.68627191,3.82849216,2.61187124,2.32726026,3.63988853,5.76568556,4.69466972,-2.45641255
217,-3.7585063,-1.46299994,-1.61516845,-0.797466815,-0.7981022,6.64938736,-3.87601209,-0.722196817,-5.57744026,0.0777345449,4.56856394,-7.24839544,-1.15069973,7.49568462,3.27824569,-6.59426165,0.18962729,9.34687519,6.03127384,-2.92343354,2.98430419,9.56547737,6.18164492,-0.00356047368,2.69498754,3.84607911,2.61932302,2.33606625,3.66037631,5.79024076,4.66107178,-2.50885153
218,-3.73615599,-1.46410155,-1.61453664,-0.793715477,-0.792577684,6.67417574,-3.88071108,-0.616830885,-5.56852055,0.0417859331,4.60078621,-7.24295712,-1.15834939,7.51714277,3.21346211,-6.62386799,0.138380095,9.36402702,6.00852346,-2.96425033,2.98175287,9.6112299,6.15896511,-0.0431355275,2.7037673,3.8637085,2.62671113,2.34489679,3.68095064,5.8146286,4.62677479,-2.56086111
219,-3.71350837,-1.46540582,-1.6138438,-0.789973378,-0.78695482,6.69877863,-3.88414741,-0.511518061,-5.55875826,0.00700516161,4.63284492,-7.23731804,-1.16590989,7.53862715,3.1482935,-6.65294313,0.0862247869,9.38030434,5.98591328,-3.0049572,2.9788444,9.65706348,6.13563156,-0.0827933401,2.71272898,3.88163972,2.63411689,2.35370994,3.70160079,5.83887768,4.59179783,-2.61238384
220,-3.69061685,-1.46690059,-1.61311305,-0.786250114,-0.781280696,6.72317791,-3.88629627,-0.406365275,-5.54821253,-0.0266416855,4.6646986,-7.23151827,-1.17342985,7.5600853,3.08278465,-6.68149042,0.0331884436,9.39567089,5.96359301,-3.04555511,2.97554922,9.70283318,6.11189938,-0.122384056,2.72173643,3.89962983,2.64147568,2.36255169,3.7223444,5.86295891,4.55612087,-2.66344333
221,-3.66747141,-1.46857417,-1.61232448,-0.782537639,-0.775517523,6.74738121,-3.88718414,-0.301357716,-5.53686905,-0.0591241643,4.69635677,-7.22555685,-1.18087935,7.58153105,3.01693034,-6.70949173,-0.0207230859,9.41009045,5.94148827,-3.08611155,2.97180963,9.7485857,6.08771992,-0.16209887,2.73077703,3.91785097,2.64895296,2.37144113,3.74316692,5.88685703,4.51976442,-2.71397686
222,-3.64404678,-1.47042441,-1.61148489,-0.778834939,-0.76967293,6.7714138,-3.88680577,-0.196420774,-5.52471304,-0.090527676,4.72791815,-7.21938086,-1.18821359,7.60306072,2.95069432,-6.73691559,-0.0755034462,9.42359734,5.91970778,-3.12648869,2.96773553,9.79429817,6.06305885,-0.201669037,2.73992991,3.93613911,2.65630889,2.38033438,3.76410651,5.9106245,4.4826684,-2.76409364
223,-3.6204536,-1.47245634,-1.61061275,-0.775160551,-0.763808191,6.7951746,-3.88515973,-0.0921165049,-5.51191616,-0.120711021,4.75911951,-7.21320438,-1.19560623,7.62443018,2.88437152,-6.76374626,-0.131031677,9.43623924,5.89815617,-3.16667509,2.96332598,9.84002876,6.03777075,-0.241215453,2.74921513,3.95463538,2.66367126,2.38925552,3.78512478,5.93417501,4.44493628,-2.81359148
224,-3.59665465,-1.47465181,-1.60968995,-0.771501124,-0.757841468,6.8187933,-3.88226485,0.0122142229,-5.49829769,-0.149813235,4.79024267,-7.20681047,-1.20287371,7.64589119,2.81759548,-6.79000044,-0.187462509,9.44787884,5.87693024,-3.20680881,2.95847368,9.88568783,6.01211739,-0.280771106,2.75852799,3.97329044,2.67104769,2.39817643,3.8062017,5.95753241,4.40653372,-2.86259723
225,-3.57265663,-1.47699058,-1.608711,-0.767849028,-0.751799047,6.8421936,-3.87813163,0.116156735,-5.48398066,-0.177790135,4.82115841,-7.20032454,-1.21012139,7.66733742,2.75052643,-6.81561708,-0.244735137,9.45861721,5.85584927,-3.24684834,2.95321536,9.93137932,5.98587942,-0.320407867,2.76790166,3.99216986,2.67850471,2.40713429,3.82734489,5.98067808,4.36747646,-2.9110651
226,-3.54838991,-1.47949553,-1.6076771,-0.764208138,-0.745655954,6.86542797,-3.87276149,0.219952866,-5.46888828,-0.204688132,4.85198069,-7.19365788,-1.21724319,7.688869,2.68310404,-6.84061718,-0.302832365,9.46837902,5.83516264,-3.28670788,2.94760203,9.97702408,5.95914078,-0.359946311,2.77736712,4.01116467,2.68587708,2.41611218,3.84863257,6.00369978,4.32765436,-2.95908308
227,-3.52405143,-1.48213923,-1.60661769,-0.76059854,-0.739492774,6.88841009,-3.86616039,0.323105067,-5.45318937,-0.2304364,4.88249683,-7.18698788,-1.22436428,7.71029139,2.61564302,-6.86497784,-0.361583203,9.47717953,5.81491423,-3.32638693,2.9416132,10.0225315,5.93202353,-0.399297535,2.78692007,4.03030777,2.69319654,2.42505765,3.86992502,6.02644396,4.28728533,-3.0064497
228,-3.49949479,-1.48492718,-1.60550129,-0.757000029,-0.733240306,6.91121435,-3.85832763,0.425994396,-5.43678427,-0.255101115,4.91283894,-7.18023109,-1.23150539,7.7317071,2.54768586,-6.88870859,-0.42131117,9.48497105,5.79492521,-3.3660574,2.93516397,10.0680275,5.90438747,-0.438786745,2.7964592,4.04967022,2.70066762,2.43410087,3.89134359,6.04898882,4.24619198,-3.0532577
229,-3.4747467,-1.48784745,-1.60433352,-0.753412843,-0.726898193,6.93383026,-3.84928608,0.528545976,-5.41967344,-0.278694957,4.94305944,-7.17333794,-1.23849201,7.7531991,2.47953868,-6.9117794,-0.481706411,9.49172688,5.77544355,-3.40556049,2.92831469,10.113369,5.87644482,-0.478126049,2.80603576,4.0691328,2.70804787,2.44311094,3.91283345,6.07135916,4.20441675,-3.0995934
230,-3.44987941,-1.49090707,-1.603127,-0.74985075,-0.720502138,6.95622587,-3.83904624,0.630518258,-5.40196562,-0.301200002,4.97305107,-7.16644764,-1.24552512,7.77464008,2.41120696,-6.93411779,-0.542873561,9.49763393,5.75603485,-3.44487047,2.92112613,10.1588287,5.8477211,-0.5174492,2.81576991,4.08883476,2.71538687,2.45213175,3.93441391,6.093503,4.16200209,-3.14530015
231,-3.42487502,-1.49407768,-1.6018697,-0.746302426,-0.714026034,6.97843075,-3.8276093,0.732064307,-5.38360882,-0.322645307,5.00287008,-7.15949392,-1.25251377,7.79608774,2.34257317,-6.95576954,-0.604827821,9.50249577,5.73705626,-3.48412967,2.91347551,10.2041492,5.8186512,-0.556772828,2.8254528,4.10868883,2.72283292,2.46121836,3.95607042,6.11539841,4.11893225,-3.19042468
232,-3.39976692,-1.49736786,-1.60057497,-0.742774487,-0.707502127,7.00040102,-3.81499481,0.832952142,-5.36469221,-0.342998624,5.03240824,-7.15257549,-1.25951922,7.81743479,2.27382708,-6.97675037,-0.667454839,9.50630951,5.71857309,-3.52325416,2.90541101,10.249342,5.78919458,-0.596015871,2.83515668,4.12870693,2.73027873,2.47031116,3.97778916,6.13704967,4.07523298,-3.23494959
233,-3.37447405,-1.50077009,-1.59921837,-0.739256024,-0.700863421,7.02221584,-3.80119634,0.933549404,-5.34507895,-0.362357348,5.06190681,-7.14552212,-1.26641393,7.83892965,2.20470929,-6.99696398,-0.730871916,9.50914764,5.7004199,-3.56218696,2.89699459,10.2945213,5.75912523,-0.635122836,2.8449893,4.14893818,2.73763347,2.47936869,3.9995997,6.15853024,4.03085089,-3.27895689
234,-3.34915662,-1.50427938,-1.59783626,-0.73576808,-0.694203377,7.04379225,-3.78623867,1.03337324,-5.324965,-0.380662948,5.09111309,-7.13854885,-1.27335453,7.86030436,2.13553762,-7.01644802,-0.794926047,9.51099491,5.6826663,-3.60100746,2.88815308,10.3395758,5.72869444,-0.674118578,2.85481381,4.16927004,2.74498487,2.48846722,4.02147484,6.17971182,3.98586845,-3.32229233
235,-3.32372999,-1.50787663,-1.5963912,-0.732285857,-0.687431693,7.06518984,-3.77012444,1.13275278,-5.30422401,-0.397924542,5.12016106,-7.13154507,-1.28025019,7.88170767,2.06610608,-7.03519821,-0.859692812,9.51174545,5.66542006,-3.63971186,2.87888432,10.3845177,5.69778585,-0.713131011,2.86463952,4.18987322,2.75242972,2.49756932,4.04339361,6.20064592,3.94027591,-3.36504197
236,-3.29820418,-1.51158476,-1.59491515,-0.728831351,-0.680620968,7.08635855,-3.75288463,1.23137331,-5.2829814,-0.414208382,5.14900589,-7.12457895,-1.28714013,7.90308189,1.9965806,-7.05315924,-0.925088227,9.51155376,5.64848089,-3.67826295,2.86922216,10.429389,5.66644335,-0.751956403,2.87450862,4.21055317,2.75977516,2.50670099,4.06543875,6.22135496,3.89399862,-3.40718079
237,-3.272614,-1.51536715,-1.59338236,-0.725387812,-0.673710704,7.10734653,-3.73451281,1.3294661,-5.26115561,-0.429470748,5.17769241,-7.11760902,-1.2939831,7.92448711,1.9268688,-7.07035017,-0.991111934,9.51028252,5.63214445,-3.71664095,2.85917807,10.4740849,5.63473701,-0.790635765,2.88436222,4.23138142,2.76714277,2.51585269,4.0875411,6.24179602,3.84712672,-3.44871306
238,-3.24690294,-1.51924956,-1.5917989,-0.72196275,-0.666722655,7.12813854,-3.71502399,1.42692101,-5.23879671,-0.443742752,5.20618629,-7.11068535,-1.3008492,7.94586992,1.85693467,-7.0867362,-1.05784583,9.50797653,5.6161809,-3.75491071,2.84871244,10.5187254,5.60248613,-0.829281271,2.89424443,4.25244045,2.77455211,2.52506375,4.10978985,6.26201296,3.79954433,-3.48960853
239,-3.22121978,-1.5232023,-1.5901885,-0.718562722,-0.659703434,7.14871073,-3.69442797,1.52357566,-5.21599293,-0.457057506,5.23443794,-7.10387611,-1.30777001,7.96716738,1.7869724,-7.10230827,-1.12515759,9.50469494,5.60061598,-3.79300356,2.8378737,10.5632734,5.56974936,-0.867705345,2.90419722,4.2736516,2.78183246,2.53419828,4.13202763,6.28192472,3.75144577,-3.52987528
240,-3.19548869,-1.52722061,-1.58852422,-0.715178251,-0.652595162,7.16908884,-3.6727469,1.61956429,-5.19264746,-0.469390243,5.2625227,-7.09708118,-1.31460929,7.98849821,1.71684551,-7.11708403,-1.19302976,9.50025654,5.58564949,-3.83106494,2.82652664,10.6075859,5.5368166,-0.906199932,2.91398096,4.29503679,2.78932667,2.54343271,4.15434408,6.30153465,3.70274305,-3.56947613
241,-3.16969824,-1.5313108,-1.5868113,-0.711808383,-0.645400941,7.18927526,-3.64998984,1.7148757,-5.16881895,-0.480784625,5.29043865,-7.09036493,-1.32148719,8.0098238,1.6465503,-7.13098288,-1.2615577,9.49483967,5.57100773,-3.86895251,2.81480646,10.6518755,5.50327206,-0.944513202,2.9238627,4.31662893,2.79670644,2.55262566,4.17673874,6.32090998,3.6534121,-3.60847688
242,-3.14390564,-1.53546655,-1.58505964,-0.708461046,-0.638153374,7.20925951,-3.62615681,1.80941236,-5.14453745,-0.491260439,5.31815624,-7.08374834,-1.32838106,8.03111553,1.57618093,-7.14402437,-1.33063769,9.48839664,5.55683565,-3.90668702,2.80269337,10.6960373,5.46929264,-0.982638419,2.93376946,4.33838654,2.80403233,2.56181574,4.19920254,6.33999395,3.60347962,-3.64683175
243,-3.11804652,-1.53968382,-1.58325255,-0.70512718,-0.630821109,7.22905302,-3.60126829,1.90325081,-5.11977434,-0.500828505,5.34571981,-7.07718611,-1.33524394,8.05243301,1.5057168,-7.15620708,-1.40022886,9.48089123,5.54323721,-3.94423532,2.79021025,10.7400427,5.43486643,-1.02062595,2.94364309,4.36031342,2.81140304,2.57107091,4.22179413,6.35881233,3.55288172,-3.68453383
244,-3.09225464,-1.5439415,-1.58140457,-0.701813459,-0.623416841,7.24864149,-3.57536793,1.99624372,-5.09458733,-0.509471238,5.37307549,-7.07075071,-1.34211504,8.07372475,1.4352392,-7.16751099,-1.47028816,9.47234726,5.53014421,-3.98166394,2.77730513,10.7838602,5.40016603,-1.05844533,2.95345187,4.38235283,2.81878114,2.58034182,4.24441814,6.37729883,3.50178409,-3.72154856
245,-3.0664525,-1.54825568,-1.57951558,-0.69852066,-0.615963638,7.26802111,-3.54843998,2.08837414,-5.06901026,-0.517229974,5.40019274,-7.06448221,-1.34904683,8.0949297,1.36471343,-7.17793941,-1.54087067,9.46273422,5.51754284,-4.01898098,2.76397824,10.8275509,5.36498451,-1.09615326,2.96326637,4.4046402,2.82616591,2.58960533,4.26711082,6.39549494,3.45008492,-3.75789547
246,-3.04072404,-1.5526036,-1.57758057,-0.695247531,-0.608420372,7.28721619,-3.52051997,2.17971897,-5.04300308,-0.524081469,5.42713451,-7.05833912,-1.35598993,8.11614418,1.29410887,-7.18744326,-1.61194205,9.45206165,5.50541878,-4.05620527,2.75020313,10.8710566,5.32955933,-1.13373542,2.97298074,4.42703056,2.83359313,2.59892082,4.2898674,6.41335869,3.39787722,-3.79353571
247,-3.01494074,-1.55700028,-1.57559657,-0.691986918,-0.600806355,7.3062253,-3.49155903,2.27031207,-5.01656532,-0.530095696,5.45391369,-7.05231571,-1.3629632,8.13734531,1.223436,-7.19600916,-1.68351722,9.44036293,5.49381828,-4.09320164,2.73611188,10.9144754,5.29347134,-1.17106616,2.98277998,4.44966269,2.8409059,2.60818458,4.31270981,6.43096447,3.34498191,-3.82860303
248,-2.98927331,-1.56142592,-1.57357562,-0.688750982,-0.593134701,7.32503557,-3.46164751,2.35998082,-4.98976421,-0.535267115,5.48049641,-7.04643726,-1.36992252,8.15853214,1.15278149,-7.20366764,-1.75546122,9.42758656,5.48279476,-4.13011551,2.72157264,10.957654,5.25722265,-1.20826185,2.99246001,4.47241449,2.84827423,2.61748171,4.33558798,6.44821644,3.29163885,-3.86292934
249,-2.96365643,-1.56587827,-1.57151043,-0.685534,-0.585406244,7.34363127,-3.43080473,2.44866896,-4.96265793,-0.539586604,5.50680494,-7.04082441,-1.37700021,8.1795845,1.08221829,-7.21038485,-1.82781875,9.41380787,5.47218704,-4.16689301,2.70662379,11.00072,5.22046852,-1.2452997,3.00213122,4.49540043,2.85565901,2.62679815,4.35854101,6.46513557,3.23774576,-3.89652801
250,-2.9380312,-1.57035434,-1.56938362,-0.682321548,-0.577553749,7.36206961,-3.39895606,2.53672385,-4.9350462,-0.543087006,5.53306055,-7.03521729,-1.38395751,8.20079803,1.01147532,-7.21611357,-1.90059459,9.39888477,5.46223593,-4.20358276,2.69124579,11.0435276,5.18351078,-1.28222096,3.01166034,4.51848459,2.86307693,2.63614273,4.38157606,6.4817605,3.18319321,-3.92957568
251,-2.91256499,-1.57485545,-1.5672369,-0.679144204,-0.569699883,7.3802886,-3.3662219,2.62363911,-4.90724277,-0.545822799,5.55900955,-7.02994394,-1.39109337,8.2218132,0.940950036,-7.22088385,-1.97371328,9.38306141,5.45262718,-4.24005413,2.67552233,11.0862741,5.14594078,-1.31885016,3.02125359,4.54179811,2.87041736,2.64547539,4.40466022,6.49801397,3.12821698,-3.96180296
252,-2.88715792,-1.57936978,-1.56503856,-0.675980389,-0.561761439,7.39832163,-3.33257747,2.70964885,-4.87908792,-0.547721505,5.5847373,-7.02489042,-1.39827502,8.24278545,0.870445907,-7.22469759,-2.04717135,9.36609936,5.4436574,-4.27648783,2.65933108,11.1287394,5.10824108,-1.35541713,3.03065276,4.56523085,2.87788057,2.65486789,4.42781115,6.51392651,3.07269669,-3.99336529
253,-2.86185503,-1.58389556,-1.56279206,-0.672831833,-0.553736746,7.41616869,-3.29802823,2.79479551,-4.85057974,-0.548849344,5.61031151,-7.01998949,-1.40543783,8.26378059,0.799968302,-7.22751474,-2.12093568,9.34809875,5.43529463,-4.31275034,2.64279222,11.1710157,5.07018375,-1.39170361,3.04002666,4.58882046,2.88529205,2.66426682,4.45103693,6.52949572,3.01665425,-4.02421856
254,-2.83660054,-1.58843815,-1.56050062,-0.669701755,-0.545636594,7.43384743,-3.26255417,2.8790884,-4.82172394,-0.549231887,5.6357379,-7.01527929,-1.41265523,8.28478432,0.729493618,-7.22926474,-2.19507527,9.32912159,5.42733765,-4.34882593,2.62589216,11.2131968,5.03157377,-1.42768967,3.0494523,4.61263227,2.89254522,2.67358208,4.4743185,6.5447731,2.9600389,-4.05444717
255,-2.81149268,-1.59297919,-1.55816555,-0.666589797,-0.537472248,7.45134068,-3.22622609,2.96240163,-4.79257774,-0.548845947,5.66094542,-7.01080084,-1.4198885,8.30574799,0.659153461,-7.23004913,-2.26940012,9.30904007,5.420084,-4.38482189,2.60857439,11.2550659,4.99282789,-1.46356785,3.05868268,4.63659668,2.89995623,2.68296289,4.4976368,6.55964947,2.90298176,-4.08393288
256,-2.78650856,-1.59752047,-1.55579364,-0.66349566,-0.529261053,7.46861553,-3.18909645,3.04461432,-4.76324224,-0.547773421,5.68589401,-7.00663757,-1.42725158,8.32657814,0.589016676,-7.22981215,-2.34397531,9.28802109,5.41323042,-4.42066765,2.59087276,11.2967968,4.95364285,-1.49918628,3.06787276,4.66070271,2.90731645,2.69236994,4.52104807,6.57416344,2.84539604,-4.11269379
257,-2.76167178,-1.6020565,-1.55337334,-0.660417199,-0.520968378,7.48573446,-3.15109873,3.12594223,-4.73357725,-0.545967519,5.71069574,-7.00266361,-1.4346143,8.34743977,0.518956125,-7.22851038,-2.41876769,9.26599979,5.4068265,-4.45636845,2.57275248,11.3383636,4.91400957,-1.53467524,3.07699656,4.68511534,2.91470599,2.70170712,4.54443264,6.58830881,2.78741407,-4.14076328
258,-2.73691082,-1.60659134,-1.55089819,-0.657354176,-0.512579799,7.50268888,-3.11223221,3.20641923,-4.70357323,-0.54342109,5.73533201,-6.99891996,-1.44202709,8.36830807,0.448907077,-7.22614193,-2.49383736,9.24287605,5.40115023,-4.49195147,2.55429339,11.3796625,4.87420321,-1.56987453,3.08597589,4.70955706,2.92212272,2.71116376,4.56798983,6.60210514,2.72880173,-4.16812181
259,-2.71234369,-1.61111283,-1.54839456,-0.654309928,-0.504159153,7.51943779,-3.07262874,3.28573775,-4.67342758,-0.54022783,5.75969362,-6.99551916,-1.44954658,8.38903713,0.379167199,-7.22276211,-2.56899953,9.21881008,5.39592409,-4.52742624,2.53542066,11.4207497,4.83411646,-1.60482299,3.09488988,4.73417664,2.9294641,2.72054291,4.59151936,6.61550903,2.66981792,-4.19479084
260,-2.68793297,-1.6156224,-1.54584694,-0.651284516,-0.495668918,7.53602028,-3.03220797,3.36410308,-4.64301062,-0.53632009,5.78383493,-6.99241543,-1.45715749,8.4097023,0.309519291,-7.21831322,-2.64438629,9.19365501,5.39130831,-4.56282139,2.51614404,11.4616022,4.79376936,-1.6396023,3.10365772,4.75894976,2.93687773,2.72998357,4.61513424,6.62852144,2.61034417,-4.22072124
261,-2.6637373,-1.62011325,-1.54326296,-0.648281395,-0.48712945,7.55241156,-2.99106026,3.44137955,-4.61242294,-0.53181684,5.80778933,-6.98957634,-1.4648006,8.43033981,0.240197733,-7.21281433,-2.71976519,9.16765785,5.38714647,-4.5979805,2.49655938,11.5022736,4.75294924,-1.6740669,3.11237359,4.78396225,2.94431138,2.73943329,4.63879061,6.6411171,2.55050445,-4.24585152
262,-2.63962436,-1.62458766,-1.54061532,-0.645282984,-0.478472233,7.56864214,-2.94914293,3.51775861,-4.58154154,-0.526606917,5.83155966,-6.98701477,-1.4724952,8.45097446,0.170939967,-7.20619535,-2.79532003,9.14056683,5.38358545,-4.6331172,2.47652698,11.5426607,4.71206427,-1.70837879,3.12089705,4.80905199,2.95177221,2.74892282,4.66255236,6.65337086,2.49007869,-4.27033091
263,-2.61575603,-1.62903905,-1.53794241,-0.642308652,-0.469786227,7.58470535,-2.90646553,3.59307742,-4.55048275,-0.52079159,5.85510445,-6.98479033,-1.48031783,8.47151756,0.101951696,-7.19847918,-2.870965,9.11257076,5.38045359,-4.66805935,2.45615458,11.5829048,4.67067671,-1.74239743,3.1293714,4.83436203,2.95917606,2.75835824,4.68629599,6.66519451,2.42932534,-4.29409409
264,-2.59204698,-1.63346744,-1.53521752,-0.6393466,-0.461009949,7.600595,-2.86306906,3.66741252,-4.51919222,-0.514335394,5.87844563,-6.98285818,-1.4881779,8.49202824,0.0331639908,-7.1896944,-2.94663906,9.08353424,5.37801266,-4.70291758,2.43542838,11.6228361,4.62919617,-1.77612126,3.13770342,4.85979128,2.96660399,2.76783133,4.7101264,6.67662382,2.36807942,-4.31713247
265,-2.56854105,-1.63786602,-1.53245091,-0.636399508,-0.452171803,7.61631393,-2.81897926,3.7406888,-4.4877429,-0.507285237,5.90156031,-6.98127699,-1.49615526,8.51245594,-0.0353717245,-7.17977619,-3.02237725,9.05356693,5.37595654,-4.73769331,2.4142592,11.6625681,4.58739614,-1.8096931,3.14587975,4.88541889,2.97408819,2.77730775,4.7339797,6.6876359,2.30646205,-4.33943748
266,-2.54526091,-1.64224565,-1.52965724,-0.633478045,-0.443303645,7.63186455,-2.77423477,3.81284761,-4.45617247,-0.499664158,5.92442799,-6.98006964,-1.50424361,8.53278542,-0.103537753,-7.16879702,-3.09804535,9.02270317,5.37448549,-4.77228451,2.39280891,11.7020664,4.54535198,-1.84284735,3.15399289,4.91113758,2.98144102,2.78676701,4.75790262,6.69825315,2.24443626,-4.36100674
267,-2.52219892,-1.64657378,-1.52681255,-0.63056314,-0.434328437,7.647264,-2.72874284,3.88411498,-4.42432261,-0.491411269,5.94712257,-6.97916317,-1.51239336,8.55311012,-0.171564519,-7.15663958,-3.17378378,8.99081898,5.37350702,-4.80682611,2.37091494,11.7413158,4.50303698,-1.87587833,3.16191459,4.93711615,2.98894453,2.79622555,4.78180075,6.7084136,2.18205619,-4.38189602
268,-2.49930501,-1.65087891,-1.52391446,-0.627659917,-0.42527774,7.66249418,-2.68265271,3.95429397,-4.39235401,-0.482631534,5.96960974,-6.97859955,-1.52063084,8.57339001,-0.239201218,-7.14337397,-3.24939537,8.95813465,5.37305689,-4.84111261,2.34879065,11.780365,4.46036577,-1.90846348,3.16976309,4.96317482,2.99634409,2.80573201,4.80585909,6.71819544,2.11915445,-4.40202045
269,-2.47671533,-1.65513921,-1.52099538,-0.624782503,-0.416208744,7.67756128,-2.63592219,4.02335548,-4.36027861,-0.473298013,5.99181604,-6.97843504,-1.52898324,8.59353447,-0.306489378,-7.12903881,-3.32490516,8.9244442,5.37308693,-4.87544441,2.32615161,11.8190889,4.41763306,-1.94102001,3.17735505,4.98946476,3.00392413,2.81522226,4.82983732,6.72748566,2.05607295,-4.42139435
270,-2.45427227,-1.65936959,-1.5180198,-0.621911526,-0.407038331,7.69246435,-2.58858228,4.09142113,-4.32803154,-0.463430524,6.01383829,-6.97861052,-1.53741539,8.61366367,-0.373431474,-7.11357498,-3.40028572,8.88992119,5.37378979,-4.90949726,2.30337238,11.857585,4.37462568,-1.97297657,3.18491173,5.01578236,3.01130581,2.82472777,4.85398102,6.736413,1.99240422,-4.44007492
271,-2.43211603,-1.66355276,-1.51500475,-0.619055629,-0.397791594,7.707232,-2.54057264,4.15851879,-4.29558468,-0.45300281,6.03566074,-6.97914553,-1.54595995,8.63374996,-0.440155923,-7.09686852,-3.47567225,8.85446548,5.37469769,-4.94357872,2.2799983,11.8958769,4.33137178,-2.00494766,3.19223237,5.04235077,3.01884031,2.83423185,4.87808418,6.7448554,1.92849612,-4.45803404
272,-2.41027069,-1.66769016,-1.5119741,-0.616224766,-0.388538718,7.72183371,-2.49204206,4.22440577,-4.26313019,-0.442121059,6.05719662,-6.98011589,-1.55463541,8.65369129,-0.506345093,-7.07914448,-3.55077171,8.81817532,5.37630558,-4.97749186,2.2564168,11.9338303,4.28803968,-2.03646708,3.19940782,5.06902075,3.02637768,2.84373617,4.90218878,6.75282574,1.86435282,-4.47523117
273,-2.38864827,-1.67178011,-1.50888717,-0.61339879,-0.379183382,7.73628235,-2.44294071,4.28930092,-4.23050928,-0.430687964,6.07850122,-6.98148966,-1.56343055,8.67356491,-0.572189331,-7.06025696,-3.62573814,8.78101635,5.37828922,-5.01131153,2.23242068,11.9715748,4.24438953,-2.06780314,3.20640922,5.09589434,3.03395462,2.85324669,4.92634344,6.76035929,1.79983163,-4.49171305
274,-2.36721516,-1.6758281,-1.50574803,-0.610584497,-0.36975655,7.75058603,-2.39326715,4.35317039,-4.1977725,-0.418786347,6.09959602,-6.98324251,-1.57234669,8.69338131,-0.637647867,-7.04018974,-3.70053101,8.74303722,5.38080406,-5.04493999,2.20817685,12.0090961,4.20042801,-2.09866285,3.21333933,5.12294006,3.04143977,2.86274195,4.95059919,6.76748705,1.73484981,-4.50746107
275,-2.34611654,-1.67983055,-1.50259101,-0.607790291,-0.360275865,7.76474333,-2.34304285,4.41598701,-4.16490889,-0.406388611,6.12045145,-6.98538733,-1.58134294,8.71313667,-0.702677786,-7.01902914,-3.77503395,8.70419312,5.38383484,-5.07852173,2.18355131,12.0462856,4.15652084,-2.12933898,3.22000885,5.15001392,3.04896069,2.87223577,4.97481632,6.7741189,1.669662,-4.52253008
276,-2.3252449,-1.6837734,-1.49936938,-0.605001867,-0.35070464,7.77875042,-2.29229379,4.4777832,-4.13192081,-0.393507332,6.14106989,-6.9879446,-1.59046948,8.7328167,-0.767312884,-6.99669743,-3.84932446,8.66449833,5.38735771,-5.11201382,2.15858531,12.0832014,4.11243486,-2.15972829,3.22647786,5.17726469,3.05664229,2.88186169,4.99918079,6.78027153,1.60405993,-4.53676367
