framework,algorithm,phase,mode,tier,n,setting_kind,setting,golden_rmse,finite_trajectories,failed_trajectories,finals_path
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.25,1.1342005988679305,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p25.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.125,0.1540712312220001,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p125.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.0625,0.010287141553320096,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p0625.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.03125,0.0004105198654280505,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p03125.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.015625,1.3569317900994586e-5,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p015625.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.0078125,4.266783346241119e-6,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p0078125.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.00390625,6.096920530255521e-6,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p00390625.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.001953125,8.461387125789456e-6,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p001953125.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.0009765625,1.2066980599294537e-5,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p0009765625.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.00048828125,1.6285051407246374e-5,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p00048828125.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.000244140625,2.2669268126834835e-5,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p000244140625.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.0001220703125,3.437770412105503e-5,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p0001220703125.csv
julia,kvaerno5,numerical,adaptive,julia,1024,tol,0.010000000000000002,0.04916844899147401,1024,0,finals/julia/kvaerno5/adaptive_julia_tol_0p01.csv
julia,kvaerno5,numerical,adaptive,julia,1024,tol,0.001,0.013434461134411869,1024,0,finals/julia/kvaerno5/adaptive_julia_tol_0p001.csv
julia,kvaerno5,numerical,adaptive,julia,1024,tol,0.0001,0.0025151754657705794,1024,0,finals/julia/kvaerno5/adaptive_julia_tol_0p0001.csv
julia,kvaerno5,numerical,adaptive,julia,1024,tol,1.0e-5,0.00030655442794231126,1024,0,finals/julia/kvaerno5/adaptive_julia_tol_1em05.csv
julia,kvaerno5,numerical,adaptive,julia,1024,tol,1.0e-6,2.5336733962472707e-5,1024,0,finals/julia/kvaerno5/adaptive_julia_tol_1em06.csv
julia,kvaerno5,work_precision,fixed,fixed,32768,dt,0.0625,0.01026712150389275,32768,0,
julia,kvaerno5,work_precision,fixed,fixed,32768,dt,0.03125,0.00040964270626083757,32768,0,
julia,kvaerno5,work_precision,fixed,fixed,32768,dt,0.015625,1.3580039668654844e-5,32768,0,
julia,kvaerno5,work_precision,fixed,fixed,32768,dt,0.0078125,4.143358902341594e-6,32768,0,
julia,kvaerno5,work_precision,fixed,fixed,32768,dt,0.00390625,5.835656642898498e-6,32768,0,
julia,kvaerno5,work_precision,fixed,fixed,32768,dt,0.001953125,8.303489690103305e-6,32768,0,
julia,kvaerno5,work_precision,fixed,fixed,32768,dt,0.0009765625,1.173593428500673e-5,32768,0,
julia,kvaerno5,work_precision,fixed,fixed,32768,dt,0.00048828125,1.6661017483367478e-5,32768,0,
julia,kvaerno5,work_precision,fixed,fixed,32768,dt,0.000244140625,2.3017561775950523e-5,32768,0,
julia,kvaerno5,work_precision,fixed,fixed,32768,dt,0.0001220703125,3.331806189930039e-5,32768,0,
julia,kvaerno5,work_precision,adaptive,julia,32768,tol,0.010000000000000002,0.049132657298078475,32768,0,
julia,kvaerno5,work_precision,adaptive,julia,32768,tol,0.001,0.013423709190011698,32768,0,
julia,kvaerno5,work_precision,adaptive,julia,32768,tol,0.0001,0.0025135267712859156,32768,0,
julia,kvaerno5,work_precision,adaptive,julia,32768,tol,1.0e-5,0.00030634690143445815,32768,0,
julia,kvaerno5,work_precision,adaptive,julia,32768,tol,1.0e-6,2.54459546694471e-5,32768,0,
julia,kvaerno5,work_precision,adaptive,julia,32768,tol,1.0000000000000001e-7,4.040119377208939e-6,32768,0,
julia,kvaerno5,work_precision,adaptive,julia,32768,tol,1.0e-8,5.4834158849145486e-6,32768,0,
