framework,algorithm,phase,mode,tier,n,setting_kind,setting,golden_rmse,finite_trajectories,failed_trajectories,finals_path
cubie,rosenbrock23_sciml,work_precision,adaptive,pi,32768,tol,1e-05,0.0006565494120836613,32768,0,
cubie,rosenbrock23_sciml,work_precision,adaptive,pi,32768,tol,1e-06,0.00013510294917779686,32768,0,
cubie,rosenbrock23_sciml,work_precision,adaptive,pi,32768,tol,1e-07,2.9141501615448774e-05,32768,0,
cubie,rosenbrock23_sciml,work_precision,adaptive,pi,32768,tol,1e-08,1.199483390372548e-05,32768,0,
cubie,kvaerno3,performance,fixed,fixed,8,dt,0.0009765625,,8,0,
cubie,kvaerno3,performance,adaptive,default,8,tol,1e-08,,8,0,
cubie,kvaerno3,performance,adaptive,pi,8,tol,1e-08,,8,0,
cubie,kvaerno3,performance,fixed,fixed,32,dt,0.0009765625,,32,0,
cubie,kvaerno3,performance,adaptive,default,32,tol,1e-08,,32,0,
cubie,kvaerno3,performance,adaptive,pi,32,tol,1e-08,,32,0,
cubie,kvaerno3,performance,fixed,fixed,128,dt,0.0009765625,,128,0,
cubie,kvaerno3,performance,adaptive,default,128,tol,1e-08,,128,0,
cubie,kvaerno3,performance,adaptive,pi,128,tol,1e-08,,128,0,
cubie,kvaerno3,performance,fixed,fixed,512,dt,0.0009765625,,512,0,
cubie,kvaerno3,performance,adaptive,default,512,tol,1e-08,,512,0,
cubie,kvaerno3,performance,adaptive,pi,512,tol,1e-08,,512,0,
cubie,kvaerno3,performance,fixed,fixed,2048,dt,0.0009765625,,2048,0,
cubie,kvaerno3,performance,adaptive,default,2048,tol,1e-08,,2048,0,
cubie,kvaerno3,performance,adaptive,pi,2048,tol,1e-08,,2048,0,
cubie,kvaerno3,performance,fixed,fixed,8192,dt,0.0009765625,,8192,0,
cubie,kvaerno3,performance,adaptive,default,8192,tol,1e-08,,8192,0,
cubie,kvaerno3,performance,adaptive,pi,8192,tol,1e-08,,8192,0,
cubie,kvaerno3,performance,fixed,fixed,32768,dt,0.0009765625,,32768,0,
cubie,kvaerno3,performance,adaptive,default,32768,tol,1e-08,,32768,0,
cubie,kvaerno3,performance,adaptive,pi,32768,tol,1e-08,,32768,0,
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.5,,1,1023,
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.25,,312,712,
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.125,,648,376,
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.0625,,1023,1,
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.03125,,1023,1,
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.015625,0.006462187905697938,1024,0,finals/cubie/kvaerno3/fixed_fixed_dt_0p015625.csv
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.0078125,0.0008230305617547912,1024,0,finals/cubie/kvaerno3/fixed_fixed_dt_0p0078125.csv
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.00390625,0.0001037136439785475,1024,0,finals/cubie/kvaerno3/fixed_fixed_dt_0p00390625.csv
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.001953125,1.3815829817002124e-05,1024,0,finals/cubie/kvaerno3/fixed_fixed_dt_0p001953125.csv
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.0009765625,7.211583430102607e-06,1024,0,finals/cubie/kvaerno3/fixed_fixed_dt_0p0009765625.csv
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.00048828125,9.856416171610327e-06,1024,0,finals/cubie/kvaerno3/fixed_fixed_dt_0p00048828125.csv
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.000244140625,1.3445973008827978e-05,1024,0,finals/cubie/kvaerno3/fixed_fixed_dt_0p000244140625.csv
cubie,kvaerno3,numerical,fixed,fixed,1024,dt,0.0001220703125,1.88003116967586e-05,1024,0,finals/cubie/kvaerno3/fixed_fixed_dt_0p0001220703125.csv
cubie,kvaerno3,numerical,adaptive,default,1024,tol,0.01,0.07800710014160038,1024,0,finals/cubie/kvaerno3/adaptive_default_tol_0p01.csv
cubie,kvaerno3,numerical,adaptive,default,1024,tol,0.001,0.006828068050667074,1024,0,finals/cubie/kvaerno3/adaptive_default_tol_0p001.csv
cubie,kvaerno3,numerical,adaptive,default,1024,tol,0.0001,0.0006039270477348495,1024,0,finals/cubie/kvaerno3/adaptive_default_tol_0p0001.csv
cubie,kvaerno3,numerical,adaptive,default,1024,tol,1e-05,5.62796760439099e-05,1024,0,finals/cubie/kvaerno3/adaptive_default_tol_1em05.csv
cubie,kvaerno3,numerical,adaptive,default,1024,tol,1e-06,7.747582176908661e-06,1024,0,finals/cubie/kvaerno3/adaptive_default_tol_1em06.csv
cubie,kvaerno3,numerical,adaptive,pi,1024,tol,0.01,0.07800710014160038,1024,0,finals/cubie/kvaerno3/adaptive_pi_tol_0p01.csv
cubie,kvaerno3,numerical,adaptive,pi,1024,tol,0.001,0.006828068050667074,1024,0,finals/cubie/kvaerno3/adaptive_pi_tol_0p001.csv
cubie,kvaerno3,numerical,adaptive,pi,1024,tol,0.0001,0.0006039270477348495,1024,0,finals/cubie/kvaerno3/adaptive_pi_tol_0p0001.csv
cubie,kvaerno3,numerical,adaptive,pi,1024,tol,1e-05,5.62796760439099e-05,1024,0,finals/cubie/kvaerno3/adaptive_pi_tol_1em05.csv
cubie,kvaerno3,numerical,adaptive,pi,1024,tol,1e-06,7.747582176908661e-06,1024,0,finals/cubie/kvaerno3/adaptive_pi_tol_1em06.csv
cubie,kvaerno3,work_precision,fixed,fixed,32768,dt,0.0625,,32635,133,
cubie,kvaerno3,work_precision,fixed,fixed,32768,dt,0.03125,,32755,13,
cubie,kvaerno3,work_precision,fixed,fixed,32768,dt,0.015625,0.006452948198324651,32768,0,
cubie,kvaerno3,work_precision,fixed,fixed,32768,dt,0.0078125,0.0008218858424042833,32768,0,
cubie,kvaerno3,work_precision,fixed,fixed,32768,dt,0.00390625,0.00010348348561157389,32768,0,
cubie,kvaerno3,work_precision,fixed,fixed,32768,dt,0.001953125,1.3841275199141279e-05,32768,0,
cubie,kvaerno3,work_precision,fixed,fixed,32768,dt,0.0009765625,7.0109311478341535e-06,32768,0,
cubie,kvaerno3,work_precision,fixed,fixed,32768,dt,0.00048828125,9.626757884297665e-06,32768,0,
cubie,kvaerno3,work_precision,fixed,fixed,32768,dt,0.000244140625,1.3582039469250759e-05,32768,0,
cubie,kvaerno3,work_precision,fixed,fixed,32768,dt,0.0001220703125,1.8916886809424922e-05,32768,0,
cubie,kvaerno3,work_precision,adaptive,default,32768,tol,0.01,0.07797503231357873,32768,0,
cubie,kvaerno3,work_precision,adaptive,default,32768,tol,0.001,0.006826562069322169,32768,0,
cubie,kvaerno3,work_precision,adaptive,default,32768,tol,0.0001,0.000603873658649277,32768,0,
cubie,kvaerno3,work_precision,adaptive,default,32768,tol,1e-05,5.592949682026991e-05,32768,0,
cubie,kvaerno3,work_precision,adaptive,default,32768,tol,1e-06,7.4590666362936265e-06,32768,0,
cubie,kvaerno3,work_precision,adaptive,default,32768,tol,1e-07,9.354192570162215e-06,32768,0,
cubie,kvaerno3,work_precision,adaptive,default,32768,tol,1e-08,1.4305325402217449e-05,32768,0,
cubie,kvaerno3,work_precision,adaptive,pi,32768,tol,0.01,0.07797503231357873,32768,0,
cubie,kvaerno3,work_precision,adaptive,pi,32768,tol,0.001,0.006826562069322169,32768,0,
cubie,kvaerno3,work_precision,adaptive,pi,32768,tol,0.0001,0.000603873658649277,32768,0,
cubie,kvaerno3,work_precision,adaptive,pi,32768,tol,1e-05,5.592949682026991e-05,32768,0,
cubie,kvaerno3,work_precision,adaptive,pi,32768,tol,1e-06,7.4590666362936265e-06,32768,0,
cubie,kvaerno3,work_precision,adaptive,pi,32768,tol,1e-07,9.354192570162215e-06,32768,0,
cubie,kvaerno3,work_precision,adaptive,pi,32768,tol,1e-08,1.4305325402217449e-05,32768,0,
cubie,kvaerno5,performance,fixed,fixed,8,dt,0.0009765625,,8,0,
cubie,kvaerno5,performance,adaptive,default,8,tol,1e-08,,8,0,
cubie,kvaerno5,performance,adaptive,pi,8,tol,1e-08,,8,0,
cubie,kvaerno5,performance,fixed,fixed,32,dt,0.0009765625,,32,0,
cubie,kvaerno5,performance,adaptive,default,32,tol,1e-08,,32,0,
cubie,kvaerno5,performance,adaptive,pi,32,tol,1e-08,,32,0,
cubie,kvaerno5,performance,fixed,fixed,128,dt,0.0009765625,,128,0,
cubie,kvaerno5,performance,adaptive,default,128,tol,1e-08,,128,0,
cubie,kvaerno5,performance,adaptive,pi,128,tol,1e-08,,128,0,
cubie,kvaerno5,performance,fixed,fixed,512,dt,0.0009765625,,512,0,
cubie,kvaerno5,performance,adaptive,default,512,tol,1e-08,,512,0,
cubie,kvaerno5,performance,adaptive,pi,512,tol,1e-08,,512,0,
cubie,kvaerno5,performance,fixed,fixed,2048,dt,0.0009765625,,2048,0,
cubie,kvaerno5,performance,adaptive,default,2048,tol,1e-08,,2048,0,
cubie,kvaerno5,performance,adaptive,pi,2048,tol,1e-08,,2048,0,
cubie,kvaerno5,performance,fixed,fixed,8192,dt,0.0009765625,,8192,0,
cubie,kvaerno5,performance,adaptive,default,8192,tol,1e-08,,8192,0,
cubie,kvaerno5,performance,adaptive,pi,8192,tol,1e-08,,8192,0,
cubie,kvaerno5,performance,fixed,fixed,32768,dt,0.0009765625,,32768,0,
cubie,kvaerno5,performance,adaptive,default,32768,tol,1e-08,,32768,0,
cubie,kvaerno5,performance,adaptive,pi,32768,tol,1e-08,,32768,0,
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.5,,219,805,
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.25,,401,623,
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.125,,883,141,
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.0625,,1023,1,
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.03125,0.00041058231182946594,1024,0,finals/cubie/kvaerno5/fixed_fixed_dt_0p03125.csv
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.015625,1.3640746342269311e-05,1024,0,finals/cubie/kvaerno5/fixed_fixed_dt_0p015625.csv
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.0078125,2.4478875836041842e-06,1024,0,finals/cubie/kvaerno5/fixed_fixed_dt_0p0078125.csv
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.00390625,3.4317072994131255e-06,1024,0,finals/cubie/kvaerno5/fixed_fixed_dt_0p00390625.csv
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.001953125,4.8478983548067256e-06,1024,0,finals/cubie/kvaerno5/fixed_fixed_dt_0p001953125.csv
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.0009765625,6.864063673131662e-06,1024,0,finals/cubie/kvaerno5/fixed_fixed_dt_0p0009765625.csv
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.00048828125,1.0230693304709489e-05,1024,0,finals/cubie/kvaerno5/fixed_fixed_dt_0p00048828125.csv
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.000244140625,1.4240943036466817e-05,1024,0,finals/cubie/kvaerno5/fixed_fixed_dt_0p000244140625.csv
cubie,kvaerno5,numerical,fixed,fixed,1024,dt,0.0001220703125,1.9816676253718572e-05,1024,0,finals/cubie/kvaerno5/fixed_fixed_dt_0p0001220703125.csv
cubie,kvaerno5,numerical,adaptive,default,1024,tol,0.01,0.06954067600282784,1024,0,finals/cubie/kvaerno5/adaptive_default_tol_0p01.csv
cubie,kvaerno5,numerical,adaptive,default,1024,tol,0.001,0.02191685570450493,1024,0,finals/cubie/kvaerno5/adaptive_default_tol_0p001.csv
cubie,kvaerno5,numerical,adaptive,default,1024,tol,0.0001,0.0038687889887966003,1024,0,finals/cubie/kvaerno5/adaptive_default_tol_0p0001.csv
cubie,kvaerno5,numerical,adaptive,default,1024,tol,1e-05,0.00047846686424142315,1024,0,finals/cubie/kvaerno5/adaptive_default_tol_1em05.csv
cubie,kvaerno5,numerical,adaptive,default,1024,tol,1e-06,4.740865782577251e-05,1024,0,finals/cubie/kvaerno5/adaptive_default_tol_1em06.csv
cubie,kvaerno5,numerical,adaptive,pi,1024,tol,0.01,0.06954067600282784,1024,0,finals/cubie/kvaerno5/adaptive_pi_tol_0p01.csv
cubie,kvaerno5,numerical,adaptive,pi,1024,tol,0.001,0.02191685570450493,1024,0,finals/cubie/kvaerno5/adaptive_pi_tol_0p001.csv
cubie,kvaerno5,numerical,adaptive,pi,1024,tol,0.0001,0.0038687889887966003,1024,0,finals/cubie/kvaerno5/adaptive_pi_tol_0p0001.csv
cubie,kvaerno5,numerical,adaptive,pi,1024,tol,1e-05,0.00047846686424142315,1024,0,finals/cubie/kvaerno5/adaptive_pi_tol_1em05.csv
cubie,kvaerno5,numerical,adaptive,pi,1024,tol,1e-06,4.740865782577251e-05,1024,0,finals/cubie/kvaerno5/adaptive_pi_tol_1em06.csv
cubie,kvaerno5,work_precision,fixed,fixed,32768,dt,0.0625,,32728,40,
cubie,kvaerno5,work_precision,fixed,fixed,32768,dt,0.03125,,32767,1,
cubie,kvaerno5,work_precision,fixed,fixed,32768,dt,0.015625,1.37547402765963e-05,32768,0,
cubie,kvaerno5,work_precision,fixed,fixed,32768,dt,0.0078125,2.523333074944698e-06,32768,0,
cubie,kvaerno5,work_precision,fixed,fixed,32768,dt,0.00390625,3.4248975214601475e-06,32768,0,
cubie,kvaerno5,work_precision,fixed,fixed,32768,dt,0.001953125,4.792136972280447e-06,32768,0,
cubie,kvaerno5,work_precision,fixed,fixed,32768,dt,0.0009765625,6.793125520608932e-06,32768,0,
cubie,kvaerno5,work_precision,fixed,fixed,32768,dt,0.00048828125,9.538405732054803e-06,32768,0,
cubie,kvaerno5,work_precision,fixed,fixed,32768,dt,0.000244140625,1.3526956006819576e-05,32768,0,
cubie,kvaerno5,work_precision,fixed,fixed,32768,dt,0.0001220703125,1.9316949844219455e-05,32768,0,
cubie,kvaerno5,work_precision,adaptive,default,32768,tol,0.01,0.06950667270606793,32768,0,
cubie,kvaerno5,work_precision,adaptive,default,32768,tol,0.001,0.02190539387557169,32768,0,
cubie,kvaerno5,work_precision,adaptive,default,32768,tol,0.0001,0.0038666085283909695,32768,0,
cubie,kvaerno5,work_precision,adaptive,default,32768,tol,1e-05,0.000478134102059347,32768,0,
cubie,kvaerno5,work_precision,adaptive,default,32768,tol,1e-06,4.7199773655374404e-05,32768,0,
cubie,kvaerno5,work_precision,adaptive,default,32768,tol,1e-07,7.905131699493736e-06,32768,0,
cubie,kvaerno5,work_precision,adaptive,default,32768,tol,1e-08,2.4142922289685225e-06,32768,0,
cubie,kvaerno5,work_precision,adaptive,pi,32768,tol,0.01,0.06950667270606793,32768,0,
cubie,kvaerno5,work_precision,adaptive,pi,32768,tol,0.001,0.02190539387557169,32768,0,
cubie,kvaerno5,work_precision,adaptive,pi,32768,tol,0.0001,0.0038666085283909695,32768,0,
cubie,kvaerno5,work_precision,adaptive,pi,32768,tol,1e-05,0.000478134102059347,32768,0,
cubie,kvaerno5,work_precision,adaptive,pi,32768,tol,1e-06,4.7199773655374404e-05,32768,0,
cubie,kvaerno5,work_precision,adaptive,pi,32768,tol,1e-07,7.905131699493736e-06,32768,0,
cubie,kvaerno5,work_precision,adaptive,pi,32768,tol,1e-08,2.4142922289685225e-06,32768,0,
