framework,algorithm,phase,mode,tier,transfers,n,setting_kind,setting,sample,time_ms
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,18,0.662263
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,18,0.367345
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0078125,19,0.636546
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0078125,19,0.364776
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,0,0.921021
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,0,0.647708
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,1,0.915072
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,1,0.656855
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,2,0.923668
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,2,0.649588
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,3,0.925107
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,3,0.645496
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,4,0.921458
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,4,0.64949
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,5,0.920616
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,5,0.648699
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,6,0.923994
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,6,0.637386
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,7,0.912672
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,7,0.645724
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,8,0.916446
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,8,0.64439
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,9,4.464926
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,9,0.644445
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,10,0.898552
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,10,0.638259
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,11,0.896118
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,11,0.603772
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,12,0.911839
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,12,0.642034
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,13,0.917089
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,13,0.645956
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,14,0.919277
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,14,0.646074
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,15,0.910859
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,15,0.611388
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,16,0.905952
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,16,0.643502
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,17,0.914541
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,17,0.645284
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,18,0.949605
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,18,0.649482
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00390625,19,0.924871
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00390625,19,0.644185
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,0,1.480251
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,0,1.201945
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,1,1.484542
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,1,1.202783
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,2,1.478488
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,2,1.201724
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,3,1.494705
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,3,1.203098
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,4,4.574242
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,4,1.201716
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,5,1.514492
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,5,1.200654
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,6,1.506842
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,6,1.202212
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,7,1.491534
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,7,1.216498
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,8,1.478039
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,8,1.216357
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,9,1.474243
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,9,1.225652
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,10,1.480169
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,10,1.219573
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,11,1.476635
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,11,1.222836
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,12,1.481904
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,12,1.219763
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,13,1.484325
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,13,1.216876
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,14,1.499441
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,14,1.217412
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,15,1.493229
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,15,1.206627
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,16,1.490374
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,16,1.217099
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,17,1.47813
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,17,1.203026
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,18,1.488659
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,18,1.204998
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.001953125,19,1.478079
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.001953125,19,1.202961
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,0,2.594165
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,0,2.334026
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,1,2.614772
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,1,2.335999
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,2,2.605972
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,2,2.33385
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,3,2.589317
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,3,2.329706
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,4,2.586988
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,4,2.331348
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,5,2.589975
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,5,2.336183
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,6,2.590434
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,6,2.321575
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,7,2.591474
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,7,2.333742
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,8,2.596823
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,8,2.33165
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,9,2.599659
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,9,2.329618
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,10,2.6012
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,10,2.333201
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,11,2.603717
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,11,2.333835
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,12,2.607031
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,12,2.332133
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,13,2.615536
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,13,2.331626
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,14,2.605961
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,14,2.33101
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,15,2.602471
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,15,2.33375
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,16,2.608072
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,16,2.308046
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,17,2.578646
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,17,2.309383
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,18,2.579479
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,18,2.30914
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0009765625,19,2.581767
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0009765625,19,2.312002
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,0,4.836951
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,0,4.525605
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,1,4.822544
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,1,4.504247
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,2,4.791578
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,2,4.505952
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,3,4.791069
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,3,4.517113
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,4,4.789463
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,4,4.517222
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,5,4.783769
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,5,4.518684
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,6,4.78528
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,6,4.512462
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,7,4.795392
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,7,4.515583
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,8,4.793306
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,8,4.515314
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,9,4.794695
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,9,4.517678
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,10,4.795518
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,10,4.516444
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,11,4.786626
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,11,4.519738
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,12,4.783817
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,12,4.515159
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,13,4.790458
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,13,4.515641
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,14,4.799759
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,14,4.51687
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,15,4.781161
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,15,4.517727
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,16,4.777938
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,16,4.517031
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,17,4.819892
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,17,4.507027
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,18,6.058423
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,18,6.597914
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.00048828125,19,5.162082
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.00048828125,19,4.519755
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,0,9.224722
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,0,8.934005
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,1,9.280283
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,1,8.932627
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,2,9.227193
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,2,8.930954
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,3,9.198305
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,3,8.927328
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,4,9.19675
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,4,8.932017
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,5,9.198185
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,5,8.931672
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,6,9.191212
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,6,8.93134
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,7,9.196458
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,7,8.929778
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,8,9.209958
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,8,8.930471
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,9,9.205387
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,9,8.927062
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,10,9.202946
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,10,8.937341
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,11,9.213989
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,11,8.929185
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,12,9.208397
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,12,8.928797
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,13,9.211104
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,13,8.930646
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,14,9.201324
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,14,8.930398
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,15,9.19117
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,15,8.93024
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,16,9.206156
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,16,8.929782
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,17,9.188671
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,17,8.933565
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,18,9.201464
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,18,8.930386
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.000244140625,19,9.190516
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.000244140625,19,8.930313
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,0,18.034115
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,0,17.757157
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,1,18.029734
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,1,17.751868
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,2,18.036244
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,2,17.762204
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,3,18.035453
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,3,17.775033
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,4,18.135604
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,4,17.754875
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,5,18.122956
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,5,17.764076
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,6,18.095439
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,6,17.761151
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,7,18.046942
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,7,17.757985
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,8,18.026236
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,8,17.758647
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,9,18.033474
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,9,17.747226
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,10,18.02104
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,10,17.753915
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,11,20.689757
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,11,18.533628
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,12,18.070842
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,12,17.762714
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,13,18.054045
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,13,17.761414
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,14,18.032923
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,14,17.759323
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,15,18.039931
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,15,17.758545
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,16,18.028218
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,16,17.758117
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,17,18.022699
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,17,17.759883
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,18,18.029035
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,18,17.761678
julia,tsit5,work_precision,fixed,fixed,both,32768,dt,0.0001220703125,19,18.025483
julia,tsit5,work_precision,fixed,fixed,none,32768,dt,0.0001220703125,19,17.757611
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,0,0.474118
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,0,0.128871
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,1,0.477552
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,1,0.126908
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,2,0.477619
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,2,0.12612
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,3,0.498025
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,3,0.119287
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,4,0.42776
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,4,0.118078
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,5,0.428647
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,5,0.118274
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,6,0.391111
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,6,0.116754
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,7,0.390295
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,7,0.118322
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,8,0.422604
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,8,0.118827
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,9,0.422884
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,9,0.118363
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,10,30.747624
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,10,0.138986
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,11,0.471696
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,11,0.119161
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,12,0.464189
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,12,0.119087
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,13,0.424693
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,13,0.119454
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,14,0.422835
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,14,0.116458
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,15,0.42632
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,15,0.116921
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,16,0.423547
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,16,0.117939
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,17,0.424645
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,17,0.11677
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,18,0.39115
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,18,0.118166
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.010000000000000002,19,0.386334
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.010000000000000002,19,0.117771
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,0,0.476875
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,0,0.150303
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,1,0.483076
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,1,0.15046
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,2,0.442711
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,2,0.143117
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,3,0.435386
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,3,0.141383
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,4,0.427899
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,4,0.142
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,5,0.430298
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,5,0.145362
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,6,0.411018
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,6,0.140141
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,7,0.425988
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,7,0.140175
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,8,0.412235
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,8,0.140149
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,9,0.42194
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,9,0.141992
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,10,0.422328
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,10,0.139937
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,11,0.427393
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,11,0.140079
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,12,0.415353
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,12,0.140402
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,13,0.423269
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,13,0.140481
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,14,0.421806
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,14,0.141204
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,15,0.427269
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,15,0.142031
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,16,0.430641
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,16,0.141899
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,17,0.428683
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,17,0.140207
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,18,0.423666
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,18,0.145434
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.001,19,0.422746
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.001,19,0.140096
julia,tsit5,work_precision,adaptive,julia,both,32768,tol,0.0001,0,0.454706
julia,tsit5,work_precision,adaptive,julia,none,32768,tol,0.0001,0,0.220953
