timestamp, clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu, power.draw [W], utilization.gpu [%], clocks_event_reasons.active
2026/07/30 16:15:16.965, 1470, 6801, 70, 105.62, 100, 0x0000000000000000
2026/07/30 16:15:17.984, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:15:19.007, 1470, 6801, 70, 105.55, 100, 0x0000000000000000
2026/07/30 16:15:20.026, 1470, 6801, 70, 106.24, 100, 0x0000000000000000
2026/07/30 16:15:21.045, 1470, 6801, 70, 106.17, 100, 0x0000000000000000
2026/07/30 16:15:22.064, 1470, 6801, 70, 106.08, 100, 0x0000000000000000
2026/07/30 16:15:23.084, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:15:24.105, 1470, 6801, 70, 105.95, 100, 0x0000000000000000
2026/07/30 16:15:25.123, 1470, 6801, 70, 105.73, 100, 0x0000000000000000
2026/07/30 16:15:26.142, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:15:27.161, 1470, 6801, 70, 105.76, 100, 0x0000000000000000
2026/07/30 16:15:28.181, 1470, 6801, 70, 106.27, 100, 0x0000000000000000
2026/07/30 16:15:29.200, 1470, 6801, 70, 105.99, 100, 0x0000000000000000
2026/07/30 16:15:30.219, 1470, 6801, 70, 106.28, 100, 0x0000000000000000
2026/07/30 16:15:31.238, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:15:32.259, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:15:33.279, 1470, 6801, 70, 106.12, 100, 0x0000000000000000
2026/07/30 16:15:34.297, 1470, 6801, 70, 105.89, 100, 0x0000000000000000
2026/07/30 16:15:35.318, 1470, 6801, 70, 106.06, 100, 0x0000000000000000
2026/07/30 16:15:36.337, 1470, 6801, 70, 106.16, 100, 0x0000000000000000
2026/07/30 16:15:37.358, 1470, 6801, 70, 106.15, 100, 0x0000000000000000
2026/07/30 16:15:38.378, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:15:39.397, 1470, 6801, 70, 106.05, 100, 0x0000000000000000
2026/07/30 16:15:40.417, 1470, 6801, 70, 105.98, 100, 0x0000000000000000
2026/07/30 16:15:41.436, 1470, 6801, 70, 106.21, 100, 0x0000000000000000
2026/07/30 16:15:42.460, 1470, 6801, 70, 106.21, 100, 0x0000000000000000
2026/07/30 16:15:43.481, 1470, 6801, 70, 106.42, 100, 0x0000000000000000
2026/07/30 16:15:44.500, 1470, 6801, 70, 106.19, 100, 0x0000000000000000
2026/07/30 16:15:45.519, 1470, 6801, 70, 106.27, 100, 0x0000000000000000
2026/07/30 16:15:46.538, 1470, 6801, 70, 106.18, 100, 0x0000000000000000
2026/07/30 16:15:47.559, 1470, 6801, 70, 106.36, 100, 0x0000000000000000
2026/07/30 16:15:48.579, 1470, 6801, 70, 106.57, 100, 0x0000000000000000
2026/07/30 16:15:49.598, 1470, 6801, 70, 106.28, 100, 0x0000000000000000
2026/07/30 16:15:50.618, 1470, 6801, 70, 106.50, 100, 0x0000000000000000
2026/07/30 16:15:51.637, 1470, 6801, 70, 106.69, 100, 0x0000000000000000
2026/07/30 16:15:52.657, 1470, 6801, 70, 106.53, 100, 0x0000000000000000
2026/07/30 16:15:53.676, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:15:54.695, 1470, 6801, 70, 106.03, 100, 0x0000000000000000
2026/07/30 16:15:55.715, 1470, 6801, 70, 106.14, 100, 0x0000000000000000
2026/07/30 16:15:56.736, 1470, 6801, 70, 106.31, 100, 0x0000000000000000
2026/07/30 16:15:57.756, 1470, 6801, 70, 106.32, 100, 0x0000000000000000
2026/07/30 16:15:58.774, 1470, 6801, 70, 106.40, 100, 0x0000000000000000
2026/07/30 16:15:59.794, 1470, 6801, 70, 106.31, 100, 0x0000000000000000
2026/07/30 16:16:00.812, 1470, 6801, 70, 106.47, 100, 0x0000000000000000
2026/07/30 16:16:01.832, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:16:02.851, 1470, 6801, 70, 106.59, 100, 0x0000000000000000
2026/07/30 16:16:03.870, 1470, 6801, 70, 106.88, 100, 0x0000000000000000
2026/07/30 16:16:04.890, 1470, 6801, 70, 106.17, 100, 0x0000000000000000
2026/07/30 16:16:05.911, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:16:06.931, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:16:07.951, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:16:08.969, 1470, 6801, 70, 106.48, 100, 0x0000000000000000
2026/07/30 16:16:09.989, 1470, 6801, 70, 106.22, 100, 0x0000000000000000
2026/07/30 16:16:11.009, 1470, 6801, 70, 105.94, 100, 0x0000000000000000
2026/07/30 16:16:12.028, 1470, 6801, 70, 105.71, 100, 0x0000000000000000
2026/07/30 16:16:13.046, 1470, 6801, 70, 106.30, 100, 0x0000000000000000
2026/07/30 16:16:14.066, 1470, 6801, 70, 106.00, 100, 0x0000000000000000
2026/07/30 16:16:15.087, 1470, 6801, 70, 106.26, 100, 0x0000000000000000
2026/07/30 16:16:16.107, 1470, 6801, 70, 106.43, 100, 0x0000000000000000
2026/07/30 16:16:17.126, 1470, 6801, 70, 105.89, 100, 0x0000000000000000
2026/07/30 16:16:18.145, 1470, 6801, 70, 105.93, 100, 0x0000000000000000
2026/07/30 16:16:19.164, 1470, 6801, 70, 106.33, 100, 0x0000000000000000
2026/07/30 16:16:20.185, 1470, 6801, 70, 105.79, 100, 0x0000000000000000
2026/07/30 16:16:21.203, 1470, 6801, 70, 106.37, 100, 0x0000000000000000
2026/07/30 16:16:22.226, 1470, 6801, 70, 106.18, 100, 0x0000000000000000
2026/07/30 16:16:23.245, 1470, 6801, 70, 106.10, 100, 0x0000000000000000
2026/07/30 16:16:24.265, 1470, 6801, 70, 106.26, 100, 0x0000000000000000
2026/07/30 16:16:25.284, 1470, 6801, 70, 106.03, 100, 0x0000000000000000
2026/07/30 16:16:26.305, 1470, 6801, 70, 106.02, 100, 0x0000000000000000
2026/07/30 16:16:27.323, 1470, 6801, 70, 106.25, 100, 0x0000000000000000
2026/07/30 16:16:28.345, 1470, 6801, 70, 106.31, 100, 0x0000000000000000
2026/07/30 16:16:29.364, 1470, 6801, 70, 106.24, 100, 0x0000000000000000
2026/07/30 16:16:30.383, 1470, 6801, 70, 106.45, 100, 0x0000000000000000
2026/07/30 16:16:31.402, 1470, 6801, 70, 105.97, 100, 0x0000000000000000
2026/07/30 16:16:32.423, 1470, 6801, 70, 106.03, 100, 0x0000000000000000
2026/07/30 16:16:33.443, 1470, 6801, 70, 106.18, 100, 0x0000000000000000
2026/07/30 16:16:34.467, 1470, 6801, 70, 106.10, 100, 0x0000000000000000
2026/07/30 16:16:35.486, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:16:36.506, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:16:37.525, 1470, 6801, 70, 105.84, 100, 0x0000000000000000
2026/07/30 16:16:38.545, 1470, 6801, 70, 106.25, 100, 0x0000000000000000
2026/07/30 16:16:39.565, 1470, 6801, 70, 105.96, 100, 0x0000000000000000
2026/07/30 16:16:40.583, 1470, 6801, 70, 105.98, 100, 0x0000000000000000
2026/07/30 16:16:41.602, 1470, 6801, 70, 106.33, 100, 0x0000000000000000
2026/07/30 16:16:42.623, 1470, 6801, 70, 106.14, 100, 0x0000000000000000
2026/07/30 16:16:43.643, 1470, 6801, 70, 106.01, 100, 0x0000000000000000
2026/07/30 16:16:44.661, 1470, 6801, 70, 105.98, 100, 0x0000000000000000
2026/07/30 16:16:45.681, 1470, 6801, 70, 106.34, 100, 0x0000000000000000
2026/07/30 16:16:46.701, 1470, 6801, 70, 106.04, 100, 0x0000000000000000
2026/07/30 16:16:47.722, 1470, 6801, 70, 106.18, 100, 0x0000000000000000
2026/07/30 16:16:48.742, 1470, 6801, 70, 106.41, 100, 0x0000000000000000
2026/07/30 16:16:49.761, 1470, 6801, 70, 106.08, 100, 0x0000000000000000
2026/07/30 16:16:50.780, 1470, 6801, 70, 105.75, 100, 0x0000000000000000
2026/07/30 16:16:51.799, 1470, 6801, 70, 106.05, 100, 0x0000000000000000
2026/07/30 16:16:52.819, 1470, 6801, 70, 106.36, 100, 0x0000000000000000
2026/07/30 16:16:53.838, 1470, 6801, 70, 106.05, 100, 0x0000000000000000
2026/07/30 16:16:54.857, 1470, 6801, 70, 106.00, 100, 0x0000000000000000
2026/07/30 16:16:55.875, 1470, 6801, 70, 106.33, 100, 0x0000000000000000
2026/07/30 16:16:56.896, 1470, 6801, 70, 105.76, 100, 0x0000000000000000
2026/07/30 16:16:57.915, 1470, 6801, 70, 106.32, 100, 0x0000000000000000
2026/07/30 16:16:58.933, 1470, 6801, 70, 106.42, 100, 0x0000000000000000
2026/07/30 16:16:59.952, 1470, 6801, 70, 106.47, 100, 0x0000000000000000
2026/07/30 16:17:00.973, 1470, 6801, 70, 106.02, 100, 0x0000000000000000
2026/07/30 16:17:01.993, 1470, 6801, 70, 105.43, 100, 0x0000000000000000
2026/07/30 16:17:03.012, 1470, 6801, 70, 105.72, 100, 0x0000000000000000
2026/07/30 16:17:04.031, 1470, 6801, 70, 105.80, 100, 0x0000000000000000
2026/07/30 16:17:05.050, 1470, 6801, 70, 105.93, 100, 0x0000000000000000
2026/07/30 16:17:06.070, 1470, 6801, 70, 105.74, 100, 0x0000000000000000
2026/07/30 16:17:07.088, 1470, 6801, 70, 105.85, 100, 0x0000000000000000
2026/07/30 16:17:08.109, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:17:09.129, 1470, 6801, 70, 105.70, 100, 0x0000000000000000
2026/07/30 16:17:10.150, 1470, 6801, 70, 106.25, 100, 0x0000000000000000
2026/07/30 16:17:11.170, 1470, 6801, 70, 105.41, 100, 0x0000000000000000
2026/07/30 16:17:12.189, 1470, 6801, 70, 105.66, 100, 0x0000000000000000
2026/07/30 16:17:13.208, 1470, 6801, 70, 105.55, 100, 0x0000000000000000
2026/07/30 16:17:14.227, 1470, 6801, 70, 105.83, 100, 0x0000000000000000
2026/07/30 16:17:15.248, 1470, 6801, 70, 105.99, 100, 0x0000000000000000
2026/07/30 16:17:16.267, 1470, 6801, 70, 105.98, 100, 0x0000000000000000
2026/07/30 16:17:17.285, 1470, 6801, 70, 105.36, 100, 0x0000000000000000
2026/07/30 16:17:18.306, 1470, 6801, 70, 105.68, 100, 0x0000000000000000
2026/07/30 16:17:19.326, 1470, 6801, 70, 105.97, 100, 0x0000000000000000
2026/07/30 16:17:20.345, 1470, 6801, 70, 105.75, 100, 0x0000000000000000
2026/07/30 16:17:21.364, 1470, 6801, 70, 106.28, 100, 0x0000000000000000
2026/07/30 16:17:22.383, 1470, 6801, 70, 105.89, 100, 0x0000000000000000
2026/07/30 16:17:23.403, 1470, 6801, 70, 105.74, 100, 0x0000000000000000
2026/07/30 16:17:24.422, 1470, 6801, 70, 105.53, 100, 0x0000000000000000
2026/07/30 16:17:25.444, 1470, 6801, 70, 105.87, 100, 0x0000000000000000
2026/07/30 16:17:26.464, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:17:27.485, 1470, 6801, 70, 105.61, 100, 0x0000000000000000
2026/07/30 16:17:28.505, 1470, 6801, 70, 105.49, 100, 0x0000000000000000
2026/07/30 16:17:29.523, 1470, 6801, 70, 105.71, 100, 0x0000000000000000
2026/07/30 16:17:30.543, 1470, 6801, 70, 105.51, 100, 0x0000000000000000
2026/07/30 16:17:31.562, 1470, 6801, 70, 105.92, 100, 0x0000000000000000
2026/07/30 16:17:32.581, 1470, 6801, 70, 105.48, 100, 0x0000000000000000
2026/07/30 16:17:33.600, 1470, 6801, 70, 106.21, 100, 0x0000000000000000
2026/07/30 16:17:34.619, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:17:35.638, 1470, 6801, 70, 105.89, 100, 0x0000000000000000
2026/07/30 16:17:36.657, 1470, 6801, 70, 106.44, 100, 0x0000000000000000
2026/07/30 16:17:37.677, 1470, 6801, 70, 105.90, 100, 0x0000000000000000
2026/07/30 16:17:38.698, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:17:39.716, 1470, 6801, 70, 105.90, 100, 0x0000000000000000
2026/07/30 16:17:40.737, 1470, 6801, 70, 105.85, 100, 0x0000000000000000
2026/07/30 16:17:41.756, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:17:42.774, 1470, 6801, 70, 106.14, 100, 0x0000000000000000
2026/07/30 16:17:43.794, 1470, 6801, 70, 106.09, 100, 0x0000000000000000
2026/07/30 16:17:44.814, 1470, 6801, 70, 106.12, 100, 0x0000000000000000
2026/07/30 16:17:45.834, 1470, 6801, 70, 106.21, 100, 0x0000000000000000
2026/07/30 16:17:46.853, 1470, 6801, 70, 106.14, 100, 0x0000000000000000
2026/07/30 16:17:47.872, 1470, 6801, 70, 105.63, 100, 0x0000000000000000
2026/07/30 16:17:48.891, 1470, 6801, 70, 106.04, 100, 0x0000000000000000
2026/07/30 16:17:49.911, 1470, 6801, 70, 105.86, 100, 0x0000000000000000
2026/07/30 16:17:50.930, 1470, 6801, 70, 105.89, 100, 0x0000000000000000
2026/07/30 16:17:51.949, 1470, 6801, 70, 106.03, 100, 0x0000000000000000
2026/07/30 16:17:52.970, 1470, 6801, 70, 106.24, 100, 0x0000000000000000
2026/07/30 16:17:53.989, 1470, 6801, 70, 105.97, 100, 0x0000000000000000
2026/07/30 16:17:55.009, 1470, 6801, 70, 105.92, 100, 0x0000000000000000
2026/07/30 16:17:56.028, 1470, 6801, 70, 105.91, 100, 0x0000000000000000
2026/07/30 16:17:57.046, 1470, 6801, 70, 105.53, 100, 0x0000000000000000
2026/07/30 16:17:58.066, 1470, 6801, 70, 105.59, 100, 0x0000000000000000
2026/07/30 16:17:59.087, 1470, 6801, 70, 105.88, 100, 0x0000000000000000
2026/07/30 16:18:00.106, 1470, 6801, 70, 101.34, 100, 0x0000000000000000
2026/07/30 16:18:01.125, 1470, 6801, 70, 105.53, 100, 0x0000000000000000
2026/07/30 16:18:02.145, 1470, 6801, 70, 105.64, 100, 0x0000000000000000
2026/07/30 16:18:03.166, 1470, 6801, 70, 105.81, 100, 0x0000000000000000
2026/07/30 16:18:04.185, 1470, 6801, 70, 105.73, 100, 0x0000000000000000
2026/07/30 16:18:05.204, 1470, 6801, 70, 105.87, 100, 0x0000000000000000
2026/07/30 16:18:06.223, 1470, 6801, 70, 105.83, 100, 0x0000000000000000
2026/07/30 16:18:07.242, 1470, 6801, 70, 105.40, 100, 0x0000000000000000
2026/07/30 16:18:08.262, 1470, 6801, 70, 105.57, 100, 0x0000000000000000
2026/07/30 16:18:09.281, 1470, 6801, 70, 105.90, 100, 0x0000000000000000
2026/07/30 16:18:10.301, 1470, 6801, 70, 105.82, 100, 0x0000000000000000
2026/07/30 16:18:11.320, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:18:12.340, 1470, 6801, 70, 106.03, 100, 0x0000000000000000
2026/07/30 16:18:13.359, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:18:14.377, 1470, 6801, 70, 106.06, 100, 0x0000000000000000
2026/07/30 16:18:15.398, 1470, 6801, 70, 105.82, 100, 0x0000000000000000
2026/07/30 16:18:16.418, 1470, 6801, 70, 105.70, 100, 0x0000000000000000
2026/07/30 16:18:17.439, 1470, 6801, 70, 105.96, 100, 0x0000000000000000
2026/07/30 16:18:18.457, 1470, 6801, 70, 106.37, 100, 0x0000000000000000
2026/07/30 16:18:19.481, 1470, 6801, 70, 106.32, 100, 0x0000000000000000
2026/07/30 16:18:20.499, 1470, 6801, 70, 106.49, 100, 0x0000000000000000
2026/07/30 16:18:21.519, 1470, 6801, 70, 106.32, 100, 0x0000000000000000
2026/07/30 16:18:22.538, 1470, 6801, 70, 106.36, 100, 0x0000000000000000
2026/07/30 16:18:23.557, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:18:24.578, 1470, 6801, 70, 106.72, 100, 0x0000000000000000
2026/07/30 16:18:25.598, 1470, 6801, 70, 106.35, 100, 0x0000000000000000
2026/07/30 16:18:26.616, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:18:27.636, 1470, 6801, 70, 106.64, 100, 0x0000000000000000
2026/07/30 16:18:28.657, 1470, 6801, 70, 106.27, 100, 0x0000000000000000
2026/07/30 16:18:29.678, 1470, 6801, 70, 106.46, 100, 0x0000000000000000
2026/07/30 16:18:30.698, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:18:31.717, 1470, 6801, 70, 106.16, 100, 0x0000000000000000
2026/07/30 16:18:32.736, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:18:33.756, 1470, 6801, 70, 105.92, 100, 0x0000000000000000
2026/07/30 16:18:34.777, 1470, 6801, 70, 106.12, 100, 0x0000000000000000
2026/07/30 16:18:35.797, 1470, 6801, 70, 105.97, 100, 0x0000000000000000
2026/07/30 16:18:36.815, 1470, 6801, 70, 106.26, 100, 0x0000000000000000
2026/07/30 16:18:37.834, 1470, 6801, 70, 105.98, 100, 0x0000000000000000
2026/07/30 16:18:38.853, 1470, 6801, 70, 105.95, 100, 0x0000000000000000
2026/07/30 16:18:39.874, 1470, 6801, 70, 106.04, 100, 0x0000000000000000
2026/07/30 16:18:40.894, 1470, 6801, 70, 106.04, 100, 0x0000000000000000
2026/07/30 16:18:41.912, 1470, 6801, 70, 105.97, 100, 0x0000000000000000
2026/07/30 16:18:42.932, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:18:43.952, 1470, 6801, 70, 106.36, 100, 0x0000000000000000
2026/07/30 16:18:44.974, 1470, 6801, 70, 106.25, 100, 0x0000000000000000
2026/07/30 16:18:45.992, 1470, 6801, 70, 106.42, 100, 0x0000000000000000
2026/07/30 16:18:47.012, 1470, 6801, 70, 106.27, 100, 0x0000000000000000
2026/07/30 16:18:48.031, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:18:49.052, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:18:50.072, 1470, 6801, 70, 106.49, 100, 0x0000000000000000
2026/07/30 16:18:51.090, 1470, 6801, 70, 106.32, 100, 0x0000000000000000
2026/07/30 16:18:52.110, 1470, 6801, 70, 106.19, 100, 0x0000000000000000
2026/07/30 16:18:53.131, 1470, 6801, 70, 106.58, 100, 0x0000000000000000
2026/07/30 16:18:54.150, 1470, 6801, 70, 106.36, 100, 0x0000000000000000
2026/07/30 16:18:55.169, 1470, 6801, 70, 106.70, 100, 0x0000000000000000
2026/07/30 16:18:56.188, 1470, 6801, 70, 105.91, 100, 0x0000000000000000
2026/07/30 16:18:57.207, 1470, 6801, 70, 106.09, 100, 0x0000000000000000
2026/07/30 16:18:58.226, 1470, 6801, 70, 106.31, 100, 0x0000000000000000
2026/07/30 16:18:59.246, 1470, 6801, 70, 106.19, 100, 0x0000000000000000
2026/07/30 16:19:00.265, 1470, 6801, 70, 105.67, 100, 0x0000000000000000
2026/07/30 16:19:01.285, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:19:02.304, 1470, 6801, 70, 106.46, 100, 0x0000000000000000
2026/07/30 16:19:03.324, 1470, 6801, 70, 105.96, 100, 0x0000000000000000
2026/07/30 16:19:04.343, 1470, 6801, 70, 106.30, 100, 0x0000000000000000
2026/07/30 16:19:05.362, 1470, 6801, 70, 106.29, 100, 0x0000000000000000
2026/07/30 16:19:06.381, 1470, 6801, 70, 106.03, 100, 0x0000000000000000
2026/07/30 16:19:07.402, 1470, 6801, 70, 105.91, 100, 0x0000000000000000
2026/07/30 16:19:08.421, 1470, 6801, 70, 105.36, 100, 0x0000000000000000
2026/07/30 16:19:09.440, 1470, 6801, 70, 106.30, 100, 0x0000000000000000
2026/07/30 16:19:10.459, 1470, 6801, 70, 106.39, 100, 0x0000000000000000
2026/07/30 16:19:11.481, 1470, 6801, 70, 106.31, 100, 0x0000000000000000
2026/07/30 16:19:12.502, 1470, 6801, 70, 106.49, 100, 0x0000000000000000
2026/07/30 16:19:13.522, 1470, 6801, 70, 105.97, 100, 0x0000000000000000
2026/07/30 16:19:14.540, 1470, 6801, 70, 106.48, 100, 0x0000000000000000
2026/07/30 16:19:15.559, 1470, 6801, 70, 106.31, 100, 0x0000000000000000
2026/07/30 16:19:16.580, 1470, 6801, 70, 106.29, 100, 0x0000000000000000
2026/07/30 16:19:17.599, 1470, 6801, 70, 106.17, 100, 0x0000000000000000
2026/07/30 16:19:18.618, 1470, 6801, 70, 105.86, 100, 0x0000000000000000
2026/07/30 16:19:19.638, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:19:20.658, 1470, 6801, 70, 105.73, 100, 0x0000000000000000
2026/07/30 16:19:21.677, 1470, 6801, 70, 105.91, 100, 0x0000000000000000
2026/07/30 16:19:22.696, 1470, 6801, 70, 106.38, 100, 0x0000000000000000
2026/07/30 16:19:23.715, 1470, 6801, 70, 106.40, 100, 0x0000000000000000
2026/07/30 16:19:24.735, 1470, 6801, 70, 106.09, 100, 0x0000000000000000
2026/07/30 16:19:25.753, 1470, 6801, 70, 106.21, 100, 0x0000000000000000
2026/07/30 16:19:26.773, 1470, 6801, 70, 106.19, 100, 0x0000000000000000
2026/07/30 16:19:27.792, 1470, 6801, 70, 106.08, 100, 0x0000000000000000
2026/07/30 16:19:28.812, 1470, 6801, 70, 106.03, 100, 0x0000000000000000
2026/07/30 16:19:29.831, 1470, 6801, 70, 105.66, 100, 0x0000000000000000
2026/07/30 16:19:30.850, 1470, 6801, 70, 105.85, 100, 0x0000000000000000
2026/07/30 16:19:31.871, 1470, 6801, 70, 105.77, 100, 0x0000000000000000
2026/07/30 16:19:32.891, 1470, 6801, 70, 105.67, 100, 0x0000000000000000
2026/07/30 16:19:33.911, 1470, 6801, 70, 105.62, 100, 0x0000000000000000
2026/07/30 16:19:34.930, 1470, 6801, 70, 105.93, 100, 0x0000000000000000
2026/07/30 16:19:35.949, 1470, 6801, 70, 105.85, 100, 0x0000000000000000
2026/07/30 16:19:36.968, 1470, 6801, 70, 105.72, 100, 0x0000000000000000
2026/07/30 16:19:37.990, 1470, 6801, 70, 105.88, 100, 0x0000000000000000
2026/07/30 16:19:39.009, 1470, 6801, 70, 106.49, 100, 0x0000000000000000
2026/07/30 16:19:40.028, 1470, 6801, 70, 105.79, 100, 0x0000000000000000
2026/07/30 16:19:41.048, 1470, 6801, 70, 106.20, 100, 0x0000000000000000
2026/07/30 16:19:42.067, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:19:43.087, 1470, 6801, 70, 106.11, 100, 0x0000000000000000
2026/07/30 16:19:44.107, 1470, 6801, 70, 106.32, 100, 0x0000000000000000
2026/07/30 16:19:45.127, 1470, 6801, 70, 105.72, 100, 0x0000000000000000
2026/07/30 16:19:46.147, 1470, 6801, 70, 105.84, 100, 0x0000000000000000
2026/07/30 16:19:47.166, 1470, 6801, 70, 106.22, 100, 0x0000000000000000
2026/07/30 16:19:48.186, 1470, 6801, 70, 105.84, 100, 0x0000000000000000
2026/07/30 16:19:49.204, 1470, 6801, 70, 105.64, 100, 0x0000000000000000
2026/07/30 16:19:50.223, 1470, 6801, 70, 105.14, 100, 0x0000000000000000
2026/07/30 16:19:51.242, 1470, 6801, 70, 105.71, 100, 0x0000000000000000
2026/07/30 16:19:52.262, 1470, 6801, 70, 105.94, 100, 0x0000000000000000
2026/07/30 16:19:53.280, 1470, 6801, 70, 106.23, 100, 0x0000000000000000
2026/07/30 16:19:54.299, 1470, 6801, 70, 105.78, 100, 0x0000000000000000
2026/07/30 16:19:55.319, 1470, 6801, 70, 105.80, 100, 0x0000000000000000
2026/07/30 16:19:56.340, 1470, 6801, 70, 105.92, 100, 0x0000000000000000
2026/07/30 16:19:57.361, 1470, 6801, 70, 105.53, 100, 0x0000000000000000
2026/07/30 16:19:58.379, 1470, 6801, 70, 105.94, 100, 0x0000000000000000
2026/07/30 16:19:59.398, 1470, 6801, 70, 105.43, 100, 0x0000000000000000
2026/07/30 16:20:00.418, 1470, 6801, 70, 105.83, 100, 0x0000000000000000
2026/07/30 16:20:01.439, 1470, 6801, 70, 106.29, 100, 0x0000000000000000
2026/07/30 16:20:02.459, 1470, 6801, 70, 106.24, 100, 0x0000000000000000
2026/07/30 16:20:03.478, 1470, 6801, 70, 106.24, 100, 0x0000000000000000
2026/07/30 16:20:04.502, 1470, 6801, 70, 106.08, 100, 0x0000000000000000
2026/07/30 16:20:05.522, 1470, 6801, 70, 106.02, 100, 0x0000000000000000
2026/07/30 16:20:06.541, 1470, 6801, 70, 106.34, 100, 0x0000000000000000
2026/07/30 16:20:07.562, 1470, 6801, 70, 105.84, 100, 0x0000000000000000
2026/07/30 16:20:08.581, 1470, 6801, 70, 106.17, 100, 0x0000000000000000
2026/07/30 16:20:09.600, 1470, 6801, 70, 105.82, 100, 0x0000000000000000
2026/07/30 16:20:10.619, 1470, 6801, 70, 105.89, 100, 0x0000000000000000
2026/07/30 16:20:11.640, 1470, 6801, 70, 106.06, 100, 0x0000000000000000
2026/07/30 16:20:12.660, 1470, 6801, 70, 105.52, 100, 0x0000000000000000
2026/07/30 16:20:13.678, 1470, 6801, 70, 106.07, 100, 0x0000000000000000
2026/07/30 16:20:14.698, 1470, 6801, 70, 105.88, 100, 0x0000000000000000
2026/07/30 16:20:15.717, 1470, 6801, 70, 105.66, 100, 0x0000000000000000
2026/07/30 16:20:16.738, 1470, 6801, 70, 105.77, 100, 0x0000000000000000
2026/07/30 16:20:17.756, 1470, 6801, 70, 105.64, 100, 0x0000000000000000
2026/07/30 16:20:18.775, 1470, 6801, 70, 105.74, 100, 0x0000000000000000
2026/07/30 16:20:19.795, 1470, 6801, 70, 105.84, 100, 0x0000000000000000
2026/07/30 16:20:20.816, 1470, 6801, 70, 106.00, 100, 0x0000000000000000
2026/07/30 16:20:21.837, 1470, 6801, 70, 105.66, 100, 0x0000000000000000
2026/07/30 16:20:22.856, 1470, 6801, 70, 105.71, 100, 0x0000000000000000
2026/07/30 16:20:23.880, 1470, 6801, 70, 105.60, 100, 0x0000000000000000
2026/07/30 16:20:24.899, 1470, 6801, 70, 105.55, 100, 0x0000000000000000
2026/07/30 16:20:25.920, 1470, 6801, 70, 105.61, 100, 0x0000000000000000
2026/07/30 16:20:26.938, 1470, 6801, 70, 105.30, 100, 0x0000000000000000
2026/07/30 16:20:27.958, 1470, 6801, 70, 105.46, 100, 0x0000000000000000
2026/07/30 16:20:28.977, 1470, 6801, 70, 105.26, 100, 0x0000000000000000
2026/07/30 16:20:30.001, 1470, 6801, 70, 105.37, 100, 0x0000000000000000
2026/07/30 16:20:31.021, 1470, 6801, 70, 105.67, 100, 0x0000000000000000
2026/07/30 16:20:32.039, 1470, 6801, 70, 105.25, 100, 0x0000000000000000
2026/07/30 16:20:33.059, 1470, 6801, 70, 105.46, 100, 0x0000000000000000
2026/07/30 16:20:34.079, 1470, 6801, 70, 105.26, 100, 0x0000000000000000
2026/07/30 16:20:35.099, 1470, 6801, 70, 105.39, 100, 0x0000000000000000
2026/07/30 16:20:36.118, 1470, 6801, 70, 105.82, 100, 0x0000000000000000
2026/07/30 16:20:37.136, 1470, 6801, 70, 105.65, 100, 0x0000000000000000
2026/07/30 16:20:38.155, 1470, 6801, 70, 105.86, 100, 0x0000000000000000
