traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
295,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
296,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57055465e-13
297,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
298,0,1.40129846e-45,6.57090105e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,1.40129846e-45,6.57113198e-13,0.00100000005,0,0,0,0
300,0,0,0,0,1.40129846e-45,6.57124691e-13,0.00100000005,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57147785e-13,0.00100000005,0
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,6.57182425e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
304,0,0,0,0,0,0,0,6.57205518e-13,0.00100000005,0,0,0,0,0,0
305,0,0,1.40129846e-45,6.57217065e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57240159e-13,0.00100000005,0,0,0
307,0,0,0,0,0,1.40129846e-45,6.57251705e-13,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57274799e-13,0.00100000005
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1.40129846e-45,6.57309439e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,1.40129846e-45,6.57332533e-13,0.00100000005,0,0,0,0,0
312,0,0,0,1.40129846e-45,6.57344079e-13,0.00100000005,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57367173e-13,0.00100000005,0,0
314,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
315,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57401813e-13
316,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
317,0,1.40129846e-45,6.57436453e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,1.40129846e-45,6.57459601e-13,0.00100000005,0,0,0,0
319,0,0,0,0,1.40129846e-45,6.57471148e-13,0.00100000005,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57494241e-13,0.00100000005,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,6.57528882e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
323,0,0,0,0,0,0,0,6.57551975e-13,0.00100000005,0,0,0,0,0,0
324,0,0,1.40129846e-45,6.57563522e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57586615e-13,0.00100000005,0,0,0
326,0,0,0,0,0,1.40129846e-45,6.57598162e-13,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.5762131e-13,0.00100000005
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1.40129846e-45,6.5765595e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,1.40129846e-45,6.57679044e-13,0.00100000005,0,0,0,0,0
331,0,0,0,1.40129846e-45,6.5769059e-13,0.00100000005,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57713738e-13,0.00100000005,0,0
333,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
334,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57748378e-13
335,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
336,0,1.40129846e-45,6.57783073e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,1.40129846e-45,6.57806166e-13,0.00100000005,0,0,0,0
338,0,0,0,0,1.40129846e-45,6.57817713e-13,0.00100000005,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57840807e-13,0.00100000005,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,6.57875501e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
342,0,0,0,0,0,0,0,6.57898595e-13,0.00100000005,0,0,0,0,0,0
343,0,0,1.40129846e-45,6.57910196e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57933289e-13,0.00100000005,0,0,0
345,0,0,0,0,0,1.40129846e-45,6.57944836e-13,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.57967983e-13,0.00100000005
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1.40129846e-45,6.58002624e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,1.40129846e-45,6.58025771e-13,0.00100000005,0,0,0,0,0
350,0,0,0,1.40129846e-45,6.58037318e-13,0.00100000005,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58060466e-13,0.00100000005,0,0
352,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
353,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58095106e-13
354,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
355,0,1.40129846e-45,6.58129801e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,1.40129846e-45,6.58152948e-13,0.00100000005,0,0,0,0
357,0,0,0,0,1.40129846e-45,6.58164495e-13,0.00100000005,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58187643e-13,0.00100000005,0
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,6.58222283e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
361,0,0,0,0,0,0,0,6.58245431e-13,0.00100000005,0,0,0,0,0,0
362,0,0,1.40129846e-45,6.58256978e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58280125e-13,0.00100000005,0,0,0
364,0,0,0,0,0,1.40129846e-45,6.58291672e-13,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.5831482e-13,0.00100000005
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1.40129846e-45,6.58349514e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,1.40129846e-45,6.58372662e-13,0.00100000005,0,0,0,0,0
369,0,0,0,1.40129846e-45,6.58384209e-13,0.00100000005,0,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58407356e-13,0.00100000005,0,0
371,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
372,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58442051e-13
373,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
374,0,1.40129846e-45,6.58476745e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,1.40129846e-45,6.58499893e-13,0.00100000005,0,0,0,0
376,0,0,0,0,1.40129846e-45,6.5851144e-13,0.00100000005,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58534588e-13,0.00100000005,0
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,6.58569282e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
380,0,0,0,0,0,0,0,6.5859243e-13,0.00100000005,0,0,0,0,0,0
381,0,0,1.40129846e-45,6.58604031e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
382,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58627124e-13,0.00100000005,0,0,0
383,0,0,0,0,0,1.40129846e-45,6.58638725e-13,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58661873e-13,0.00100000005
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1.40129846e-45,6.58696567e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,1.40129846e-45,6.58719715e-13,0.00100000005,0,0,0,0,0
388,0,0,0,1.40129846e-45,6.58731262e-13,0.00100000005,0,0,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.5875441e-13,0.00100000005,0,0
390,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
391,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58789158e-13
392,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
393,0,1.40129846e-45,6.58823853e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0,1.40129846e-45,6.58847e-13,0.00100000005,0,0,0,0
395,0,0,0,0,1.40129846e-45,6.58858601e-13,0.00100000005,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.58881749e-13,0.00100000005,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,6.58916444e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
399,0,0,0,0,0,0,0,6.58939591e-13,0.00100000005,0,0,0,0,0,0
400,0,0,1.40129846e-45,6.58951192e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.5897434e-13,0.00100000005,0,0,0
402,0,0,0,0,0,1.40129846e-45,6.58985941e-13,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59009089e-13,0.00100000005
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1.40129846e-45,6.59043783e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,1.40129846e-45,6.59066985e-13,0.00100000005,0,0,0,0,0
407,0,0,0,1.40129846e-45,6.59078532e-13,0.00100000005,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59101679e-13,0.00100000005,0,0
409,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
410,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59136428e-13
411,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
412,0,1.40129846e-45,6.59171177e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0,1.40129846e-45,6.59194325e-13,0.00100000005,0,0,0,0
414,0,0,0,0,1.40129846e-45,6.59205926e-13,0.00100000005,0,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59229073e-13,0.00100000005,0
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,6.59263822e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
418,0,0,0,0,0,0,0,6.5928697e-13,0.00100000005,0,0,0,0,0,0
419,0,0,1.40129846e-45,6.59298571e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59321718e-13,0.00100000005,0,0,0
421,0,0,0,0,0,1.40129846e-45,6.59333319e-13,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59356467e-13,0.00100000005
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1.40129846e-45,6.59391216e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,1.40129846e-45,6.59414418e-13,0.00100000005,0,0,0,0,0
426,0,0,0,1.40129846e-45,6.59425964e-13,0.00100000005,0,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59449166e-13,0.00100000005,0,0
428,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
429,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59483915e-13
430,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
431,0,1.40129846e-45,6.59518664e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0,1.40129846e-45,6.59541811e-13,0.00100000005,0,0,0,0
433,0,0,0,0,1.40129846e-45,6.59553412e-13,0.00100000005,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59576614e-13,0.00100000005,0
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,6.59611363e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
437,0,0,0,0,0,0,0,6.59634511e-13,0.00100000005,0,0,0,0,0,0
438,0,0,1.40129846e-45,6.59646112e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59669314e-13,0.00100000005,0,0,0
440,0,0,0,0,0,1.40129846e-45,6.59680914e-13,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59704062e-13,0.00100000005
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,1.40129846e-45,6.59738811e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,1.40129846e-45,6.59762013e-13,0.00100000005,0,0,0,0,0
445,0,0,0,1.40129846e-45,6.59773614e-13,0.00100000005,0,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59796761e-13,0.00100000005,0,0
447,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
448,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59831564e-13
449,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
450,0,1.40129846e-45,6.59866313e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,1.40129846e-45,6.59889515e-13,0.00100000005,0,0,0,0
452,0,0,0,0,1.40129846e-45,6.59901116e-13,0.00100000005,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.59924318e-13,0.00100000005,0
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,6.59959067e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
456,0,0,0,0,0,0,0,6.59982268e-13,0.00100000005,0,0,0,0,0,0
457,0,0,1.40129846e-45,6.59993869e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60017071e-13,0.00100000005,0,0,0
459,0,0,0,0,0,1.40129846e-45,6.60028618e-13,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6005182e-13,0.00100000005
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1.40129846e-45,6.60086623e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,1.40129846e-45,6.60109825e-13,0.00100000005,0,0,0,0,0
464,0,0,0,1.40129846e-45,6.60121426e-13,0.00100000005,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60144628e-13,0.00100000005,0,0
466,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
467,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60179376e-13
468,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
469,0,1.40129846e-45,6.60214179e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,1.40129846e-45,6.60237381e-13,0.00100000005,0,0,0,0
471,0,0,0,0,1.40129846e-45,6.60248982e-13,0.00100000005,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60272184e-13,0.00100000005,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,6.60306987e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
475,0,0,0,0,0,0,0,6.60330189e-13,0.00100000005,0,0,0,0,0,0
476,0,0,1.40129846e-45,6.6034179e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60364992e-13,0.00100000005,0,0,0
478,0,0,0,0,0,1.40129846e-45,6.60376593e-13,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60399795e-13,0.00100000005
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,1.40129846e-45,6.60434598e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,1.40129846e-45,6.604578e-13,0.00100000005,0,0,0,0,0
483,0,0,0,1.40129846e-45,6.60469401e-13,0.00100000005,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60492602e-13,0.00100000005,0,0
485,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
486,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60527405e-13
487,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
488,0,1.40129846e-45,6.60562208e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0,1.40129846e-45,6.60585464e-13,0.00100000005,0,0,0,0
490,0,0,0,0,1.40129846e-45,6.60597065e-13,0.00100000005,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60620267e-13,0.00100000005,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,6.6065507e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
494,0,0,0,0,0,0,0,6.60678272e-13,0.00100000005,0,0,0,0,0,0
495,0,0,1.40129846e-45,6.60689873e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60713129e-13,0.00100000005,0,0,0
497,0,0,0,0,0,1.40129846e-45,6.6072473e-13,0,0,0,0,0,0,0,0
498,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60747932e-13,0.00100000005
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,1.40129846e-45,6.60782735e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,1.40129846e-45,6.60805991e-13,0.00100000005,0,0,0,0,0
502,0,0,0,1.40129846e-45,6.60817592e-13,0.00100000005,0,0,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60840794e-13,0.00100000005,0,0
504,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
505,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60875597e-13
506,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
507,0,1.40129846e-45,6.60910454e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
508,0,0,0,0,0,0,0,0,1.40129846e-45,6.60933656e-13,0.00100000005,0,0,0,0
509,0,0,0,0,1.40129846e-45,6.60945257e-13,0.00100000005,0,0,0,0,0,0,0,0
510,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.60968513e-13,0.00100000005,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,6.61003316e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
513,0,0,0,0,0,0,0,6.61026572e-13,0.00100000005,0,0,0,0,0,0
514,0,0,1.40129846e-45,6.61038173e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61061429e-13,0.00100000005,0,0,0
516,0,0,0,0,0,1.40129846e-45,6.6107303e-13,0,0,0,0,0,0,0,0
517,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61096232e-13,0.00100000005
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,1.40129846e-45,6.61131089e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
520,0,0,0,0,0,0,0,1.40129846e-45,6.61154291e-13,0.00100000005,0,0,0,0,0
521,0,0,0,1.40129846e-45,6.61165946e-13,0.00100000005,0,0,0,0,0,0,0,0,0
522,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61189148e-13,0.00100000005,0,0
523,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
524,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61224005e-13
525,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
526,0,1.40129846e-45,6.61258862e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0,0,1.40129846e-45,6.61282064e-13,0.00100000005,0,0,0,0
528,0,0,0,0,1.40129846e-45,6.61293719e-13,0.00100000005,0,0,0,0,0,0,0,0
529,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61316921e-13,0.00100000005,0
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,6.61351778e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
532,0,0,0,0,0,0,0,6.61375035e-13,0.00100000005,0,0,0,0,0,0
533,0,0,1.40129846e-45,6.61386636e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61409892e-13,0.00100000005,0,0,0
535,0,0,0,0,0,1.40129846e-45,6.61421493e-13,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61444749e-13,0.00100000005
537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,1.40129846e-45,6.61479606e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0,1.40129846e-45,6.61502862e-13,0.00100000005,0,0,0,0,0
540,0,0,0,1.40129846e-45,6.61514463e-13,0.00100000005,0,0,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61537719e-13,0.00100000005,0,0
542,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
543,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61572576e-13
544,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
545,0,1.40129846e-45,6.61607433e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,1.40129846e-45,6.61630689e-13,0.00100000005,0,0,0,0
547,0,0,0,0,1.40129846e-45,6.6164229e-13,0.00100000005,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61665547e-13,0.00100000005,0
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,6.61700458e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
551,0,0,0,0,0,0,0,6.6172366e-13,0.00100000005,0,0,0,0,0,0
552,0,0,1.40129846e-45,6.61735315e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61758571e-13,0.00100000005,0,0,0
554,0,0,0,0,0,1.40129846e-45,6.61770172e-13,0,0,0,0,0,0,0,0
555,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61793428e-13,0.00100000005
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,1.40129846e-45,6.6182834e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,1.40129846e-45,6.61851541e-13,0.00100000005,0,0,0,0,0
559,0,0,0,1.40129846e-45,6.61863197e-13,0.00100000005,0,0,0,0,0,0,0,0,0
560,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.61886453e-13,0.00100000005,0,0
561,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
562,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6192131e-13
563,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
564,0,1.40129846e-45,6.61956221e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0,1.40129846e-45,6.61979477e-13,0.00100000005,0,0,0,0
566,0,0,0,0,1.40129846e-45,6.61991078e-13,0.00100000005,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62014389e-13,0.00100000005,0
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,6.62049246e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
570,0,0,0,0,0,0,0,6.62072502e-13,0.00100000005,0,0,0,0,0,0
571,0,0,1.40129846e-45,6.62084157e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62107413e-13,0.00100000005,0,0,0
573,0,0,0,0,0,1.40129846e-45,6.62119068e-13,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62142324e-13,0.00100000005
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,1.40129846e-45,6.62177182e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
577,0,0,0,0,0,0,0,1.40129846e-45,6.62200492e-13,0.00100000005,0,0,0,0,0
578,0,0,0,1.40129846e-45,6.62212093e-13,0.00100000005,0,0,0,0,0,0,0,0,0
579,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62235349e-13,0.00100000005,0,0
580,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
581,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6227026e-13
582,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
583,0,1.40129846e-45,6.62305172e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,1.40129846e-45,6.62328428e-13,0.00100000005,0,0,0,0
585,0,0,0,0,1.40129846e-45,6.62340083e-13,0.00100000005,0,0,0,0,0,0,0,0
586,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.62363339e-13,0.00100000005,0
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,6.6239825e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
589,0,0,0,0,0,0,0,6.62421561e-13,0.00100000005,0,0,0,0,0,0
590,0,0,1.40129846e-45,6.62433162e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
