traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
295,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.02143584e-13,0.00100000005,0,0,0
296,0,0,0,0,0,1.40129846e-45,7.02155944e-13,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0218061e-13,0.00100000005
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1.40129846e-45,7.02217581e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,1.40129846e-45,7.02242247e-13,0.00100000005,0,0,0,0,0
301,0,0,0,1.40129846e-45,7.02254606e-13,0.00100000005,0,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.02279272e-13,0.00100000005,0,0
303,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
304,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.02316298e-13
305,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
306,0,1.40129846e-45,7.02353323e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,1.40129846e-45,7.02377989e-13,0.00100000005,0,0,0,0
308,0,0,0,0,1.40129846e-45,7.02390349e-13,0.00100000005,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.02415014e-13,0.00100000005,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,7.0245204e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
312,0,0,0,0,0,0,0,7.02476705e-13,0.00100000005,0,0,0,0,0,0
313,0,0,1.40129846e-45,7.02489065e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.02513731e-13,0.00100000005,0,0,0
315,0,0,0,0,0,1.40129846e-45,7.02526091e-13,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.02550756e-13,0.00100000005
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1.40129846e-45,7.02587782e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,1.40129846e-45,7.02612447e-13,0.00100000005,0,0,0,0,0
320,0,0,0,1.40129846e-45,7.02624807e-13,0.00100000005,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.02649473e-13,0.00100000005,0,0
322,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
323,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.02686553e-13
324,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
325,0,1.40129846e-45,7.02723578e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,1.40129846e-45,7.02748244e-13,0.00100000005,0,0,0,0
327,0,0,0,0,1.40129846e-45,7.02760604e-13,0.00100000005,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.02785269e-13,0.00100000005,0
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,7.02822349e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
331,0,0,0,0,0,0,0,7.02847015e-13,0.00100000005,0,0,0,0,0,0
332,0,0,1.40129846e-45,7.02859374e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0288404e-13,0.00100000005,0,0,0
334,0,0,0,0,0,1.40129846e-45,7.028964e-13,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0292112e-13,0.00100000005
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1.40129846e-45,7.02958145e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,1.40129846e-45,7.02982865e-13,0.00100000005,0,0,0,0,0
339,0,0,0,1.40129846e-45,7.02995225e-13,0.00100000005,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03019891e-13,0.00100000005,0,0
341,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
342,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0305697e-13
343,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
344,0,1.40129846e-45,7.03093996e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,1.40129846e-45,7.03118716e-13,0.00100000005,0,0,0,0
346,0,0,0,0,1.40129846e-45,7.03131075e-13,0.00100000005,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03155795e-13,0.00100000005,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,7.03192821e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
350,0,0,0,0,0,0,0,7.03217541e-13,0.00100000005,0,0,0,0,0,0
351,0,0,1.40129846e-45,7.03229901e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0325462e-13,0.00100000005,0,0,0
353,0,0,0,0,0,1.40129846e-45,7.03266926e-13,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03291646e-13,0.00100000005
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,1.40129846e-45,7.03328726e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,1.40129846e-45,7.03353445e-13,0.00100000005,0,0,0,0,0
358,0,0,0,1.40129846e-45,7.03365805e-13,0.00100000005,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03390525e-13,0.00100000005,0,0
360,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
361,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03427605e-13
362,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
363,0,1.40129846e-45,7.0346463e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,1.40129846e-45,7.0348935e-13,0.00100000005,0,0,0,0
365,0,0,0,0,1.40129846e-45,7.0350171e-13,0.00100000005,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0352643e-13,0.00100000005,0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,7.0356351e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
369,0,0,0,0,0,0,0,7.03588229e-13,0.00100000005,0,0,0,0,0,0
370,0,0,1.40129846e-45,7.03600589e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03625309e-13,0.00100000005,0,0,0
372,0,0,0,0,0,1.40129846e-45,7.03637669e-13,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03662389e-13,0.00100000005
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,1.40129846e-45,7.03699468e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,1.40129846e-45,7.03724243e-13,0.00100000005,0,0,0,0,0
377,0,0,0,1.40129846e-45,7.03736602e-13,0.00100000005,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03761322e-13,0.00100000005,0,0
379,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
380,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03798402e-13
381,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
382,0,1.40129846e-45,7.03835482e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
383,0,0,0,0,0,0,0,0,1.40129846e-45,7.03860201e-13,0.00100000005,0,0,0,0
384,0,0,0,0,1.40129846e-45,7.03872561e-13,0.00100000005,0,0,0,0,0,0,0,0
385,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03897335e-13,0.00100000005,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,7.03934415e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
388,0,0,0,0,0,0,0,7.03959135e-13,0.00100000005,0,0,0,0,0,0
389,0,0,1.40129846e-45,7.03971495e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.03996269e-13,0.00100000005,0,0,0
391,0,0,0,0,0,1.40129846e-45,7.04008629e-13,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04033349e-13,0.00100000005
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1.40129846e-45,7.04070482e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,1.40129846e-45,7.04095202e-13,0.00100000005,0,0,0,0,0
396,0,0,0,1.40129846e-45,7.04107562e-13,0.00100000005,0,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04132282e-13,0.00100000005,0,0
398,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
399,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04169416e-13
400,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
401,0,1.40129846e-45,7.0420655e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0,1.40129846e-45,7.0423127e-13,0.00100000005,0,0,0,0
403,0,0,0,0,1.40129846e-45,7.0424363e-13,0.00100000005,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04268404e-13,0.00100000005,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,7.04305483e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
407,0,0,0,0,0,0,0,7.04330257e-13,0.00100000005,0,0,0,0,0,0
408,0,0,1.40129846e-45,7.04342617e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04367391e-13,0.00100000005,0,0,0
410,0,0,0,0,0,1.40129846e-45,7.04379751e-13,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04404471e-13,0.00100000005
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,1.40129846e-45,7.04441605e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,1.40129846e-45,7.04466379e-13,0.00100000005,0,0,0,0,0
415,0,0,0,1.40129846e-45,7.04478739e-13,0.00100000005,0,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04503513e-13,0.00100000005,0,0
417,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
418,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04540647e-13
419,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
420,0,1.40129846e-45,7.04577781e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0,1.40129846e-45,7.046025e-13,0.00100000005,0,0,0,0
422,0,0,0,0,1.40129846e-45,7.04614915e-13,0.00100000005,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04639634e-13,0.00100000005,0
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,7.04676768e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
426,0,0,0,0,0,0,0,7.04701542e-13,0.00100000005,0,0,0,0,0,0
427,0,0,1.40129846e-45,7.04713902e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04738676e-13,0.00100000005,0,0,0
429,0,0,0,0,0,1.40129846e-45,7.04751036e-13,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0477581e-13,0.00100000005
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,1.40129846e-45,7.04812944e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,1.40129846e-45,7.04837718e-13,0.00100000005,0,0,0,0,0
434,0,0,0,1.40129846e-45,7.04850132e-13,0.00100000005,0,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.04874852e-13,0.00100000005,0,0
436,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
437,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0491204e-13
438,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
439,0,1.40129846e-45,7.04949174e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0,1.40129846e-45,7.04973948e-13,0.00100000005,0,0,0,0
441,0,0,0,0,1.40129846e-45,7.04986308e-13,0.00100000005,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05011082e-13,0.00100000005,0
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,7.0504827e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
445,0,0,0,0,0,0,0,7.05073044e-13,0.00100000005,0,0,0,0,0,0
446,0,0,1.40129846e-45,7.05085404e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05110178e-13,0.00100000005,0,0,0
448,0,0,0,0,0,1.40129846e-45,7.05122592e-13,0,0,0,0,0,0,0,0
449,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05147366e-13,0.00100000005
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,1.40129846e-45,7.051845e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,1.40129846e-45,7.05209274e-13,0.00100000005,0,0,0,0,0
453,0,0,0,1.40129846e-45,7.05221688e-13,0.00100000005,0,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05246462e-13,0.00100000005,0,0
455,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
456,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0528365e-13
457,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
458,0,1.40129846e-45,7.05320784e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0,1.40129846e-45,7.05345558e-13,0.00100000005,0,0,0,0
460,0,0,0,0,1.40129846e-45,7.05357973e-13,0.00100000005,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05382747e-13,0.00100000005,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,7.05419935e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
464,0,0,0,0,0,0,0,7.05444709e-13,0.00100000005,0,0,0,0,0,0
465,0,0,1.40129846e-45,7.05457123e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05481897e-13,0.00100000005,0,0,0
467,0,0,0,0,0,1.40129846e-45,7.05494311e-13,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05519085e-13,0.00100000005
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,1.40129846e-45,7.05556273e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,1.40129846e-45,7.05581047e-13,0.00100000005,0,0,0,0,0
472,0,0,0,1.40129846e-45,7.05593461e-13,0.00100000005,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05618235e-13,0.00100000005,0,0
474,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
475,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05655423e-13
476,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
477,0,1.40129846e-45,7.05692612e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,1.40129846e-45,7.05717386e-13,0.00100000005,0,0,0,0
479,0,0,0,0,1.40129846e-45,7.057298e-13,0.00100000005,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05754628e-13,0.00100000005,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,7.05791816e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
483,0,0,0,0,0,0,0,7.0581659e-13,0.00100000005,0,0,0,0,0,0
484,0,0,1.40129846e-45,7.05829004e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05853778e-13,0.00100000005,0,0,0
486,0,0,0,0,0,1.40129846e-45,7.05866192e-13,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05891021e-13,0.00100000005
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,1.40129846e-45,7.05928209e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,1.40129846e-45,7.05952983e-13,0.00100000005,0,0,0,0,0
491,0,0,0,1.40129846e-45,7.05965397e-13,0.00100000005,0,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.05990225e-13,0.00100000005,0,0
493,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
494,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06027413e-13
495,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
496,0,1.40129846e-45,7.06064656e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0,1.40129846e-45,7.0608943e-13,0.00100000005,0,0,0,0
498,0,0,0,0,1.40129846e-45,7.06101844e-13,0.00100000005,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06126672e-13,0.00100000005,0
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,7.0616386e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
502,0,0,0,0,0,0,0,7.06188688e-13,0.00100000005,0,0,0,0,0,0
503,0,0,1.40129846e-45,7.06201102e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
504,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06225876e-13,0.00100000005,0,0,0
505,0,0,0,0,0,1.40129846e-45,7.06238291e-13,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06263119e-13,0.00100000005
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,1.40129846e-45,7.06300361e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,1.40129846e-45,7.06325135e-13,0.00100000005,0,0,0,0,0
510,0,0,0,1.40129846e-45,7.06337549e-13,0.00100000005,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06362377e-13,0.00100000005,0,0
512,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
513,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0639962e-13
514,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
515,0,1.40129846e-45,7.06436862e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
516,0,0,0,0,0,0,0,0,1.40129846e-45,7.06461636e-13,0.00100000005,0,0,0,0
517,0,0,0,0,1.40129846e-45,7.0647405e-13,0.00100000005,0,0,0,0,0,0,0,0
518,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06498878e-13,0.00100000005,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,7.06536121e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
521,0,0,0,0,0,0,0,7.06560949e-13,0.00100000005,0,0,0,0,0,0
522,0,0,1.40129846e-45,7.06573363e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06598191e-13,0.00100000005,0,0,0
524,0,0,0,0,0,1.40129846e-45,7.06610606e-13,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06635434e-13,0.00100000005
526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,1.40129846e-45,7.06672676e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
528,0,0,0,0,0,0,0,1.40129846e-45,7.06697504e-13,0.00100000005,0,0,0,0,0
529,0,0,0,1.40129846e-45,7.06709918e-13,0.00100000005,0,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06734747e-13,0.00100000005,0,0
531,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
532,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06771989e-13
533,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
534,0,1.40129846e-45,7.06809231e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
535,0,0,0,0,0,0,0,0,1.40129846e-45,7.0683406e-13,0.00100000005,0,0,0,0
536,0,0,0,0,1.40129846e-45,7.06846474e-13,0.00100000005,0,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06871356e-13,0.00100000005,0
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,7.06908598e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
540,0,0,0,0,0,0,0,7.06933427e-13,0.00100000005,0,0,0,0,0,0
541,0,0,1.40129846e-45,7.06945841e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
542,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.06970669e-13,0.00100000005,0,0,0
543,0,0,0,0,0,1.40129846e-45,7.06983083e-13,0,0,0,0,0,0,0,0
544,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07007966e-13,0.00100000005
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,1.40129846e-45,7.07045208e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,1.40129846e-45,7.07070036e-13,0.00100000005,0,0,0,0,0
548,0,0,0,1.40129846e-45,7.0708245e-13,0.00100000005,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07107333e-13,0.00100000005,0,0
550,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
551,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07144575e-13
552,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
553,0,1.40129846e-45,7.07181872e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0,1.40129846e-45,7.072067e-13,0.00100000005,0,0,0,0
555,0,0,0,0,1.40129846e-45,7.07219114e-13,0.00100000005,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07243942e-13,0.00100000005,0
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,7.07281239e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
559,0,0,0,0,0,0,0,7.07306067e-13,0.00100000005,0,0,0,0,0,0
560,0,0,1.40129846e-45,7.07318535e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07343364e-13,0.00100000005,0,0,0
562,0,0,0,0,0,1.40129846e-45,7.07355778e-13,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.0738066e-13,0.00100000005
564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,1.40129846e-45,7.07417902e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
566,0,0,0,0,0,0,0,1.40129846e-45,7.07442785e-13,0.00100000005,0,0,0,0,0
567,0,0,0,1.40129846e-45,7.07455199e-13,0.00100000005,0,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07480081e-13,0.00100000005,0,0
569,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
570,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07517378e-13
571,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
572,0,1.40129846e-45,7.0755462e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0,1.40129846e-45,7.07579503e-13,0.00100000005,0,0,0,0
574,0,0,0,0,1.40129846e-45,7.07591917e-13,0.00100000005,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07616799e-13,0.00100000005,0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,7.07654096e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
578,0,0,0,0,0,0,0,7.07678978e-13,0.00100000005,0,0,0,0,0,0
579,0,0,1.40129846e-45,7.07691392e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07716275e-13,0.00100000005,0,0,0
581,0,0,0,0,0,1.40129846e-45,7.07728689e-13,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07753571e-13,0.00100000005
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1.40129846e-45,7.07790868e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,1.40129846e-45,7.07815696e-13,0.00100000005,0,0,0,0,0
586,0,0,0,1.40129846e-45,7.07828165e-13,0.00100000005,0,0,0,0,0,0,0,0,0
587,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07853047e-13,0.00100000005,0,0
588,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
589,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.07890344e-13
590,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
591,0,1.40129846e-45,7.0792764e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
