traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
295,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.56896097e-13,0.00100000005,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,8.56941254e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
298,0,0,0,0,0,0,0,8.56971395e-13,0.00100000005,0,0,0,0,0,0
299,0,0,1.40129846e-45,8.56986465e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.57016552e-13,0.00100000005,0,0,0
301,0,0,0,0,0,1.40129846e-45,8.57031622e-13,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.57061709e-13,0.00100000005
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1.40129846e-45,8.57106866e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,1.40129846e-45,8.57137007e-13,0.00100000005,0,0,0,0,0
306,0,0,0,1.40129846e-45,8.57152077e-13,0.00100000005,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.57182164e-13,0.00100000005,0,0
308,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
309,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.57227375e-13
310,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
311,0,1.40129846e-45,8.57272532e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,1.40129846e-45,8.57302673e-13,0.00100000005,0,0,0,0
313,0,0,0,0,1.40129846e-45,8.57317689e-13,0.00100000005,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.5734783e-13,0.00100000005,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,8.57393041e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
317,0,0,0,0,0,0,0,8.57423128e-13,0.00100000005,0,0,0,0,0,0
318,0,0,1.40129846e-45,8.57438198e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.57468339e-13,0.00100000005,0,0,0
320,0,0,0,0,0,1.40129846e-45,8.57483409e-13,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.5751355e-13,0.00100000005
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1.40129846e-45,8.57558707e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,1.40129846e-45,8.57588848e-13,0.00100000005,0,0,0,0,0
325,0,0,0,1.40129846e-45,8.57603918e-13,0.00100000005,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.57634059e-13,0.00100000005,0,0
327,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
328,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.5767927e-13
329,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
330,0,1.40129846e-45,8.57724428e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,1.40129846e-45,8.57754568e-13,0.00100000005,0,0,0,0
332,0,0,0,0,1.40129846e-45,8.57769639e-13,0.00100000005,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.5779978e-13,0.00100000005,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,8.57844991e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
336,0,0,0,0,0,0,0,8.57875132e-13,0.00100000005,0,0,0,0,0,0
337,0,0,1.40129846e-45,8.57890202e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.57920343e-13,0.00100000005,0,0,0
339,0,0,0,0,0,1.40129846e-45,8.57935413e-13,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.57965554e-13,0.00100000005
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1.40129846e-45,8.58010765e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,1.40129846e-45,8.5804096e-13,0.00100000005,0,0,0,0,0
344,0,0,0,1.40129846e-45,8.58056031e-13,0.00100000005,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.58086172e-13,0.00100000005,0,0
346,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
347,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.58131383e-13
348,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
349,0,1.40129846e-45,8.58176594e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,1.40129846e-45,8.58206789e-13,0.00100000005,0,0,0,0
351,0,0,0,0,1.40129846e-45,8.58221859e-13,0.00100000005,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.58252e-13,0.00100000005,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,8.58297212e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
355,0,0,0,0,0,0,0,8.58327407e-13,0.00100000005,0,0,0,0,0,0
356,0,0,1.40129846e-45,8.58342477e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.58372618e-13,0.00100000005,0,0,0
358,0,0,0,0,0,1.40129846e-45,8.58387688e-13,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.58417883e-13,0.00100000005
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,1.40129846e-45,8.58463094e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,1.40129846e-45,8.58493235e-13,0.00100000005,0,0,0,0,0
363,0,0,0,1.40129846e-45,8.5850836e-13,0.00100000005,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.58538501e-13,0.00100000005,0,0
365,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
366,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.58583766e-13
367,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
368,0,1.40129846e-45,8.58629032e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0,1.40129846e-45,8.58659172e-13,0.00100000005,0,0,0,0
370,0,0,0,0,1.40129846e-45,8.58674243e-13,0.00100000005,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.58704438e-13,0.00100000005,0
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,8.58749703e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
374,0,0,0,0,0,0,0,8.58779844e-13,0.00100000005,0,0,0,0,0,0
375,0,0,1.40129846e-45,8.58794969e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.5882511e-13,0.00100000005,0,0,0
377,0,0,0,0,0,1.40129846e-45,8.5884018e-13,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.58870375e-13,0.00100000005
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1.40129846e-45,8.5891564e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,1.40129846e-45,8.58945835e-13,0.00100000005,0,0,0,0,0
382,0,0,0,1.40129846e-45,8.58960906e-13,0.00100000005,0,0,0,0,0,0,0,0,0
383,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.58991101e-13,0.00100000005,0,0
384,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
385,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59036366e-13
386,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
387,0,1.40129846e-45,8.59081632e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
388,0,0,0,0,0,0,0,0,1.40129846e-45,8.59111827e-13,0.00100000005,0,0,0,0
389,0,0,0,0,1.40129846e-45,8.59126897e-13,0.00100000005,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59157092e-13,0.00100000005,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,8.59202358e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
393,0,0,0,0,0,0,0,8.59232553e-13,0.00100000005,0,0,0,0,0,0
394,0,0,1.40129846e-45,8.59247677e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59277872e-13,0.00100000005,0,0,0
396,0,0,0,0,0,1.40129846e-45,8.59292943e-13,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59323138e-13,0.00100000005
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1.40129846e-45,8.59368457e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,1.40129846e-45,8.59398653e-13,0.00100000005,0,0,0,0,0
401,0,0,0,1.40129846e-45,8.59413723e-13,0.00100000005,0,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59443918e-13,0.00100000005,0,0
403,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
404,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59489238e-13
405,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
406,0,1.40129846e-45,8.59534503e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,1.40129846e-45,8.59564698e-13,0.00100000005,0,0,0,0
408,0,0,0,0,1.40129846e-45,8.59579823e-13,0.00100000005,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59610018e-13,0.00100000005,0
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,8.59655337e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
412,0,0,0,0,0,0,0,8.59685532e-13,0.00100000005,0,0,0,0,0,0
413,0,0,1.40129846e-45,8.59700603e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59730852e-13,0.00100000005,0,0,0
415,0,0,0,0,0,1.40129846e-45,8.59745922e-13,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59776117e-13,0.00100000005
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1.40129846e-45,8.59821437e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,1.40129846e-45,8.59851686e-13,0.00100000005,0,0,0,0,0
420,0,0,0,1.40129846e-45,8.59866757e-13,0.00100000005,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59897006e-13,0.00100000005,0,0
422,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
423,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.59942326e-13
424,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
425,0,1.40129846e-45,8.59987645e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0,1.40129846e-45,8.6001784e-13,0.00100000005,0,0,0,0
427,0,0,0,0,1.40129846e-45,8.60032965e-13,0.00100000005,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.6006316e-13,0.00100000005,0
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,8.6010848e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
431,0,0,0,0,0,0,0,8.60138729e-13,0.00100000005,0,0,0,0,0,0
432,0,0,1.40129846e-45,8.60153854e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.60184049e-13,0.00100000005,0,0,0
434,0,0,0,0,0,1.40129846e-45,8.60199173e-13,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.60229368e-13,0.00100000005
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,1.40129846e-45,8.60274742e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,1.40129846e-45,8.60304937e-13,0.00100000005,0,0,0,0,0
439,0,0,0,1.40129846e-45,8.60320062e-13,0.00100000005,0,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.60350311e-13,0.00100000005,0,0
441,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
442,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.60395631e-13
443,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
444,0,1.40129846e-45,8.6044095e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
445,0,0,0,0,0,0,0,0,1.40129846e-45,8.604712e-13,0.00100000005,0,0,0,0
446,0,0,0,0,1.40129846e-45,8.60486324e-13,0.00100000005,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.60516573e-13,0.00100000005,0
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,8.60561893e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
450,0,0,0,0,0,0,0,8.60592142e-13,0.00100000005,0,0,0,0,0,0
451,0,0,1.40129846e-45,8.60607267e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.60637516e-13,0.00100000005,0,0,0
453,0,0,0,0,0,1.40129846e-45,8.60652641e-13,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.60682836e-13,0.00100000005
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,1.40129846e-45,8.6072821e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,1.40129846e-45,8.60758459e-13,0.00100000005,0,0,0,0,0
458,0,0,0,1.40129846e-45,8.60773583e-13,0.00100000005,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.60803833e-13,0.00100000005,0,0
460,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
461,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.60849207e-13
462,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
463,0,1.40129846e-45,8.6089458e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0,1.40129846e-45,8.6092483e-13,0.00100000005,0,0,0,0
465,0,0,0,0,1.40129846e-45,8.60939954e-13,0.00100000005,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.60970204e-13,0.00100000005,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,8.61015577e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
469,0,0,0,0,0,0,0,8.61045827e-13,0.00100000005,0,0,0,0,0,0
470,0,0,1.40129846e-45,8.61060951e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.61091201e-13,0.00100000005,0,0,0
472,0,0,0,0,0,1.40129846e-45,8.61106325e-13,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.61136574e-13,0.00100000005
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,1.40129846e-45,8.61181948e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,1.40129846e-45,8.61212197e-13,0.00100000005,0,0,0,0,0
477,0,0,0,1.40129846e-45,8.61227376e-13,0.00100000005,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.61257626e-13,0.00100000005,0,0
479,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
480,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.61302999e-13
481,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
482,0,1.40129846e-45,8.61348373e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,1.40129846e-45,8.61378677e-13,0.00100000005,0,0,0,0
484,0,0,0,0,1.40129846e-45,8.61393801e-13,0.00100000005,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.61424051e-13,0.00100000005,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,8.61469479e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
488,0,0,0,0,0,0,0,8.61499728e-13,0.00100000005,0,0,0,0,0,0
489,0,0,1.40129846e-45,8.61514853e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.61545156e-13,0.00100000005,0,0,0
491,0,0,0,0,0,1.40129846e-45,8.61560281e-13,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.6159053e-13,0.00100000005
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,1.40129846e-45,8.61635958e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,1.40129846e-45,8.61666207e-13,0.00100000005,0,0,0,0,0
496,0,0,0,1.40129846e-45,8.61681332e-13,0.00100000005,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.61711635e-13,0.00100000005,0,0
498,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
499,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.61757063e-13
500,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
501,0,1.40129846e-45,8.61802437e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
502,0,0,0,0,0,0,0,0,1.40129846e-45,8.61832741e-13,0.00100000005,0,0,0,0
503,0,0,0,0,1.40129846e-45,8.61847865e-13,0.00100000005,0,0,0,0,0,0,0,0
504,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.61878169e-13,0.00100000005,0
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,8.61923597e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
507,0,0,0,0,0,0,0,8.619539e-13,0.00100000005,0,0,0,0,0,0
508,0,0,1.40129846e-45,8.61969025e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.61999328e-13,0.00100000005,0,0,0
510,0,0,0,0,0,1.40129846e-45,8.62014453e-13,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.62044756e-13,0.00100000005
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,1.40129846e-45,8.62090184e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0,1.40129846e-45,8.62120434e-13,0.00100000005,0,0,0,0,0
515,0,0,0,1.40129846e-45,8.62135612e-13,0.00100000005,0,0,0,0,0,0,0,0,0
516,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.62165916e-13,0.00100000005,0,0
517,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
518,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.62211344e-13
519,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
520,0,1.40129846e-45,8.62256772e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
521,0,0,0,0,0,0,0,0,1.40129846e-45,8.62287076e-13,0.00100000005,0,0,0,0
522,0,0,0,0,1.40129846e-45,8.623022e-13,0.00100000005,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.62332504e-13,0.00100000005,0
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,8.62377986e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
526,0,0,0,0,0,0,0,8.62408235e-13,0.00100000005,0,0,0,0,0,0
527,0,0,1.40129846e-45,8.62423414e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
528,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.62453717e-13,0.00100000005,0,0,0
529,0,0,0,0,0,1.40129846e-45,8.62468842e-13,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.62499145e-13,0.00100000005
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,1.40129846e-45,8.62544628e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0,1.40129846e-45,8.62574931e-13,0.00100000005,0,0,0,0,0
534,0,0,0,1.40129846e-45,8.62590056e-13,0.00100000005,0,0,0,0,0,0,0,0,0
535,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.62620413e-13,0.00100000005,0,0
536,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
537,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.62665842e-13
538,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
539,0,1.40129846e-45,8.62711324e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0,0,1.40129846e-45,8.62741627e-13,0.00100000005,0,0,0,0
541,0,0,0,0,1.40129846e-45,8.62756806e-13,0.00100000005,0,0,0,0,0,0,0,0
542,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.6278711e-13,0.00100000005,0
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,8.62832592e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
545,0,0,0,0,0,0,0,8.62862895e-13,0.00100000005,0,0,0,0,0,0
546,0,0,1.40129846e-45,8.6287802e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.62908378e-13,0.00100000005,0,0,0
548,0,0,0,0,0,1.40129846e-45,8.62923502e-13,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.6295386e-13,0.00100000005
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,1.40129846e-45,8.62999342e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0,1.40129846e-45,8.63029646e-13,0.00100000005,0,0,0,0,0
553,0,0,0,1.40129846e-45,8.63044824e-13,0.00100000005,0,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.63075128e-13,0.00100000005,0,0
555,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
556,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.6312061e-13
557,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
558,0,1.40129846e-45,8.63166092e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0,1.40129846e-45,8.6319645e-13,0.00100000005,0,0,0,0
560,0,0,0,0,1.40129846e-45,8.63211575e-13,0.00100000005,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.63241932e-13,0.00100000005,0
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,8.63287415e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
564,0,0,0,0,0,0,0,8.63317772e-13,0.00100000005,0,0,0,0,0,0
565,0,0,1.40129846e-45,8.63332897e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
566,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.63363255e-13,0.00100000005,0,0,0
567,0,0,0,0,0,1.40129846e-45,8.63378433e-13,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.63408737e-13,0.00100000005
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,1.40129846e-45,8.63454273e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0,1.40129846e-45,8.63484577e-13,0.00100000005,0,0,0,0,0
572,0,0,0,1.40129846e-45,8.63499756e-13,0.00100000005,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.63530113e-13,0.00100000005,0,0
574,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
575,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.63575596e-13
576,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
577,0,1.40129846e-45,8.63621132e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
578,0,0,0,0,0,0,0,0,1.40129846e-45,8.6365149e-13,0.00100000005,0,0,0,0
579,0,0,0,0,1.40129846e-45,8.63666669e-13,0.00100000005,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.63696972e-13,0.00100000005,0
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,8.63742509e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
583,0,0,0,0,0,0,0,8.63772866e-13,0.00100000005,0,0,0,0,0,0
584,0,0,1.40129846e-45,8.63788045e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.63818403e-13,0.00100000005,0,0,0
586,0,0,0,0,0,1.40129846e-45,8.63833581e-13,0,0,0,0,0,0,0,0
587,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.63863885e-13,0.00100000005
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,1.40129846e-45,8.63909421e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,1.40129846e-45,8.63939779e-13,0.00100000005,0,0,0,0,0
