traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1.40129846e-45,8.0187056e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,1.40129846e-45,8.01898749e-13,0.00100000005,0,0,0,0,0
298,0,0,0,1.40129846e-45,8.0191279e-13,0.00100000005,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.01940979e-13,0.00100000005,0,0
300,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
301,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.01983263e-13
302,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
303,0,1.40129846e-45,8.02025547e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,1.40129846e-45,8.02053682e-13,0.00100000005,0,0,0,0
305,0,0,0,0,1.40129846e-45,8.02067776e-13,0.00100000005,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.02095966e-13,0.00100000005,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,8.02138249e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
309,0,0,0,0,0,0,0,8.02166439e-13,0.00100000005,0,0,0,0,0,0
310,0,0,1.40129846e-45,8.02180533e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.02208723e-13,0.00100000005,0,0,0
312,0,0,0,0,0,1.40129846e-45,8.02222817e-13,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.02251007e-13,0.00100000005
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1.40129846e-45,8.0229329e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,1.40129846e-45,8.0232148e-13,0.00100000005,0,0,0,0,0
317,0,0,0,1.40129846e-45,8.02335574e-13,0.00100000005,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.02363764e-13,0.00100000005,0,0
319,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
320,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.02406047e-13
321,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
322,0,1.40129846e-45,8.02448331e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,1.40129846e-45,8.02476521e-13,0.00100000005,0,0,0,0
324,0,0,0,0,1.40129846e-45,8.02490615e-13,0.00100000005,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.02518804e-13,0.00100000005,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,8.02561088e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
328,0,0,0,0,0,0,0,8.02589278e-13,0.00100000005,0,0,0,0,0,0
329,0,0,1.40129846e-45,8.02603426e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.02631616e-13,0.00100000005,0,0,0
331,0,0,0,0,0,1.40129846e-45,8.0264571e-13,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.026739e-13,0.00100000005
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1.40129846e-45,8.02716183e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,1.40129846e-45,8.02744427e-13,0.00100000005,0,0,0,0,0
336,0,0,0,1.40129846e-45,8.02758522e-13,0.00100000005,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.02786711e-13,0.00100000005,0,0
338,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
339,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.02829049e-13
340,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
341,0,1.40129846e-45,8.02871333e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,1.40129846e-45,8.02899522e-13,0.00100000005,0,0,0,0
343,0,0,0,0,1.40129846e-45,8.02913671e-13,0.00100000005,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.0294186e-13,0.00100000005,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,8.02984198e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
347,0,0,0,0,0,0,0,8.03012387e-13,0.00100000005,0,0,0,0,0,0
348,0,0,1.40129846e-45,8.03026482e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.03054726e-13,0.00100000005,0,0,0
350,0,0,0,0,0,1.40129846e-45,8.0306882e-13,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.03097064e-13,0.00100000005
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,1.40129846e-45,8.03139348e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,1.40129846e-45,8.03167591e-13,0.00100000005,0,0,0,0,0
355,0,0,0,1.40129846e-45,8.03181686e-13,0.00100000005,0,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.03209929e-13,0.00100000005,0,0
357,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
358,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.03252267e-13
359,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
360,0,1.40129846e-45,8.03294605e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,1.40129846e-45,8.03322795e-13,0.00100000005,0,0,0,0
362,0,0,0,0,1.40129846e-45,8.03336889e-13,0.00100000005,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.03365133e-13,0.00100000005,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,8.03407471e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
366,0,0,0,0,0,0,0,8.03435714e-13,0.00100000005,0,0,0,0,0,0
367,0,0,1.40129846e-45,8.03449809e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.03478052e-13,0.00100000005,0,0,0
369,0,0,0,0,0,1.40129846e-45,8.03492147e-13,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.0352039e-13,0.00100000005
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1.40129846e-45,8.03562729e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,1.40129846e-45,8.03590972e-13,0.00100000005,0,0,0,0,0
374,0,0,0,1.40129846e-45,8.03605121e-13,0.00100000005,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.0363331e-13,0.00100000005,0,0
376,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
377,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.03675702e-13
378,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
379,0,1.40129846e-45,8.0371804e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,1.40129846e-45,8.03746284e-13,0.00100000005,0,0,0,0
381,0,0,0,0,1.40129846e-45,8.03760379e-13,0.00100000005,0,0,0,0,0,0,0,0
382,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.03788622e-13,0.00100000005,0
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,8.03831014e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
385,0,0,0,0,0,0,0,8.03859258e-13,0.00100000005,0,0,0,0,0,0
386,0,0,1.40129846e-45,8.03873352e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.03901596e-13,0.00100000005,0,0,0
388,0,0,0,0,0,1.40129846e-45,8.03915745e-13,0,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.03943988e-13,0.00100000005
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1.40129846e-45,8.03986381e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,1.40129846e-45,8.04014624e-13,0.00100000005,0,0,0,0,0
393,0,0,0,1.40129846e-45,8.04028719e-13,0.00100000005,0,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04056962e-13,0.00100000005,0,0
395,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
396,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04099354e-13
397,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
398,0,1.40129846e-45,8.04141747e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,1.40129846e-45,8.0416999e-13,0.00100000005,0,0,0,0
400,0,0,0,0,1.40129846e-45,8.04184139e-13,0.00100000005,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04212382e-13,0.00100000005,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,8.04254775e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
404,0,0,0,0,0,0,0,8.04283018e-13,0.00100000005,0,0,0,0,0,0
405,0,0,1.40129846e-45,8.04297167e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04325411e-13,0.00100000005,0,0,0
407,0,0,0,0,0,1.40129846e-45,8.04339505e-13,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04367803e-13,0.00100000005
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1.40129846e-45,8.04410195e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,1.40129846e-45,8.04438439e-13,0.00100000005,0,0,0,0,0
412,0,0,0,1.40129846e-45,8.04452587e-13,0.00100000005,0,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04480831e-13,0.00100000005,0,0
414,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
415,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04523223e-13
416,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
417,0,1.40129846e-45,8.0456567e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
418,0,0,0,0,0,0,0,0,1.40129846e-45,8.04593913e-13,0.00100000005,0,0,0,0
419,0,0,0,0,1.40129846e-45,8.04608062e-13,0.00100000005,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04636306e-13,0.00100000005,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,8.04678698e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
423,0,0,0,0,0,0,0,8.04706995e-13,0.00100000005,0,0,0,0,0,0
424,0,0,1.40129846e-45,8.04721144e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04749388e-13,0.00100000005,0,0,0
426,0,0,0,0,0,1.40129846e-45,8.04763537e-13,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04791834e-13,0.00100000005
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1.40129846e-45,8.04834227e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,1.40129846e-45,8.04862524e-13,0.00100000005,0,0,0,0,0
431,0,0,0,1.40129846e-45,8.04876673e-13,0.00100000005,0,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04904917e-13,0.00100000005,0,0
433,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
434,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.04947363e-13
435,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
436,0,1.40129846e-45,8.04989755e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
437,0,0,0,0,0,0,0,0,1.40129846e-45,8.05018053e-13,0.00100000005,0,0,0,0
438,0,0,0,0,1.40129846e-45,8.05032202e-13,0.00100000005,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.050605e-13,0.00100000005,0
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,8.05102892e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
442,0,0,0,0,0,0,0,8.0513119e-13,0.00100000005,0,0,0,0,0,0
443,0,0,1.40129846e-45,8.05145338e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.05173636e-13,0.00100000005,0,0,0
445,0,0,0,0,0,1.40129846e-45,8.05187785e-13,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.05216083e-13,0.00100000005
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,1.40129846e-45,8.05258529e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
449,0,0,0,0,0,0,0,1.40129846e-45,8.05286827e-13,0.00100000005,0,0,0,0,0
450,0,0,0,1.40129846e-45,8.05300976e-13,0.00100000005,0,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.05329273e-13,0.00100000005,0,0
452,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
453,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.05371666e-13
454,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
455,0,1.40129846e-45,8.05414112e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
456,0,0,0,0,0,0,0,0,1.40129846e-45,8.0544241e-13,0.00100000005,0,0,0,0
457,0,0,0,0,1.40129846e-45,8.05456559e-13,0.00100000005,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.05484911e-13,0.00100000005,0
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,8.05527357e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
461,0,0,0,0,0,0,0,8.05555655e-13,0.00100000005,0,0,0,0,0,0
462,0,0,1.40129846e-45,8.05569804e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.05598101e-13,0.00100000005,0,0,0
464,0,0,0,0,0,1.40129846e-45,8.0561225e-13,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.05640548e-13,0.00100000005
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,1.40129846e-45,8.05682994e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,1.40129846e-45,8.05711346e-13,0.00100000005,0,0,0,0,0
469,0,0,0,1.40129846e-45,8.05725495e-13,0.00100000005,0,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.05753793e-13,0.00100000005,0,0
471,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
472,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.05796239e-13
473,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
474,0,1.40129846e-45,8.0583874e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,1.40129846e-45,8.05867038e-13,0.00100000005,0,0,0,0
476,0,0,0,0,1.40129846e-45,8.05881186e-13,0.00100000005,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.05909484e-13,0.00100000005,0
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,8.05951985e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
480,0,0,0,0,0,0,0,8.05980283e-13,0.00100000005,0,0,0,0,0,0
481,0,0,1.40129846e-45,8.05994431e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.06022783e-13,0.00100000005,0,0,0
483,0,0,0,0,0,1.40129846e-45,8.06036932e-13,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.0606523e-13,0.00100000005
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,1.40129846e-45,8.0610773e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,1.40129846e-45,8.06136082e-13,0.00100000005,0,0,0,0,0
488,0,0,0,1.40129846e-45,8.06150231e-13,0.00100000005,0,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.06178529e-13,0.00100000005,0,0
490,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
491,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.0622103e-13
492,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
493,0,1.40129846e-45,8.0626353e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,1.40129846e-45,8.06291828e-13,0.00100000005,0,0,0,0
495,0,0,0,0,1.40129846e-45,8.06306031e-13,0.00100000005,0,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.06334329e-13,0.00100000005,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,8.06376829e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
499,0,0,0,0,0,0,0,8.06405181e-13,0.00100000005,0,0,0,0,0,0
500,0,0,1.40129846e-45,8.0641933e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.06447682e-13,0.00100000005,0,0,0
502,0,0,0,0,0,1.40129846e-45,8.06461831e-13,0,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.06490183e-13,0.00100000005
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,1.40129846e-45,8.06532684e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,1.40129846e-45,8.06561035e-13,0.00100000005,0,0,0,0,0
507,0,0,0,1.40129846e-45,8.06575184e-13,0.00100000005,0,0,0,0,0,0,0,0,0
508,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.06603536e-13,0.00100000005,0,0
509,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
510,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.06646037e-13
511,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
512,0,1.40129846e-45,8.06688538e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0,1.40129846e-45,8.06716889e-13,0.00100000005,0,0,0,0
514,0,0,0,0,1.40129846e-45,8.06731093e-13,0.00100000005,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.0675939e-13,0.00100000005,0
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,8.06801945e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
518,0,0,0,0,0,0,0,8.06830297e-13,0.00100000005,0,0,0,0,0,0
519,0,0,1.40129846e-45,8.06844446e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
520,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.06872798e-13,0.00100000005,0,0,0
521,0,0,0,0,0,1.40129846e-45,8.06887001e-13,0,0,0,0,0,0,0,0
522,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.06915353e-13,0.00100000005
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,1.40129846e-45,8.06957853e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,1.40129846e-45,8.06986205e-13,0.00100000005,0,0,0,0,0
526,0,0,0,1.40129846e-45,8.07000408e-13,0.00100000005,0,0,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.0702876e-13,0.00100000005,0,0
528,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
529,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.07071261e-13
530,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
531,0,1.40129846e-45,8.07113816e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0,1.40129846e-45,8.07142168e-13,0.00100000005,0,0,0,0
533,0,0,0,0,1.40129846e-45,8.07156371e-13,0.00100000005,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.07184723e-13,0.00100000005,0
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,8.07227223e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
537,0,0,0,0,0,0,0,8.0725563e-13,0.00100000005,0,0,0,0,0,0
538,0,0,1.40129846e-45,8.07269778e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.0729813e-13,0.00100000005,0,0,0
540,0,0,0,0,0,1.40129846e-45,8.07312333e-13,0,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.07340685e-13,0.00100000005
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,1.40129846e-45,8.0738324e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
544,0,0,0,0,0,0,0,1.40129846e-45,8.07411592e-13,0.00100000005,0,0,0,0,0
545,0,0,0,1.40129846e-45,8.07425795e-13,0.00100000005,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.07454147e-13,0.00100000005,0,0
547,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
548,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.07496702e-13
549,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
550,0,1.40129846e-45,8.07539311e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,1.40129846e-45,8.07567663e-13,0.00100000005,0,0,0,0
552,0,0,0,0,1.40129846e-45,8.07581866e-13,0.00100000005,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.07610218e-13,0.00100000005,0
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,8.07652773e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
556,0,0,0,0,0,0,0,8.07681179e-13,0.00100000005,0,0,0,0,0,0
557,0,0,1.40129846e-45,8.07695328e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.07723734e-13,0.00100000005,0,0,0
559,0,0,0,0,0,1.40129846e-45,8.07737937e-13,0,0,0,0,0,0,0,0
560,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.07766289e-13,0.00100000005
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,1.40129846e-45,8.07808844e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,1.40129846e-45,8.0783725e-13,0.00100000005,0,0,0,0,0
564,0,0,0,1.40129846e-45,8.07851453e-13,0.00100000005,0,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.07879805e-13,0.00100000005,0,0
566,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
567,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.07922414e-13
568,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
569,0,1.40129846e-45,8.07964969e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0,1.40129846e-45,8.07993375e-13,0.00100000005,0,0,0,0
571,0,0,0,0,1.40129846e-45,8.08007578e-13,0.00100000005,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.08035984e-13,0.00100000005,0
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,8.08078539e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
575,0,0,0,0,0,0,0,8.08106945e-13,0.00100000005,0,0,0,0,0,0
576,0,0,1.40129846e-45,8.08121148e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
577,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.08149554e-13,0.00100000005,0,0,0
578,0,0,0,0,0,1.40129846e-45,8.08163703e-13,0,0,0,0,0,0,0,0
579,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.08192109e-13,0.00100000005
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,1.40129846e-45,8.08234718e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,1.40129846e-45,8.08263124e-13,0.00100000005,0,0,0,0,0
583,0,0,0,1.40129846e-45,8.08277327e-13,0.00100000005,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.08305734e-13,0.00100000005,0,0
585,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
586,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,8.08348288e-13
587,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
588,0,1.40129846e-45,8.08390898e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0,1.40129846e-45,8.08419304e-13,0.00100000005,0,0,0,0
590,0,0,0,0,1.40129846e-45,8.08433507e-13,0.00100000005,0,0,0,0,0,0,0,0
