traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
296,0,0,1.40129846e-45,9.78602941e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.7863731e-13,0.00100000005,0,0,0
298,0,0,0,0,0,1.40129846e-45,9.7865444e-13,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.78688918e-13,0.00100000005
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1.40129846e-45,9.78740418e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,1.40129846e-45,9.78774895e-13,0.00100000005,0,0,0,0,0
303,0,0,0,1.40129846e-45,9.78792026e-13,0.00100000005,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.78826395e-13,0.00100000005,0,0
305,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
306,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.78878003e-13
307,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
308,0,1.40129846e-45,9.78929611e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,1.40129846e-45,9.7896398e-13,0.00100000005,0,0,0,0
310,0,0,0,0,1.40129846e-45,9.78981219e-13,0.00100000005,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.79015588e-13,0.00100000005,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,9.79067196e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
314,0,0,0,0,0,0,0,9.79101565e-13,0.00100000005,0,0,0,0,0,0
315,0,0,1.40129846e-45,9.79118804e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.79153173e-13,0.00100000005,0,0,0
317,0,0,0,0,0,1.40129846e-45,9.79170412e-13,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.79204781e-13,0.00100000005
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1.40129846e-45,9.7925639e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,1.40129846e-45,9.79290867e-13,0.00100000005,0,0,0,0,0
322,0,0,0,1.40129846e-45,9.79307998e-13,0.00100000005,0,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.79342475e-13,0.00100000005,0,0
324,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
325,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.79394083e-13
326,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
327,0,1.40129846e-45,9.79445691e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,1.40129846e-45,9.7948006e-13,0.00100000005,0,0,0,0
329,0,0,0,0,1.40129846e-45,9.79497299e-13,0.00100000005,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.79531668e-13,0.00100000005,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,9.79583276e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
333,0,0,0,0,0,0,0,9.79617754e-13,0.00100000005,0,0,0,0,0,0
334,0,0,1.40129846e-45,9.79634993e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.79669362e-13,0.00100000005,0,0,0
336,0,0,0,0,0,1.40129846e-45,9.79686601e-13,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.7972097e-13,0.00100000005
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,1.40129846e-45,9.79772687e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,1.40129846e-45,9.79807056e-13,0.00100000005,0,0,0,0,0
341,0,0,0,1.40129846e-45,9.79824295e-13,0.00100000005,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.79858664e-13,0.00100000005,0,0
343,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
344,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.7991038e-13
345,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
346,0,1.40129846e-45,9.79961988e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,1.40129846e-45,9.79996466e-13,0.00100000005,0,0,0,0
348,0,0,0,0,1.40129846e-45,9.80013596e-13,0.00100000005,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.80048074e-13,0.00100000005,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,9.80099682e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
352,0,0,0,0,0,0,0,9.8013416e-13,0.00100000005,0,0,0,0,0,0
353,0,0,1.40129846e-45,9.80151398e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.80185768e-13,0.00100000005,0,0,0
355,0,0,0,0,0,1.40129846e-45,9.80203006e-13,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.80237484e-13,0.00100000005
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1.40129846e-45,9.80289092e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,1.40129846e-45,9.8032357e-13,0.00100000005,0,0,0,0,0
360,0,0,0,1.40129846e-45,9.80340809e-13,0.00100000005,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.80375286e-13,0.00100000005,0,0
362,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
363,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.80426894e-13
364,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
365,0,1.40129846e-45,9.80478611e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,1.40129846e-45,9.8051298e-13,0.00100000005,0,0,0,0
367,0,0,0,0,1.40129846e-45,9.80530219e-13,0.00100000005,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.80564696e-13,0.00100000005,0
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,9.80616413e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
371,0,0,0,0,0,0,0,9.8065089e-13,0.00100000005,0,0,0,0,0,0
372,0,0,1.40129846e-45,9.80668021e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.80702498e-13,0.00100000005,0,0,0
374,0,0,0,0,0,1.40129846e-45,9.80719737e-13,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.80754215e-13,0.00100000005
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1.40129846e-45,9.80805931e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,1.40129846e-45,9.80840409e-13,0.00100000005,0,0,0,0,0
379,0,0,0,1.40129846e-45,9.80857648e-13,0.00100000005,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.80892017e-13,0.00100000005,0,0
381,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
382,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.80943733e-13
383,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
384,0,1.40129846e-45,9.8099545e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
385,0,0,0,0,0,0,0,0,1.40129846e-45,9.81029927e-13,0.00100000005,0,0,0,0
386,0,0,0,0,1.40129846e-45,9.81047166e-13,0.00100000005,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.81081644e-13,0.00100000005,0
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,9.8113336e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
390,0,0,0,0,0,0,0,9.81167838e-13,0.00100000005,0,0,0,0,0,0
391,0,0,1.40129846e-45,9.81185077e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.81219554e-13,0.00100000005,0,0,0
393,0,0,0,0,0,1.40129846e-45,9.81236793e-13,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.81271271e-13,0.00100000005
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1.40129846e-45,9.81322987e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,1.40129846e-45,9.81357465e-13,0.00100000005,0,0,0,0,0
398,0,0,0,1.40129846e-45,9.81374704e-13,0.00100000005,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.81409181e-13,0.00100000005,0,0
400,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
401,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.81460898e-13
402,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
403,0,1.40129846e-45,9.81512614e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,1.40129846e-45,9.81547092e-13,0.00100000005,0,0,0,0
405,0,0,0,0,1.40129846e-45,9.81564331e-13,0.00100000005,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.81598808e-13,0.00100000005,0
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,9.81650525e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
409,0,0,0,0,0,0,0,9.81685002e-13,0.00100000005,0,0,0,0,0,0
410,0,0,1.40129846e-45,9.81702241e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.81736719e-13,0.00100000005,0,0,0
412,0,0,0,0,0,1.40129846e-45,9.81754066e-13,0,0,0,0,0,0,0,0
413,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.81788544e-13,0.00100000005
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1.40129846e-45,9.8184026e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,1.40129846e-45,9.81874738e-13,0.00100000005,0,0,0,0,0
417,0,0,0,1.40129846e-45,9.81891977e-13,0.00100000005,0,0,0,0,0,0,0,0,0
418,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.81926454e-13,0.00100000005,0,0
419,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
420,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.81978279e-13
421,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
422,0,1.40129846e-45,9.82029996e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,0,1.40129846e-45,9.82064473e-13,0.00100000005,0,0,0,0
424,0,0,0,0,1.40129846e-45,9.82081712e-13,0.00100000005,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.82116298e-13,0.00100000005,0
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,9.82168014e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
428,0,0,0,0,0,0,0,9.82202492e-13,0.00100000005,0,0,0,0,0,0
429,0,0,1.40129846e-45,9.82219839e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.82254317e-13,0.00100000005,0,0,0
431,0,0,0,0,0,1.40129846e-45,9.82271556e-13,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.82306033e-13,0.00100000005
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1.40129846e-45,9.82357858e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,1.40129846e-45,9.82392336e-13,0.00100000005,0,0,0,0,0
436,0,0,0,1.40129846e-45,9.82409575e-13,0.00100000005,0,0,0,0,0,0,0,0,0
437,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.82444161e-13,0.00100000005,0,0
438,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
439,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.82495877e-13
440,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
441,0,1.40129846e-45,9.82547702e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0,1.40129846e-45,9.8258218e-13,0.00100000005,0,0,0,0
443,0,0,0,0,1.40129846e-45,9.82599527e-13,0.00100000005,0,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.82634005e-13,0.00100000005,0
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,9.82685829e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
447,0,0,0,0,0,0,0,9.82720307e-13,0.00100000005,0,0,0,0,0,0
448,0,0,1.40129846e-45,9.82737546e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
449,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.82772132e-13,0.00100000005,0,0,0
450,0,0,0,0,0,1.40129846e-45,9.82789371e-13,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.82823957e-13,0.00100000005
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1.40129846e-45,9.82875673e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,1.40129846e-45,9.82910259e-13,0.00100000005,0,0,0,0,0
455,0,0,0,1.40129846e-45,9.82927498e-13,0.00100000005,0,0,0,0,0,0,0,0,0
456,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.82962084e-13,0.00100000005,0,0
457,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
458,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.83013801e-13
459,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
460,0,1.40129846e-45,9.83065625e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,1.40129846e-45,9.83100211e-13,0.00100000005,0,0,0,0
462,0,0,0,0,1.40129846e-45,9.8311745e-13,0.00100000005,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.83152036e-13,0.00100000005,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,9.83203861e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
466,0,0,0,0,0,0,0,9.83238339e-13,0.00100000005,0,0,0,0,0,0
467,0,0,1.40129846e-45,9.83255686e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.83290164e-13,0.00100000005,0,0,0
469,0,0,0,0,0,1.40129846e-45,9.83307511e-13,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.83341989e-13,0.00100000005
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,1.40129846e-45,9.83393813e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,1.40129846e-45,9.83428399e-13,0.00100000005,0,0,0,0,0
474,0,0,0,1.40129846e-45,9.83445638e-13,0.00100000005,0,0,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.83480224e-13,0.00100000005,0,0
476,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
477,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.83532049e-13
478,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
479,0,1.40129846e-45,9.83583874e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,1.40129846e-45,9.8361846e-13,0.00100000005,0,0,0,0
481,0,0,0,0,1.40129846e-45,9.83635699e-13,0.00100000005,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.83670285e-13,0.00100000005,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,9.8372211e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
485,0,0,0,0,0,0,0,9.83756696e-13,0.00100000005,0,0,0,0,0,0
486,0,0,1.40129846e-45,9.83773935e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.83808521e-13,0.00100000005,0,0,0
488,0,0,0,0,0,1.40129846e-45,9.83825868e-13,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.83860346e-13,0.00100000005
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,1.40129846e-45,9.83912279e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,1.40129846e-45,9.83946865e-13,0.00100000005,0,0,0,0,0
493,0,0,0,1.40129846e-45,9.83964104e-13,0.00100000005,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.8399869e-13,0.00100000005,0,0
495,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
496,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.84050515e-13
497,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
498,0,1.40129846e-45,9.8410234e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,1.40129846e-45,9.84136926e-13,0.00100000005,0,0,0,0
500,0,0,0,0,1.40129846e-45,9.84154273e-13,0.00100000005,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.84188859e-13,0.00100000005,0
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,9.84240684e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
504,0,0,0,0,0,0,0,9.8427527e-13,0.00100000005,0,0,0,0,0,0
505,0,0,1.40129846e-45,9.84292617e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.84327203e-13,0.00100000005,0,0,0
507,0,0,0,0,0,1.40129846e-45,9.84344442e-13,0,0,0,0,0,0,0,0
508,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.84379028e-13,0.00100000005
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1.40129846e-45,9.84430961e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,1.40129846e-45,9.84465547e-13,0.00100000005,0,0,0,0,0
512,0,0,0,1.40129846e-45,9.84482786e-13,0.00100000005,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.84517372e-13,0.00100000005,0,0
514,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
515,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.84569305e-13
516,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
517,0,1.40129846e-45,9.8462113e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
518,0,0,0,0,0,0,0,0,1.40129846e-45,9.84655716e-13,0.00100000005,0,0,0,0
519,0,0,0,0,1.40129846e-45,9.84673064e-13,0.00100000005,0,0,0,0,0,0,0,0
520,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.8470765e-13,0.00100000005,0
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,9.84759583e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
523,0,0,0,0,0,0,0,9.84794169e-13,0.00100000005,0,0,0,0,0,0
524,0,0,1.40129846e-45,9.84811408e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.84846102e-13,0.00100000005,0,0,0
526,0,0,0,0,0,1.40129846e-45,9.84863341e-13,0,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.84897927e-13,0.00100000005
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,1.40129846e-45,9.8494986e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,1.40129846e-45,9.84984446e-13,0.00100000005,0,0,0,0,0
531,0,0,0,1.40129846e-45,9.85001794e-13,0.00100000005,0,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.8503638e-13,0.00100000005,0,0
533,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
534,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.85088313e-13
535,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
536,0,1.40129846e-45,9.85140246e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0,0,1.40129846e-45,9.85174832e-13,0.00100000005,0,0,0,0
538,0,0,0,0,1.40129846e-45,9.8519218e-13,0.00100000005,0,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.85226766e-13,0.00100000005,0
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,9.85278699e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
542,0,0,0,0,0,0,0,9.85313285e-13,0.00100000005,0,0,0,0,0,0
543,0,0,1.40129846e-45,9.85330632e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
544,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.85365218e-13,0.00100000005,0,0,0
545,0,0,0,0,0,1.40129846e-45,9.85382565e-13,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.85417152e-13,0.00100000005
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,1.40129846e-45,9.85469085e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,1.40129846e-45,9.85503671e-13,0.00100000005,0,0,0,0,0
550,0,0,0,1.40129846e-45,9.85521018e-13,0.00100000005,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.85555713e-13,0.00100000005,0,0
552,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
553,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.85607646e-13
554,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
555,0,1.40129846e-45,9.85659579e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0,1.40129846e-45,9.85694165e-13,0.00100000005,0,0,0,0
557,0,0,0,0,1.40129846e-45,9.85711512e-13,0.00100000005,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.85746098e-13,0.00100000005,0
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,9.85798032e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
561,0,0,0,0,0,0,0,9.85832726e-13,0.00100000005,0,0,0,0,0,0
562,0,0,1.40129846e-45,9.85850073e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.8588466e-13,0.00100000005,0,0,0
564,0,0,0,0,0,1.40129846e-45,9.85902007e-13,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.85936593e-13,0.00100000005
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,1.40129846e-45,9.85988634e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,1.40129846e-45,9.86023221e-13,0.00100000005,0,0,0,0,0
569,0,0,0,1.40129846e-45,9.86040568e-13,0.00100000005,0,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.86075262e-13,0.00100000005,0,0
571,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
572,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.86127196e-13
573,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
574,0,1.40129846e-45,9.86179129e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0,1.40129846e-45,9.86213823e-13,0.00100000005,0,0,0,0
576,0,0,0,0,1.40129846e-45,9.86231171e-13,0.00100000005,0,0,0,0,0,0,0,0
577,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.86265757e-13,0.00100000005,0
578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,9.86317798e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
580,0,0,0,0,0,0,0,9.86352384e-13,0.00100000005,0,0,0,0,0,0
581,0,0,1.40129846e-45,9.86369732e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.86404426e-13,0.00100000005,0,0,0
583,0,0,0,0,0,1.40129846e-45,9.86421773e-13,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.86456359e-13,0.00100000005
585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1.40129846e-45,9.86508401e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
587,0,0,0,0,0,0,0,1.40129846e-45,9.86542987e-13,0.00100000005,0,0,0,0,0
588,0,0,0,1.40129846e-45,9.86560334e-13,0.00100000005,0,0,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.86595029e-13,0.00100000005,0,0
590,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
591,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.8664707e-13
