traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
296,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.15745886e-13,0.00100000005,0,0
297,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
298,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.15794133e-13
299,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
300,0,1.40129846e-45,9.1584238e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,1.40129846e-45,9.15874581e-13,0.00100000005,0,0,0,0
302,0,0,0,0,1.40129846e-45,9.15890627e-13,0.00100000005,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.15922828e-13,0.00100000005,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,9.15971075e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
306,0,0,0,0,0,0,0,9.16003276e-13,0.00100000005,0,0,0,0,0,0
307,0,0,1.40129846e-45,9.1601943e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.16051631e-13,0.00100000005,0,0,0
309,0,0,0,0,0,1.40129846e-45,9.16067677e-13,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.16099878e-13,0.00100000005
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1.40129846e-45,9.16148125e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,1.40129846e-45,9.16180326e-13,0.00100000005,0,0,0,0,0
314,0,0,0,1.40129846e-45,9.16196372e-13,0.00100000005,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.16228573e-13,0.00100000005,0,0
316,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
317,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.16276928e-13
318,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
319,0,1.40129846e-45,9.16325175e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,1.40129846e-45,9.16357376e-13,0.00100000005,0,0,0,0
321,0,0,0,0,1.40129846e-45,9.16373531e-13,0.00100000005,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.16405732e-13,0.00100000005,0
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,9.16453979e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
325,0,0,0,0,0,0,0,9.16486179e-13,0.00100000005,0,0,0,0,0,0
326,0,0,1.40129846e-45,9.16502334e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.16534535e-13,0.00100000005,0,0,0
328,0,0,0,0,0,1.40129846e-45,9.16550581e-13,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.16582782e-13,0.00100000005
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1.40129846e-45,9.16631137e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,1.40129846e-45,9.16663338e-13,0.00100000005,0,0,0,0,0
333,0,0,0,1.40129846e-45,9.16679384e-13,0.00100000005,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.16711585e-13,0.00100000005,0,0
335,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
336,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.16759941e-13
337,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
338,0,1.40129846e-45,9.16808296e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,1.40129846e-45,9.16840497e-13,0.00100000005,0,0,0,0
340,0,0,0,0,1.40129846e-45,9.16856543e-13,0.00100000005,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.16888744e-13,0.00100000005,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,9.16937099e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
344,0,0,0,0,0,0,0,9.169693e-13,0.00100000005,0,0,0,0,0,0
345,0,0,1.40129846e-45,9.16985455e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17017655e-13,0.00100000005,0,0,0
347,0,0,0,0,0,1.40129846e-45,9.17033702e-13,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17066011e-13,0.00100000005
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1.40129846e-45,9.17114258e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,1.40129846e-45,9.17146567e-13,0.00100000005,0,0,0,0,0
352,0,0,0,1.40129846e-45,9.17162613e-13,0.00100000005,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17194814e-13,0.00100000005,0,0
354,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
355,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17243169e-13
356,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
357,0,1.40129846e-45,9.17291525e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,1.40129846e-45,9.17323726e-13,0.00100000005,0,0,0,0
359,0,0,0,0,1.40129846e-45,9.1733988e-13,0.00100000005,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17372081e-13,0.00100000005,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,9.17420436e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
363,0,0,0,0,0,0,0,9.17452746e-13,0.00100000005,0,0,0,0,0,0
364,0,0,1.40129846e-45,9.17468792e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17501101e-13,0.00100000005,0,0,0
366,0,0,0,0,0,1.40129846e-45,9.17517147e-13,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17549457e-13,0.00100000005
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,1.40129846e-45,9.17597812e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,1.40129846e-45,9.17630013e-13,0.00100000005,0,0,0,0,0
371,0,0,0,1.40129846e-45,9.17646167e-13,0.00100000005,0,0,0,0,0,0,0,0,0
372,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17678368e-13,0.00100000005,0,0
373,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
374,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17726724e-13
375,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
376,0,1.40129846e-45,9.17775079e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0,1.40129846e-45,9.17807388e-13,0.00100000005,0,0,0,0
378,0,0,0,0,1.40129846e-45,9.17823434e-13,0.00100000005,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17855744e-13,0.00100000005,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,9.17904099e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
382,0,0,0,0,0,0,0,9.179363e-13,0.00100000005,0,0,0,0,0,0
383,0,0,1.40129846e-45,9.17952455e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.17984764e-13,0.00100000005,0,0,0
385,0,0,0,0,0,1.40129846e-45,9.1800081e-13,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.18033119e-13,0.00100000005
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1.40129846e-45,9.18081475e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,1.40129846e-45,9.18113784e-13,0.00100000005,0,0,0,0,0
390,0,0,0,1.40129846e-45,9.1812983e-13,0.00100000005,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.18162139e-13,0.00100000005,0,0
392,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
393,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.18210495e-13
394,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
395,0,1.40129846e-45,9.18258958e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0,1.40129846e-45,9.18291159e-13,0.00100000005,0,0,0,0
397,0,0,0,0,1.40129846e-45,9.18307314e-13,0.00100000005,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.18339623e-13,0.00100000005,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,9.18387979e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
401,0,0,0,0,0,0,0,9.18420288e-13,0.00100000005,0,0,0,0,0,0
402,0,0,1.40129846e-45,9.18436334e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.18468643e-13,0.00100000005,0,0,0
404,0,0,0,0,0,1.40129846e-45,9.18484798e-13,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.18517107e-13,0.00100000005
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,1.40129846e-45,9.18565462e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,1.40129846e-45,9.18597772e-13,0.00100000005,0,0,0,0,0
409,0,0,0,1.40129846e-45,9.18613926e-13,0.00100000005,0,0,0,0,0,0,0,0,0
410,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.18646127e-13,0.00100000005,0,0
411,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
412,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.18694591e-13
413,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
414,0,1.40129846e-45,9.18742946e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0,1.40129846e-45,9.18775256e-13,0.00100000005,0,0,0,0
416,0,0,0,0,1.40129846e-45,9.1879141e-13,0.00100000005,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.18823719e-13,0.00100000005,0
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,9.18872075e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
420,0,0,0,0,0,0,0,9.18904384e-13,0.00100000005,0,0,0,0,0,0
421,0,0,1.40129846e-45,9.18920539e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.18952848e-13,0.00100000005,0,0,0
423,0,0,0,0,0,1.40129846e-45,9.18969002e-13,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.19001312e-13,0.00100000005
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1.40129846e-45,9.19049667e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,1.40129846e-45,9.19081976e-13,0.00100000005,0,0,0,0,0
428,0,0,0,1.40129846e-45,9.19098131e-13,0.00100000005,0,0,0,0,0,0,0,0,0
429,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.1913044e-13,0.00100000005,0,0
430,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
431,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.19178904e-13
432,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
433,0,1.40129846e-45,9.19227368e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0,1.40129846e-45,9.19259569e-13,0.00100000005,0,0,0,0
435,0,0,0,0,1.40129846e-45,9.19275723e-13,0.00100000005,0,0,0,0,0,0,0,0
436,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.19308032e-13,0.00100000005,0
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,9.19356496e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
439,0,0,0,0,0,0,0,9.19388806e-13,0.00100000005,0,0,0,0,0,0
440,0,0,1.40129846e-45,9.1940496e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.19437269e-13,0.00100000005,0,0,0
442,0,0,0,0,0,1.40129846e-45,9.19453424e-13,0,0,0,0,0,0,0,0
443,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.19485733e-13,0.00100000005
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1.40129846e-45,9.19534197e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,1.40129846e-45,9.19566506e-13,0.00100000005,0,0,0,0,0
447,0,0,0,1.40129846e-45,9.19582661e-13,0.00100000005,0,0,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.1961497e-13,0.00100000005,0,0
449,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
450,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.19663434e-13
451,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
452,0,1.40129846e-45,9.19711898e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0,1.40129846e-45,9.19744207e-13,0.00100000005,0,0,0,0
454,0,0,0,0,1.40129846e-45,9.19760362e-13,0.00100000005,0,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.19792671e-13,0.00100000005,0
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,9.19841135e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
458,0,0,0,0,0,0,0,9.19873444e-13,0.00100000005,0,0,0,0,0,0
459,0,0,1.40129846e-45,9.19889599e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.19921908e-13,0.00100000005,0,0,0
461,0,0,0,0,0,1.40129846e-45,9.19938171e-13,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.1997048e-13,0.00100000005
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1.40129846e-45,9.20018944e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,1.40129846e-45,9.20051253e-13,0.00100000005,0,0,0,0,0
466,0,0,0,1.40129846e-45,9.20067408e-13,0.00100000005,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.20099717e-13,0.00100000005,0,0
468,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
469,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.20148289e-13
470,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
471,0,1.40129846e-45,9.20196753e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0,1.40129846e-45,9.20229062e-13,0.00100000005,0,0,0,0
473,0,0,0,0,1.40129846e-45,9.20245217e-13,0.00100000005,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.20277526e-13,0.00100000005,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,9.20326098e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
477,0,0,0,0,0,0,0,9.20358408e-13,0.00100000005,0,0,0,0,0,0
478,0,0,1.40129846e-45,9.20374562e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.20406871e-13,0.00100000005,0,0,0
480,0,0,0,0,0,1.40129846e-45,9.20423026e-13,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.20455444e-13,0.00100000005
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,1.40129846e-45,9.20503907e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0,1.40129846e-45,9.20536217e-13,0.00100000005,0,0,0,0,0
485,0,0,0,1.40129846e-45,9.2055248e-13,0.00100000005,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.20584789e-13,0.00100000005,0,0
487,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
488,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.20633253e-13
489,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
490,0,1.40129846e-45,9.20681825e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0,1.40129846e-45,9.20714134e-13,0.00100000005,0,0,0,0
492,0,0,0,0,1.40129846e-45,9.20730397e-13,0.00100000005,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.20762707e-13,0.00100000005,0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,9.2081117e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
496,0,0,0,0,0,0,0,9.20843588e-13,0.00100000005,0,0,0,0,0,0
497,0,0,1.40129846e-45,9.20859743e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
498,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.2089216e-13,0.00100000005,0,0,0
499,0,0,0,0,0,1.40129846e-45,9.20908315e-13,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.20940624e-13,0.00100000005
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,1.40129846e-45,9.20989196e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,1.40129846e-45,9.21021506e-13,0.00100000005,0,0,0,0,0
504,0,0,0,1.40129846e-45,9.21037769e-13,0.00100000005,0,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.21070078e-13,0.00100000005,0,0
506,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
507,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.2111865e-13
508,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
509,0,1.40129846e-45,9.21167222e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
510,0,0,0,0,0,0,0,0,1.40129846e-45,9.21199532e-13,0.00100000005,0,0,0,0
511,0,0,0,0,1.40129846e-45,9.21215686e-13,0.00100000005,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.21248104e-13,0.00100000005,0
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,9.21296676e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
515,0,0,0,0,0,0,0,9.21328985e-13,0.00100000005,0,0,0,0,0,0
516,0,0,1.40129846e-45,9.2134514e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
517,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.21377558e-13,0.00100000005,0,0,0
518,0,0,0,0,0,1.40129846e-45,9.21393712e-13,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.2142613e-13,0.00100000005
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,1.40129846e-45,9.21474702e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
522,0,0,0,0,0,0,0,1.40129846e-45,9.21507011e-13,0.00100000005,0,0,0,0,0
523,0,0,0,1.40129846e-45,9.21523274e-13,0.00100000005,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.21555584e-13,0.00100000005,0,0
525,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
526,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.21604156e-13
527,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
528,0,1.40129846e-45,9.21652728e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
529,0,0,0,0,0,0,0,0,1.40129846e-45,9.21685146e-13,0.00100000005,0,0,0,0
530,0,0,0,0,1.40129846e-45,9.217013e-13,0.00100000005,0,0,0,0,0,0,0,0
531,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.21733718e-13,0.00100000005,0
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,9.2178229e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
534,0,0,0,0,0,0,0,9.21814708e-13,0.00100000005,0,0,0,0,0,0
535,0,0,1.40129846e-45,9.21830863e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.2186328e-13,0.00100000005,0,0,0
537,0,0,0,0,0,1.40129846e-45,9.21879435e-13,0,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.21911852e-13,0.00100000005
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,1.40129846e-45,9.21960425e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0,1.40129846e-45,9.21992842e-13,0.00100000005,0,0,0,0,0
542,0,0,0,1.40129846e-45,9.22008997e-13,0.00100000005,0,0,0,0,0,0,0,0,0
543,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.22041415e-13,0.00100000005,0,0
544,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
545,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.22089987e-13
546,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
547,0,1.40129846e-45,9.22138668e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0,0,1.40129846e-45,9.22170977e-13,0.00100000005,0,0,0,0
549,0,0,0,0,1.40129846e-45,9.2218724e-13,0.00100000005,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.22219657e-13,0.00100000005,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,9.2226823e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
553,0,0,0,0,0,0,0,9.22300647e-13,0.00100000005,0,0,0,0,0,0
554,0,0,1.40129846e-45,9.22316802e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
555,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.2234922e-13,0.00100000005,0,0,0
556,0,0,0,0,0,1.40129846e-45,9.22365483e-13,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.223979e-13,0.00100000005
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,1.40129846e-45,9.22446473e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
560,0,0,0,0,0,0,0,1.40129846e-45,9.2247889e-13,0.00100000005,0,0,0,0,0
561,0,0,0,1.40129846e-45,9.22495045e-13,0.00100000005,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.22527462e-13,0.00100000005,0,0
563,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
564,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.22576143e-13
565,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
566,0,1.40129846e-45,9.22624715e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0,1.40129846e-45,9.22657133e-13,0.00100000005,0,0,0,0
568,0,0,0,0,1.40129846e-45,9.22673396e-13,0.00100000005,0,0,0,0,0,0,0,0
569,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.22705814e-13,0.00100000005,0
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,9.22754386e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
572,0,0,0,0,0,0,0,9.22786804e-13,0.00100000005,0,0,0,0,0,0
573,0,0,1.40129846e-45,9.22803067e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.22835484e-13,0.00100000005,0,0,0
575,0,0,0,0,0,1.40129846e-45,9.22851639e-13,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.22884057e-13,0.00100000005
577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,1.40129846e-45,9.22932737e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
579,0,0,0,0,0,0,0,1.40129846e-45,9.22965155e-13,0.00100000005,0,0,0,0,0
580,0,0,0,1.40129846e-45,9.22981418e-13,0.00100000005,0,0,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.23013836e-13,0.00100000005,0,0
582,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
583,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.23062516e-13
584,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
585,0,1.40129846e-45,9.23111088e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
586,0,0,0,0,0,0,0,0,1.40129846e-45,9.23143506e-13,0.00100000005,0,0,0,0
587,0,0,0,0,1.40129846e-45,9.23159769e-13,0.00100000005,0,0,0,0,0,0,0,0
588,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,9.23192187e-13,0.00100000005,0
589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,9.23240867e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
591,0,0,0,0,0,0,0,9.23273285e-13,0.00100000005,0,0,0,0,0,0
592,0,0,1.40129846e-45,9.23289548e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
