package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,median_ms,p05_ms,p95_ms,max_ms,samples,errored_pct,error,build_s,recorded_utc
jax,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8388608,3,default,both,39690.602,39715.15491,39693.05729,39718.40992,39718.77159,3,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8388608,3,default,none,39633.62127,39649.16322,39635.17546,39660.01595,39661.22181,3,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,adaptive,tol,0.01,131072,3,default,none,222.099035,225.602899,222.2286561,235.6676174,237.133159,10,nan,0.09331240491,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,adaptive,tol,0.001,131072,3,default,none,335.798379,347.9577635,336.8889059,362.3684419,364.819645,10,nan,0.00989324059,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,adaptive,tol,0.0001,131072,3,default,none,612.8536202,630.739297,612.9770586,643.8968209,644.79286,10,nan,0.0009310335466,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,adaptive,tol,1e-05,131072,3,default,none,1286.475388,1318.697242,1297.34008,1409.152107,1421.241018,10,nan,9.133125097e-05,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,adaptive,tol,1e-06,131072,3,default,none,2994.412362,3002.900408,2994.723232,3019.80878,3022.571841,5,nan,9.327636477e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,adaptive,tol,1e-07,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,adaptive,tol,1e-08,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,adaptive,tol,0.01,131072,3,default,none,13.569145,nan,nan,nan,nan,0,nan,0.4378108566,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,adaptive,tol,0.001,131072,3,default,none,15.76664299,nan,nan,nan,nan,0,nan,0.01805907229,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,adaptive,tol,0.0001,131072,3,default,none,21.43023303,nan,nan,nan,nan,0,nan,0.003463284668,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,adaptive,tol,1e-05,131072,3,default,none,31.09777905,nan,nan,nan,nan,0,nan,0.0001679299603,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,adaptive,tol,1e-06,131072,3,default,none,45.97642506,nan,nan,nan,nan,0,nan,6.390703518e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,adaptive,tol,1e-07,131072,3,default,none,72.53888412,nan,nan,nan,nan,0,nan,2.37691327e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,adaptive,tol,1e-08,131072,3,default,none,156.1905029,nan,nan,nan,nan,0,nan,2.070023649e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0625,131072,3,default,none,5.932717118,nan,nan,nan,nan,0,nan,0.07584708921,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.03125,131072,3,default,none,11.59671601,nan,nan,nan,nan,0,nan,0.002736769691,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.015625,131072,3,default,none,22.94549113,nan,nan,nan,nan,0,nan,8.815080959e-05,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0078125,131072,3,default,none,45.67157896,nan,nan,nan,nan,0,nan,3.583045849e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.00390625,131072,3,default,none,91.05437412,nan,nan,nan,nan,0,nan,2.43275176e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.001953125,131072,3,default,none,181.736758,nan,nan,nan,nan,0,nan,3.428757766e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0009765625,131072,3,default,none,362.8507529,nan,nan,nan,nan,0,nan,4.81989217e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.00048828125,131072,3,default,none,726.685073,nan,nan,nan,nan,0,nan,6.811335001e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.000244140625,131072,3,default,none,1452.213614,nan,nan,nan,nan,0,nan,9.624062801e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0001220703125,131072,3,default,none,2906.922654,nan,nan,nan,nan,0,nan,1.342361365e-05,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.00390625,131072,3,default,none,5.906627979,nan,nan,nan,nan,0,nan,0.6018751467,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.001953125,131072,3,default,none,10.34132391,nan,nan,nan,nan,0,nan,0.3081383543,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.0009765625,131072,3,default,none,22.17717608,nan,nan,nan,nan,0,nan,0.1557420597,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.00048828125,131072,3,default,none,42.86071705,nan,nan,nan,nan,0,nan,0.0782706599,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.000244140625,131072,3,default,none,88.23134494,nan,nan,nan,nan,0,nan,0.03923264369,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.0001220703125,131072,3,default,none,186.8351048,nan,nan,nan,nan,0,nan,0.01964033625,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,6.103515625e-05,131072,3,default,none,366.6100372,nan,nan,nan,nan,0,nan,0.009826111925,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,3.051757812e-05,131072,3,default,none,757.7770771,nan,nan,nan,nan,0,nan,0.004914489742,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,1.525878906e-05,131072,3,default,none,1460.583345,nan,nan,nan,nan,0,nan,0.00245794069,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,7.629394531e-06,131072,3,default,none,3026.08114,nan,nan,nan,nan,0,nan,0.001235075589,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.0625,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.03125,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.015625,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.0078125,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.00390625,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.001953125,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.0009765625,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.00048828125,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.000244140625,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,kvaerno3,fixed,dt,0.0001220703125,131072,3,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.0625,131072,3,default,none,12.226352,nan,nan,nan,nan,0,nan,0.004405785077,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.03125,131072,3,default,none,24.00419908,nan,nan,nan,nan,0,nan,3.859823704e-05,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.015625,131072,3,default,none,47.37824015,nan,nan,nan,nan,0,nan,2.601480102e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.0078125,131072,3,default,none,94.49600312,nan,nan,nan,nan,0,nan,2.099444398e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.00390625,131072,3,default,none,189.2585668,nan,nan,nan,nan,0,nan,2.521838084e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.001953125,131072,3,default,none,378.1498158,nan,nan,nan,nan,0,nan,3.446277697e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.0009765625,131072,3,default,none,754.4303641,nan,nan,nan,nan,0,nan,4.815822067e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.00048828125,131072,3,default,none,1509.01062,nan,nan,nan,nan,0,nan,6.809900252e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.000244140625,131072,3,default,none,3022.952139,nan,nan,nan,nan,0,nan,9.60951526e-06,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.0001220703125,131072,3,default,none,6054.403669,nan,nan,nan,nan,0,nan,1.347078041e-05,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,4,default,both,2103.507629,2107.422725,2103.747938,2127.391322,2132.809241,10,nan,nan,3.589946533,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,4,default,none,2094.711416,2102.167561,2094.909559,2107.924024,2111.136843,10,nan,nan,3.589946533,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,8,default,both,4366.515255,4369.426609,4366.563277,4400.063074,4403.894782,5,nan,nan,5.852224438,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,8,default,none,4384.474968,4384.719195,4384.503322,4385.666259,4385.75182,5,nan,nan,5.852224438,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,16,default,both,11565.2294,11570.14171,11565.72063,11605.00439,11608.87802,3,nan,nan,13.41094997,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,16,default,none,11561.63797,11562.10146,11561.68432,11584.08665,11586.52945,3,nan,nan,13.41094997,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,32,default,both,64464.07181,64467.89529,64464.45416,64470.89136,64471.22425,3,nan,nan,65.84548449,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,32,default,none,64454.11086,64458.35342,64454.53512,64458.3796,64458.38251,3,nan,nan,65.84548449,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,64,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,64,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,128,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,adaptive,tol,1e-05,131072,128,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,4,default,both,48.59086685,49.078234,48.63393335,49.35741095,50.236749,20,nan,nan,0.9876092444,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,4,default,none,46.33541731,47.2234205,47.103017,47.32261405,47.505927,20,nan,nan,0.9876092444,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,8,default,both,93.97253674,94.4386725,94.00277455,95.1297204,95.183441,20,nan,nan,0.8760532052,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,8,default,none,91.91088378,92.3573755,91.92019875,92.4355558,92.610694,20,nan,nan,0.8760532052,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,16,default,both,170.7334244,171.3428525,170.8970255,172.0885736,172.392288,10,nan,nan,0.93650433,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,16,default,none,167.6492388,168.1558475,167.8223986,168.3647765,168.423236,10,nan,nan,0.93650433,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,32,default,both,295.2567404,295.568126,295.2638639,296.6242171,297.363933,10,nan,nan,1.061768401,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,32,default,none,290.5231859,290.652492,290.5482866,290.7834009,290.843983,10,nan,nan,1.061768401,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,64,default,both,561.1146693,562.0090975,561.3266014,567.8588362,567.870758,10,nan,nan,1.316408123,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,64,default,none,551.1591681,551.2999855,551.1722351,551.5670587,551.605445,10,nan,nan,1.316408123,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,128,default,both,1007.011878,1007.470395,1007.022487,1009.773886,1010.965,10,nan,nan,1.758122257,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,adaptive,tol,1e-05,131072,128,default,none,989.3895029,989.6447145,989.4359709,1004.615844,1016.529,10,nan,nan,1.758122257,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,4,default,both,404.9076932,415.05795,408.1340616,421.7273052,424.80073,10,nan,nan,0.9465313698,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,4,default,none,402.1507213,402.68184,402.2062686,404.3650618,405.523531,10,nan,nan,0.9465313698,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,8,default,both,644.6513659,645.558638,644.7654883,646.4872758,646.731692,10,nan,nan,1.180711269,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,8,default,none,641.9989117,642.184075,642.0064653,642.6298096,642.787855,10,nan,nan,1.180711269,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,16,default,both,1105.94602,1107.414078,1106.187114,1110.209225,1111.561651,10,nan,nan,1.648150449,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,16,default,none,1101.95473,1104.985997,1103.16731,1105.136875,1105.167137,10,nan,nan,1.648150449,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,32,default,both,2049.81429,2050.406583,2049.933068,2055.85799,2055.972286,10,nan,nan,2.589556345,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,32,default,none,2044.805166,2045.513253,2044.853444,2045.725848,2045.726065,10,nan,nan,2.589556345,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,64,default,both,4017.482088,4018.296394,4017.615836,4021.146217,4021.700704,5,nan,nan,4.586994316,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,64,default,none,4007.410557,4007.60332,4007.41528,4007.837744,4007.885178,5,nan,nan,4.586994316,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,128,default,both,7953.7052,7954.991995,7953.833879,7957.665397,7957.962442,3,nan,nan,8.491808669,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,128,default,none,7935.661668,7935.976297,7935.693131,7958.045372,7960.497491,3,nan,nan,8.491808669,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,4,default,both,33.13429095,35.4966395,33.2628469,39.049395,39.103526,20,nan,nan,0.5570227888,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,4,default,none,31.23501409,31.7198735,31.2940964,36.5027316,36.615983,20,nan,nan,0.5570227888,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,8,default,both,66.8057031,71.76793,67.01511055,78.14311295,81.012283,20,nan,nan,0.4856417531,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,8,default,none,64.41784999,69.7712265,64.71987305,70.89130885,76.360437,20,nan,nan,0.4856417531,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,16,default,both,113.0289501,115.803067,113.2370171,122.9942402,129.316817,20,nan,nan,0.5348372769,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,16,default,none,109.1664131,113.3178985,109.2568919,117.9326829,124.930399,20,nan,nan,0.5348372769,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,32,default,both,205.7443201,216.500837,209.5580057,232.5371629,233.880062,20,nan,nan,0.6178795791,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,32,default,none,204.6241681,213.7456745,205.6220261,225.3714319,231.152237,20,nan,nan,0.6178795791,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,64,default,both,381.2309301,401.3140245,387.7179414,434.2142878,441.205922,20,nan,nan,0.7997636162,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,64,default,none,379.797362,392.035224,381.8816231,399.568437,404.857447,20,nan,nan,0.7997636162,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,128,default,both,749.2755838,759.5231795,752.51823,766.8765963,768.218652,10,nan,nan,1.250484334,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,128,default,none,716.1978357,718.9736515,716.4616156,724.369654,726.059629,10,nan,nan,1.250484334,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,4,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,4,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,8,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,8,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,16,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,16,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,32,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,32,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,64,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,64,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,128,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,kvaerno3,fixed,dt,0.0009765625,131072,128,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,4,default,both,944.5102657,945.171138,944.6119511,946.0496577,946.380666,10,nan,nan,1.560175133,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,4,default,none,942.8254464,944.008436,942.9181483,944.603912,944.687203,10,nan,nan,1.560175133,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,8,default,both,1679.273484,1682.995261,1679.651392,1684.172551,1684.244749,10,nan,nan,2.230007582,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,8,default,none,1671.624031,1672.44436,1671.702052,1676.278364,1676.479864,10,nan,nan,2.230007582,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,16,default,both,2657.471104,2658.782941,2657.927203,2660.924505,2662.201168,10,nan,nan,3.209518742,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,16,default,none,2655.493074,2661.623513,2655.508789,2689.679966,2706.42263,10,nan,nan,3.209518742,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,32,default,both,4658.989369,4659.652406,4659.099726,4663.83108,4664.426069,5,nan,nan,5.197774601,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,32,default,none,4654.041401,4655.716332,4654.041452,4675.277074,4679.880942,5,nan,nan,5.197774601,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,64,default,both,8845.585936,8846.206995,8845.648042,8846.415887,8846.439097,3,nan,nan,9.383155151,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,64,default,none,8834.076405,8834.859722,8834.154737,8836.879603,8837.104034,3,nan,nan,9.383155151,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,128,default,both,17468.68975,17469.31081,17468.75186,17472.11085,17472.42196,3,nan,nan,17.99771467,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,128,default,none,17443.07458,17446.1294,17443.38006,17472.6445,17475.59063,3,nan,nan,17.99771467,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,times,lorenz96,kvaerno3,adaptive,tol,1e-05,8,32,default,both,317.8107939,323.76246,323.302981,324.7355782,325.212229,10,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,times,lorenz96,kvaerno3,adaptive,tol,1e-05,8,32,default,none,316.398462,322.977805,322.1392032,324.1902455,324.457442,10,nan,nan,nan,2026-09-08T10:43:51Z
jax,linux_RTX-2060-SUPER,times,lorenz96,kvaerno3,adaptive,tol,1e-05,32,32,default,both,340.9409041,342.2489445,341.0425512,371.3166835,381.12797,20,nan,nan,nan,2026-09-08T10:43:51Z
